"id","text","rating","afinn","lsd","vader"
24,"i am slight puzzle by subsection, which state: "" the chancellor of the exchequer shall publish a forecast base on the expect direction of international oil price. "" that already happen. i have found six reference to the oil price forecast in the financial state and budget port. it i one of the forecast that i dependent audit by the national audit office, and it read directly through to the forecast for north sea venue and for hydrocarbon fuel duty, so i do not understand why the hon gentleman i pose a new obligate to make a forecast. the oil price i particular volatile, so how, at the time it goes up, would we make a judgment a to whether it i a spike or a structural change? that i a significant flaw in the proposal. i the hon gentleman suggest a mechanism rather like the commodity agreement in international market in the 1980s whereby when price go up the duty i cut and when they go down there i a symmetrical arrange the other way round? did the hon gentleman hear the thoughtful speech by hi right hon friend the member for w dorset last week on climate change, in which he suggest that in order for political party to stop use fuel price and other issue a a political football, such decisions should be neutralised by the sett up of an dependent authority? what the hon gentleman i say this afternoon doe not seem wholly consistent with what hi right hon friend was say last week.",-1,0.347,0.286,0.941
25,"on the issue of the age of three, i have certain visit a numb of child care and sure start centres where many parent benefit from the free child care offer by the govern said that they now had the time to start think about employ and train. one of the benefit of putt that to legislate i that the scheme will be in place to enable parent to get the help and support, which they have not always had in the past, to enable them to get back to work.",-1,0.555,0.75,0.969
26,"may i point out to the right hon gentleman that for more than a century a numb of labour member have believe in the nationalisation of the bank? can the secretary of state explain why the liabilities are so huge? i part of the reason the fact that royal mail took a 13 - year contribute holiday in the 1980s and 1990s? would the hon gentleman apply the same logic to other part of the public sector such a the heal service or defence? if the logic hang together when apply to this service, why should it not do so when apply to those other service? the rigours of the private sector. doe the hon lady accept that more post office close in the year before the labour govern than during their 13 year in office? doe she agree? what we have seen today i the liberal democrat cover for the long - term view of the conservative party, which ha always want to privatise royal mail. a far back a 1992 michael heseltine was clear about want to do that, but the public and parliament would not let him. he came back in 1994 with plan similar to those put forward by the labour govern last time round, but the plan fail then, a they did last year. thankful, the people of the country did not want that. we have heard more and more today about the rigours of privatisation. what that mean i taking away the service, screw the worker to the ground, give public money to private company and taking money out of the country. that i what happen with the gas, electricity and water service. i am please that the hon gentleman mention the work force because i can now ask him, if he believe in the new politic, why not ballot the work force? if they say ye to privatisation, we will all shut up and go home. we will walk through the aye lobby if that i what the work force want - but i think he would be on a losser. there are other example. when we were tell sid to privatise all the utility, we were also create the pension mess that we are clean up today. the 13 year of pension holiday under previous tory government l to royal mail face 38 year of pay back pension. that i the main reason for today comment about the public have to pick up the bill. a someone said early, we will get all the bad part and the private sector will get all the good part. that i exact what happen with the coal industry: we privatised it and now we are buy coal from ukraine and china. we put 200,000 mine on the dole, but that doe not matte: it i the rigours of privatisation. the rigours of privatisation mean that 6,000 in china will be kill in coal mine this year, but nobody on the govern side care about that. and what happen with the rail service? what happen with railtrack? it fail. what happen with gner and the east coast main line? they fail. what happen with east coast railway? they fail. the public sector had to come in and pick up the mess, and that i what will happen here. we have also seen the develop of market in the heal service. we had compulsory competitive tender in the ear 1990s - ideological driven part - privatisation that meant that ordinary worker who had given their live to public service were sent out to work for the joe bloggs clean company. we have seen it with foundation trust and market - l rigours. what are they do? the hospital in my constituency close it laundry. now, 5 million piece of laundry have to be taken 140 mile, from the north - east to leicester and back again, because it i cheap. those are the rigours of privatisation - forgetting the fact that 90 laundry worker have been sack. we shall see exact the same the with royal mail. it i clear what we can do in this situate. a i said early to the hon member for sou swindon - he and i work together for the gurkhas - if he real believe that people want privatisation, he should be hon. go out and hold a referendum: ask the work force what they think. when royal mail i no longer allow to be call royal mail, it will no longer be allow to put the queen head on stamp. the mail service will probably be subject to vat. it i clear that the public do not want the measure. the worker do not want it. the majority of people on the opposite bench do not want it, and the truth i that half the people on the govern bench do not want it either, but they are bee driven - i thank the hon lady for h intervention. if she would like to meet me outside in the lobby, i will take h name and address and pass it to the general secretary of the communicate worker ion. i will ask him to write to hi 700 member at beeston to ask them to tact their mp and tell h that they are happy to work for tnt or deutsche bank, and that they will be happy to see their pension, shift allowance and job go down the riv. if that i what the worker want, that i what the rigours of privatisation will deliver. the track cord cannot be deny. we can pretend it doe not happen, but that i the truth. it i clear that there i nothing new in the bill - i welcome the hon gentleman view; perhaps he would like to join u. a numb of u on the labour bench believe that do away with vital public service ha been a huge mistake. it cannot be deny. the truth i before our very eye. the people of this country do not want their water, gas and electricity to be provide by the french and the germans, and they certain do not want their postal service to be deliver by the dutch, the germans or the french, which i where we shall end up if the conservative and the dupe who support them have their way.",-1,0.258,0.107,0.996
27,"i support the general idea and hear the point that opposite member make, but we have to member that in high peak sett up a busy i not easy. it i not easy anywhere in the country, but we need to look at rebalancing the economy, and in the north - w, or in the east midland where high peak i, we have to tend with such issue a rurality and communicate link that are not of the same gravity in the sou - east. member might call how i went on about the mottram - tintwistle bypass, but that road link in and out of high peak make it difficult for business to get go and to survive. i member sett up a busy year ago and how difficult it i. on transport cost, we use to deal predominant with sou - east company. we had to get good up from the sou - east and deliver them around the country, which create extra cost. hon. member might smile, but one of the the i have notice since bee elect to the house i that it i so much warm in the sou. i can assure hon member that it i cold in high peak and that there are extra heat cost and numerous other extra cost and overhead. the measure i an incentive to busy men and, important, new busy men to start their business in the north. we have expensive house in high peak - i have seen something on my blackberry today about house price bee expensive. we have issue, but it i not grim up north. speak a someone who i technical the member for royston vasey, a the programme concern was film in my constituency, i implore all southern mps to come to high peak. it i not grim. it i beautiful. thank you; we agree on something. i iterate the point that there are challenge to sett up business outside the sou - east - for example, slow broadband. that i another hobby - horse of mine. the measure i an incentive. it will get local people sett up local business in the north and outside the sou - east, which will rebalance the economy. i hope that more business will flow up north to high peak and other constituency. the measure i an excellent policy. we hear all about the cut, but they are have to be made because of the economic carnage left by the labour party. if we acknowledge that, we might get somewhere.",-1,0.482,0.333,0.993
28,"my right hon friend the prime minister current ha the right to extend this parliament to 2015 if he wish, so how i it an aggregate of power for him to g up the right to call an election at the time of hi own choose? it i false to say, a the hon gentleman and many of hi hon friend have said, that the aim of this bill i to entrench the power of the govern. if the govern wish to remain in office until 2015, they need do absolute nothing, a they already have that within their power. doe not some of the weary in govern to which he referred - a salient point - come from endless speculate about the date of the election, a in the previous parliament, date from 2007 when the right hon member for kirkcaldy and cowdenbeath ascend to the prime ministership? i am sorry for mispronounce kirkcaldy. if we know that there will be a fix date for the general election, will not that move the endless speculate that lead to weary in govern? although i respect the hon gentleman ecclesiastical background, i cannot resist ask him why it would be a problem for the dissolute of parliament to take place on a maundy thursday. it seem quite a bizarre point to make. will he please elucidate? opposite member turn again and again to the same explicable argument. will the right hon lady explain how the govern are seek to extend the life of this parliament when my right hon friend the prime minister may call an election on the very last day of the f year should he choose to do so without introduce any legislate whatever?",-1,0.119,0.111,0.943
29,"with the amendment, the dup i try to push back the date by which the assembly should be up and running and the execute form. the timetable set out in the st. andrews agree i that the first minister and deputy first minister should be nominate by 24 november, and the re of the minister in the execute by 14 march, with power set to be store to the assembly on 26 march. if that timetable i not follow, schedule 3 of the bill come to effect, which would mean that the assembly would be dissolve. the dup amendment would allow the secretary of state to let that deadline slip. we have criticised the govern previous for allow deadline to slip, so we would certain not be willing to support amendment provide for the expectation that the current timetable will fail. the incentive of a deadline, which, if not met, would mean that the assembly would be dissolve, i need to persuade the party to move and to reach agree. the govern must convince u all, however, that the deadline i real, a unless the party believe that, we will simply not see agree. the dup, in move the amend, ha shown that it mindset i to expect the 26 march date to be push further back. i hope that the secretary of state will make it clear that that i a real deadline.",-1,0.429,0.6,0.96
30,"the law of scotland, a well a the law of england, recognise that majority i not attain until someone passe a certain age. in england that age i 18, but in scotland it i 21. legal right are given to 16 to 18 - year - olds in scotland in relate to the economic activity that we have heard about.",-1,0.429,0,0.431
31,"three day before. it i a privilege to take part in the bate. speech of high quality have been made by member on both side of the argument who feel passionate about the issue, and in general the tone ha been measure. i shall be vote against the bill because my perspective on what marriage i real about i different from that of some other member. of course marriage i about love commitment to one another, but for me it i fundamental still about family, the bedrock of society. marriage involve special vision, such a support for the family and the create of children. of course that i not the case for all family, for various reason, but i nevertheless think those vision are too important to be tamper with in rush legislate that ha not been subject to adequate consultation. we can quest a many legal opine a we like, but the govern do not plan to indemnify any institute against legal cost if the measure i challenge in court in this country or in the european court of human right. they are also continue to fine civil partnership to people of the same sex, perpetuate what i effective a two - ti institute, either by not peal the law or by deny it to people of opposite sex. i feel that there are too many consistency, and there i no doubt that the intertwine of church of england law with the law of england i very difficult to unpick. i think member recognise that those who oppose the bill do not oppose it because they are homophobes, or solely for religious reason. in fact, more catholic conservative member will be vote for the bill than will be vote against it. it i fair to say, however, that there i concern about the way in which the bill i bee introduce. not enough attention ha been paid to the valid concerns of people who are genuine frighten about the possibility, mention by my hon friend the member for congleton, that they will be prosecute if they do not off wedding of all kinds. although the minister did not say this, legal advice suggest that people who work for council will not be able to discriminate. i understand why that might be, but it i simply not valid to say that people will not be affect by the bill. i am not suggest that the love between people of the same sex i something evil. history show that it was henry viii who, at the same time a sett up the church of england, criminalised homosexuality. that law was peal by queen mary, a catholic monarch, and instate by elizabeth i. i should like to think that it i the church of england that ha play the principal role in some of that horrific abuse. the bill will probably be given second read, but it i important that the govern list to all sort of voice in committee, and that those who are not select a member of the committee attend, make their view heard and t amendment. i know that many other member wish to speak. i thank them for their patience.",-1,0.377,0.098,0.988
32,"doe the hon and learn gentleman accept that, under clause 105, the critical issue i sure not what action i taken by whom but what the tribunal itself ha determine? therefore, hi comment on this clause, i hesitant suggest to such an experience member, are more appropriate to the next clause. i on want to intervene briefly to say that the obverse could apply. if the tribunal ha made that commendation, it would be a peculiar decision by any member of the execute, whether prime minister or lord chancellor, to go against the advice. that i proper a matte for a subsequent clause, however.",-1,0.371,0.111,0.781
33,"i am very attract to amend 11, but i am struggle to understand one the. it ha been bate, but perhaps my hon friend can g me some clarity on it. he right say that an act of parliament will be require, but a bill that i whipped will sure get through. why doe he believe that hi amend will be any more successful here?",-1,0.486,0.429,0.961
34,"the hon gentleman seem to be say that it was right to extend qmv when the conservative were in office, but that it should not be crease in future. the structure of hi argument i familiar because it was deploy when the conservative oppose crease in tobacco tax and the fuel duty escalator. the difference i that hi resistance to extend qmv now i ideological driven. he ha given no practical justify for hi argument. i he real say that even if there i practical merit in extend qmv, he will resist it? will the hon gentleman make it clear whether he and hi party fuse to accept any extension of qmv in principle? will the hon gentleman explain how it i possible for the eu to spend a much money a it want on anything when it member state have just agree that there should be an absolute ceiling on eu spend of 1.27 p cent. of european gross national duct? aft some of the intervention by opposite member, the right hon gentleman argument seem to take a more frivolous turn. i am not sure whether we have now turn to serious bate. there i a difference between what he and opposite front benchers seem to want. those on the front bench would like to rule out in principle any further extension of qmv in future, but he would like to end all the qualify majority vote procedure that already exist, too. how doe he pose to negotiate with our partner state an end to all the qualify majority vote procedure that current exist in the european ion? how would he achieve that? the right hon gentleman say that he want to negotiate the treaty on the european ion. which other government of member state would like a european ion in which the veto was store and power were repatriate? what would the right hon gentleman off in turn? doe he believe that hi negotiate stance i such that he could achieve something for nothing?",-1,0.409,0.333,0.954
35,"i am grateful to the hon gentleman for give way. doe he not agree that productivity grow can be a mislead statistic if taken on it own? a grow economy bring the most marginal factor of production to production, whereas a shrink economy lose them; therefore, it i possible for an economy in cession to have high average productivity at the margin than a grow economy. i that not so, and why doe the hon gentleman include that mislead quality in hi amend?",-1,0.714,-0.333,-0.289
36,"the shadow chancellor apologised yesterday for some aspect of labour policy, so will the right hon gentleman take the opportunity to apologise for the previous govern reckless immigrate policy, whereby people were import to low - skill and low - wage job, push many thousand of skilled youngster to welfare dependency? my right hon friend omit to mention one of the biggest catastrophe under the last govern: the disastrous competence of the further educate capital build programme under the learn and skill council, for which the former govern have not apologised. this govern are have to pick up the piece.",-1,-0.225,0.263,0
37,"you are taking up time now.",-1,0.143,0,0
38,"what did the hon gentleman expect when lord browne produce hi port, because it was set up by lord mandelson, who i understand i becoming more and more popular in the labour party? what did the hon gentleman and hi hon friend think lord browne would say?",-1,1,1,0.863
39,"a my hon friend ha said, the govern have made a difficult decision to deal with the matte in the least unfair way. what ha not been said in the bate i that the 1 % uprating will not apply to all out - of - work or in - work benefit. certain particular vulnerable group have been deliberate exclude. i hope he will iterate that.",-1,0.238,-0.143,0.905
40,"at the time of that act of commission, the prime minister appear to have information about the amount of arm, ammunition and explosive that was hand over. will the minister tell the house what that information was? doe the hon gentleman agree that the result of the recent assembly election sent a clear and ambiguous message from the unionist community in that on one unionist representative link to a terrorist paramilitary organisation was elect? the unionist community said, "" we don't want you on our back; we don't want terrorism and we don't want paramilitary organisations. "" fortunate, a large section of the publican community vote for sinn fein, which still ha it private army. doe my right hon friend agree that ulster and the cause of the ion would be better serve on commission and all other subject if we had one unite ulster unionist party? will my right hon friend be more specific? the northern ireland office i not prepare to rock the boat with the army council of the provisional ira, l by slab murphy sitting alongside gerry adams and martin mcguinness, because it would rock the peace process. i thank the minister, and i shall be very brief. the majority of people in northern ireland would like to agree with h happy, optimistic view of the future, and that i how we should all look forward. however, doe she not realise that it i the base of criminality grow in the loyalist and publican community, which cannot be touch, beat or destroy, that ha disillusion people so much with the whole commission and political process call "" the peace process ""?",-1,0.54,0.286,0.993
41,"the right hon gentleman and i both enter the house at the same time, and i doubt that either of u ha been in a situate quite a dangerous and fraught a this. sure he will agree that, aft yesterday, the prime minister ha shredded h credibility and that many people on both side of the house now find it almost impossible to believe a word she say. she assert one the one day and the opposite the day aft. she send h cabinet out to assert that the vote i go ahead even a she i planning to pull it. sure he must understand that we cannot go on with this prime minister at the helm.",-1,0.429,0.091,0.615
42,"my hon friend make an important point about have a cross - party approach to the environment. in the last parliament, the hon member for ogmore took two piece of legislate through the house, the marine and coastal access act 2009 and the flood and water manage act 2010, that had cross - party consensus and that l to real improvement in the environment.",-1,0.714,1,0
43,"that i big of you.",-1,0.429,0,0
44,"the right hon gentleman speak of opt out of measure a a nuance, but it i much more than a nuance. also, doe he not think it significant that country such a denmark, holland and france, which vote against the constitute, are not have a referendum on the treaty, because they do not see it a the same?",-1,0.429,0.333,-0.223
45,"on the york view commendation for further search and the medical search council 15 commendation for such search, the hon gentleman point out that we have yet to receive the result. but even if this house were willing to legislate without knowing the result, would he think it odd that we consult the public without their knowing the result? aft the mrc's response, the govern commission a study on one commendation and ask the chief medical office and the chief dental office to port on the other. doe my hon friend have the result of that search, and can she share them with u before we vote?",-1,0,0.6,0.672
46,"would the right hon lady not cede, however, that part of the problem with competition in the energy market was the create of the big six energy supply, which of course took place under the last labour govern?",-1,0,0.333,0.382
47,"claim to move the closure.",-1,0.143,0,0
48,"in a former life, i was the rapporteur in the european parliament for the european invest bank. we are not on a stakeholder in the bank; we are a shareholder and one of it biggest funders. it fund project across the planet, not just within the european ion. sure there i no risk to invest in the unite kingdom while those factor remain the same.",-1,-0.286,0,0.479
49,"will the right hon gentleman g the house some of hi idea on how we could make it more worth while for people to work, given that all party in the house think that that i the right aim and that it i not worth while enough at the moment?",-1,0.714,0.5,0.498
50,"doe my right hon friend agree that not on 45,000 or 50,000 student will be come down tomorrow? their parent and grandparent - indeed - in some case the great - grandparent will be here, along with sibling, niece and nephew, because hundred of thousand of people object to the government graceful behaviour. i am grateful yet again to my right hon friend for give way, and for the generosity that he ha shown in do so. i am follow hi speech with great interest. i look forward to taking part in the bate tomorrow, if i should catch the eye of mr speak or of one of the deputy speak - and, indeed, if there i time. doe my right hon friend wish to com, however, given the short amount of time that will be avail, on how much time - should i be able to catch the eye of the occupant of the chair and make my point, along with other colleague - the occupant of the govern front bench will have to respond to the point made by opposite member? how will the govern be able to answer the point that we raise, given that there i such a short time for the bate? further to that point of order, madam deputy speak. will you please clarify something for me? are govern whip entitle to take part in bate? my understand i that they are not. if they are not entitle to take part in bate, why i that happen? i am extreme grateful to my right hon friend for hi continue generosity and hi superb speech. will he g some thought to the fact that we are expect unprecedented level of security tomorrow in and around the palace of westminster? right hon and hon member may have difficulty getting to the chamber to take part in the bate, and some member who have a burn sire to be here to represent their constituent might take considerable time to get here. f hour therefore might not be adequate. further to the previous point of order, madam deputy speak. two manuscript amendment have been table and are current with mr speak. i there a way for the house to convey to mr speak just how strong we feel that the suggestion of continue the bate until 10 o'clock would be the better of the two? i look forward to catch your eye myself short, mr speak, so that i can make my own contribute to the bate. doe not what we have heard tonight - and what we have had to re on a a state from you, mr speak, about the need to widen the scope of the bate - mere underline the shoddy and appall way in which the measure i bee railroad through the house? i this what the deputy prime minister meant by "" new politic ""? further to that point of order, mr speak. rose - i am not sure whether you were in the chair at the time, mr speak, but early in the bate the issue of member who have other busy in the house was raise. i am concern that there may well be member who are able to attend the open speech tonight or tomorrow because of other duty in this house. they may be delay and they may therefore not be able to catch your eye, mr speak. on a point of order, mr speak. forge me, but i am in some fusion. i am look at the order paper, which read "" not late than f hour aft the commence of proceed on the first mote, or at 5.30 pm, whichever i the early "". how doe that mean that that i protect time. will you clarify, please, if you would not mind? i am very grateful to my hon friend, whose speech i am enjoy great. i am also look forward to make my own speech in due course, so i hope that there will be no closure mote. owe to the joy of modern technology, member in the chamber can monitor their e - mails and see the constant stream of communicate from student and their family who are worry about what will happen tomorrow and the amount of time we will have to bate this matte. ha he too receive a huge numb of presentation, in hi e - mail account and otherwise, from people concern about the time we will have tomorrow? i am grateful to my hon friend and next - door neighbour. my constituency cover a third of stoke - on - trent, a very challenge area, where one of the b way forward for young people i to go either to the fine university of keele or to the fine university of stafford. how will they be able to do so if we do not have the time tomorrow to bate the full intricacy of the issue, so that they can be assure? my hon friend i make some extreme important point about have the time - he i talk about have the time tomorrow to bate these important issue, yet all that we can hear from across the chamber i hysteric. i it real that funny to prevent young people from go to university because of these fee crease, and not have time to cuss it? i am most grateful to my hon friend for hi generosity with hi time - my apology. it i good to see the hon gentleman in hi place; he ha been a little bit on and off over the past few hour. i hope he i save himself for my speech late a well. my point, of course, relate to the mote before u this even. would my hon friend the member for newcastle - under - lyme care to com on the fact that there are a huge numb of organisations on which the house rely for information, support and knowledge that wish their view to be represent through their member of parliament, but that under the mote we will not have time to cuss proper the issue that they have raise with u? on a point of order, mr speak. like my hon friend the member for city of durham, i was in the chamber for the entirety of tonight bate. fortunate, i was able to catch your eye before the ruthless move from those on the govern bench to curtail tonight busy. will you advise me, a a still relative new member of the house, on the procedural move whereby the closure mote was put by a liberal democrat member of the govern, who had not been in attendance for the bate? i it normal that somebody can come in almost at the end of the bate and move a closure mote?",-1,0.587,0.5,0.999
