"id","text","rating","afinn","lsd","vader"
13,"  We owned the original Sonicare for years and we loved it.  When we bought this model, we expected the same good performance we had from the original.  We were sorely disappointed by the fact that the screw on brush heads were flimsy and didn't screw down on the base unit securely.  We found the transfer of the ultra-sonic vibrations were dampened by the fact that the brush heads didn't remain tightly connected to the base unit.  After using this model for a year, we were receiving negative feedback from our dental hygienist.  We ended up buying another brand of electronic toothbrush but still weren't getting the results we expected.  Finally bought the Sonicare Flexcare model with snap on style heads.  This model works beautifully.  I would recommend you NOT buy Sonicare products with screw on style brush heads as they continuously loosen themselves from the base unit which degrades their performance.  The snap on style heads available on some Sonicare models remain securely attached to the base unit and therefore, transfer the ultrasonic vibrations to the brush head and your teeth more effectively.",1,0.175,-0.333,0.931
14,"  Wrong size, no idea the plat form is different sizes.",1,-0.3,-1,-0.649
15,"  these clips are like all of the rest. When you try to compress them to connect to something they slip under the rubber coating and it is a pain to actually use them",1,0,0.333,-0.202
16,"  the teeth do not line up and difficult to use i will have to rebend so teeth line up and can catch hair, I use to clean my dogs ears from hair growth. very disappointed :(",1,0.05,-0.333,-0.582
17,"  don't waste your money on thees slippery little devils",1,-0.2,-1,-0.267
18,"  Plastic fan blade was damaged  (bent) so that the motor would not turn.  Since it was a plastic blade, there was no way to bend it back into shape without breaking it.",1,0.2,-1,-0.421
19,"  Arrived broken.",1,-0.2,-1,-0.477
20,"  Doesnt fit even though product states it will fit a unit up to 1/2 in larger.",1,0.2,1,0.1
21,"  Very disappointed it was defective part,didn't work now looking for another one,have to go to the basement and turn on heater manually every hour in this below zero Chicago temperature",1,-0.4,-1,-0.742
22,"  Wrong size!!! To much of hassle to return!",1,-0.4,-1,-0.645
23,"  I bought one of these 15 years ago at a NAPA store. It has always worked great and the temperature reading was always consistent with four other thermometers in my garage and I trust it. I ordered this one for another job site. This thermometer was calibrated in India and is always 5 to 6 degrees Fahrenheit higher than four other thermometers in my garage including my gas furnace thermometer. I do not trust the calibration on the new Thermometer. I also do not trust anything from India. I know that this unit was made in China but it has a calibration certificate and foil calibration stamp from India.",1,0.3,0,0.25
24,"  The nails were shipped within reasonable time. However the frameing nailer was scheduled to be shipped later. I hadna project scheduled and the nailer was scheduled outside the date of need. Therefore the nailer was canceled and thennails would not work in the nailer purchased locally.nThe frameing nailer has been shipped twice even though the order was cancelled. Both times it has been refused.",1,-0.3,0,-0.494
25,"  Very fragile peg board clips.  Most are broken when shiped.",1,-0.2,-1,-0.523
26,"  didn't work for me",1,0,0,0
27,"  I chose this rating because there was no lower rating. The standard (conventional) bulb that came in the flashlight is brighter and produces a far better pattern.",1,0.1,1,0.75
28,"  screw on cap pops off UGH!!",1,0,-1,-0.672
29,"  This is a 50VA, not a 75VA.  This transformer is not large enough for my application.",1,0,0,0
30,"  Not good for under mount sink clips. Too liquidity.",1,-0.4,-1,-0.341
31,"  cheap, worst peg hook I have ever seen, buy in person so you can see what you will get",1,-0.6,0,-0.625
32,"  0 for 3 on these.  Great for storing liquid...terrible for spraying liquid.  All three sent were duds.",1,0,0,0.625
33,"  So I would no give this product a 1 star it is not for a ps4 it is for a x box one and order it twice and go the same thing twice can't rate it if you don't get it",1,-0.2,0,-0.354
34,"  not a very good product as it has only one stripe that goes under the product you are trying to carry --one stripe is not enough as it will not keep the balance at all where the safety comes to a question. Will not use it for anything at all. Wasted my money, had high hopes for it but disappointed.nnfor the safety aspect I will never recommend this product -- otherwise they used good material I have to say.",1,0.286,0.5,0.698
35,"  Let's be honest, the fact that it does not have anything to actually hold the pads on is ridiculous. Bought this to use to get all the polish and residue off our wood floors. What a waste. I am returning it even though I will lose money doing so.nIt is not good. It is cheap. I am in love with the Shark Sonic Duo now that I see what else is out there(this)",1,-0.04,0,-0.228
36,"  Don't work on metal pegboard",1,0,0,0
37,"  don't expect this to be good - slippery - can't control the amount.",1,0.6,0,0.44
38,"  Nails looked like they were just thrown in a box.  They are not screw shank!nVery disappointed In this...take my advice and do not order from these people or this product",1,0,0.333,0.685
39,"  No, no , no. Quality poor. Save your money.",1,-0.12,0,0.819
40,"  Do you like playing slip and slide while moving 200+ lbs of [insert noun here]? If so, then this product is for you! Essentially suspenders + somewhat functioning stopper mechanism + a piece of fabric = shoulder dolly.nnThe stopping mechanism slips... uhh, goodbye fingers!nThe shoulders can only shoulder so much, hello back pain!nThe piece of fabric doesn't secure anything -- at all.nnA design overhaul is needed. Good for super muscular dudes.",1,0.233,0.333,0.853
41,"  They're slightly rusted and you can't even lock them. Absolutely useless.",1,-0.4,-1,-0.475
42,"  Description says it is 22-1/4 wide.  I needed it to fit over a 22 item and it doesn't.  Otherwise, it would have been perfect.",1,0.4,1,0.735
43,"  When I received the product. I got 25 lids but only two cups. I thought the package stated 25 lids and cups.  I wanted to exchange it for the right amount but Amazon only allows me to return it.  Not happy at all",1,0.6,0.333,-0.449
44,"  Moves  v e r y  slowly, seems like a dinosaur compared to my Philips Sonic care.  Doesn't work well at all.  Don't like the small round head, either.  Trashed mine.",1,0.4,0.6,0.417
45,"  These are cheaply made. They do not spray well. I am sorry I bought them.",1,-0.2,0.333,-0.276
46,"  The first six months where great, only needed to replace the bag once. However this vacuum lost its power switch yesterday. Turned it on and started cleaning up, and when time to turn it off the switch would not work! try and try and the thing would not turn off. So I unplugged it from the wall. The reason this is a big deal is when someone pays close to 100 dollars for a product it should last more than six months, and the other reason is when I plug it back in or unplug it there are sparks at least half inch long coming from the outlet. This not only will hurt someone, but will make the outlet in the house no good either. As far as care goes it is well maintained. Bag change and belt (which it doesn't need one because it never worked long enough). Is this worth 90 dollars, NO. If you take the top off to look at the motor and power switch its held together by cardboard. And the switch is cheap plastic so no wonder why it quit working. Checked to see if there is a replacement switch, and guess what, Eureka has discontinued the belts and Bags, and no power switch.  So to bring this to a end, the 20ft power cord is short, the bag beings to smell after while, all plastic, switch fails, all this thing has for it is power. Save the money and buy the cheaper Bissell and Hoover bagged uprights. For the money they offer more.",1,0.057,0.538,0.281
47,"  the box or carton falls apart as you try to install a real let down",1,0,0,0
48,"  I cannot rate this because I haven't recieved it. I recieved the stapler  but not the staples yet.nRalph Lloyd",1,0,0,0
49,"  Regret having purchased these spray bottles. Although the spray is acceptable the screw-on cap leaks no matter how much you tighten it. The bottle always seems wet on the outside with the contents. If the bottle happens to fall sideways, it will leak fluid all over the surface where you store it.",1,-0.15,-0.5,-0.454
50,"  Very poor quality! Feel apart the first time used.",1,-0.4,0,-0.57
51,"  Stiff plastic. Hard to affix and doesn't feel very secure.",1,0.1,0,-0.393
52,"  Mr. Heater claims these will work on low and high pressure systems. THESE WILL NOT WORK WITH HIGH PRSSURE AS CLAIMED. BLOWS ORINGS OUT!",1,-0.2,-1,-0.556
53,"  For outdoor use but rusted after firts watering.",1,0,0,0
54,"  Horrible quality. I work in the automotive industry and tried using these, but half of them were open somewhere in the wire and didn't work. Some others had 3-5ohms resistance. Should be virtually nothing.",1,-0.6,0.333,-0.307
55,"  Sprayer broke within a week. I was really disappointed.",1,-0.3,-1,-0.735
56,"  The whole concept of a response card is great but Turning Technologies is targeting already overcharged college students. The advertise these to schools until the response card is required in class and it costs everyone $40. Oh and as of recent you also need a license for all of the one already bought, so that is another $35. I would never voluntarily but anything from this company.",1,0.6,1,0.372
57,"  Came in broken look like someone threw the box against the wall !",1,0.1,-0.333,-0.224
58,"  Damaged when arrived",1,0,-1,-0.44
59,"  Too small.  Takes too much energy, i.e. 3 hours in the oven, to charge it.",1,0,-1,0.273
60,"  This is JUNK  !!! Would not even come close to fitting my 4 cell C maglight . Buyer beware .",1,0,-1,0
61,"  Purchased 3 in February for use for spraying bleach for sink and toilet cleaning purposes. One lasted a month, the other lasted 3 months and the 3rd one lasted about 1 month so I am back in September trying to find something else. Maybe it was the bleach?  maybe if you want to spray water these might work.  Not my worry anymore. won't be buying this again.",1,-0.2,-0.5,0.403
62,"  I can't used is not simple like the add said,  and have the metal buckle at front so I damage one of my furniture.",1,-0.1,0,-0.68
63,"  k",1,0,0,0
64,"  This stuff is a joke. It doesn't set, it just thickens.",1,0.4,1,0.296
65,"  Bad plastics in this product. The hooks that hold to the peg board are broken off",1,-0.4,-1,-0.765
66,"  The washers worked fine, but I only received 82 in the box.  I realized this after installing them, and now I can't return the order.  I am not pleased withe Hillman Group",1,0.5,-1,-0.404
67,"  Don't Waste your money.on this product; in addition, I would not recommend to a friend. This pump would not hold suction with the tank just 2 feet away.",1,0.1,0,0.53
68,"  They both bent after a couple uses. These were the lowest quality forceps I have ever owned.",1,-0.2,1,-0.382
69,"  GREAT",1,0.6,1,0.625
70,"  Very disappointed in the product.",1,-0.4,-1,-0.526
71,"  I noticed this too late to return my order, but the screws I received had heads that looked like a combination of square and phillips drive.  They didn't work well with a #2 square driver or a phillips driver bit.",1,0.4,0,-0.121
72,"  Plug pops out like others. Clamp is too short inside unit. Works great otherwise, but don't expect the female portion to work consistently or properly. Inside just broke on me. Another poor product in the trash!",1,0.1,0,-0.704
73,"  This  coupling has no friction fit so, although the hoses fit into the coupling, they immediately slip apart!  Worthless!  I don't know if it makes any difference, but I purchased this from GoVacuum.",1,-0.05,0.333,-0.327
74,"  The one from the seller was crap, however that was resolved. I still had to purchase one for class and it was far more expensive than necessary. This has the equivalent of $1 production costs and $25+ extra charges.",1,-0.2,-0.333,-0.459
75,"  The product is probably not at fault. Don't believe that this will allow you to run your rv ac on a all suitcase generator like I did.",1,0.3,0,0.687
76,"  Low quality, broke after using it a short time, one that isn't broken yet doesn't work well.",1,-0.2,-0.5,-0.487
77,"  The ratchet is poorly designed, with too shallow of an incline between notches to allow it to hold.  Can't clamp it, even empty, without it springing open.  Even bending the ratchets inward more couldn't fix the problem.  Avoid if you actually need to clamp and hold.  Functional if you just need to get a grip on an IV hub.",1,-0.15,-0.714,0.041
78,"  leaking, hardly worth the trouble to return it. Price was cheap emough.",1,0,0,-0.209
79,"  It was okay. Very nice fit",1,0.4,1,0.776
80,"  Possibly an old batch: does not work. Hardener very viscous, impossible to mix thoroughly with epoxy. Zero tensile strength after 24 hours of thin sheet steel clamped in place, falls apart with light pressure.",1,-0.133,-0.333,0.25
81,"  Low Density is an understatement. These are the cheapest little foam strips. They may work for you, but I found the completely deformed under any weight and fell apart very easily.",1,0,1,0.457
82,"  These were ackward and didn't work that great. The strap kept falling off.",1,0.2,1,-0.599
83,"  It dose confirm the pin out but its testing a BAD cable GOOD with all GREEN lights.",1,0,0.333,-0.226
84,"  Package got here leaked and smeared all over the bag",1,-0.2,-1,-0.318
85,"  clorox cleaner ate through plastic, fell apart, stopped spraying and started spitting out in all different directions, got bleach cleaner in my eye",1,0.2,0.333,0.128
86,"  Only about a fifth of the peg locks actually stayed in my peg board--the rest just popped out as soon as I put them in, or as soon as I put something on the hook. Very disappointing.",1,-0.4,-1,-0.541
87,"  Another Honeywell aquastat that doesn't work, just as many others noted on the internet. Does seem to be an inordinately high number of failures on this unit.",1,-0.4,-1,-0.402
88,"  really good stuff . great buy for my use of coating wooden fishing baits. love it!",1,0.6,0.5,0.915
89,"  Item was the wrong item and apparently the model I need is no longer available.",1,-0.3,-1,-0.649
90,"  Returned. I,m not sure what it would fit????",1,0.2,1,0.361
91,"  Poor design. Do not recommend",1,0,-1,-0.638
92,"  I purchased this at home depot based on the overwhelmingly positive reviews on Amazon to repair my headlight mounting brackets.nnI cleaned the surface using alcohol and some paper towels. Next, I mixed the two parts equally (50/50) and attempted to apply a very generous amount of the material onto the surface of the broken parts and set it in position. Now the grey stuff smelled like diarrhea. I'm not even trying to be funny here, it really smells THAT BAD. If you're trying this stuff out, USE IT OUTDOORS OR IN YOUR GARAGE. Where ever you use it, make sure you have plenty of ventilation cause this stuff will stink up the place.nnThe next day, I began mounting the headlights back onto my car. Needless to say, both brackets broke when I wasn't even applying much pressure. Not sure if what I got was a dud but this is surely unacceptable. The conditions in which the epoxy was mixed was in doors and humidity was low.",1,-0.018,0.077,-0.584
93,"  I know you get what you pay for, but this was way below that standard. The movement would bind to the point of not being operational so I spent hours cleaning, filing and stoning to get it to the point of having the full range of travel.  Even after all the clean up work on the vise, the bottom threaded shaft is so out of round I had to slot the hand crank end plate to allow for the wobble of the threaded shaft.  I would have sent it back, but I was pressed for time and I needed this style of tool to finish working on our pinewood derby cars.",1,0.133,0.333,0.875
94,"  In the picture it looks like a spade tip but it isn't. It's a round tip. I now have to grind it into a flat tip because I'm not spending $7 to ship them back. Can you folks not use misleading pictures please?!! And Amazon; How about smaller envelopes to ship these things in? The S&H cost me more than the tips themselves!",1,0,0,0.871
95,"  The foam sleeve has too small diameter for the cartridge. I tore foam sleeve and smashed some of the fins on the cartridge instaling it. I don't think that I can remove sleeve without cuting it or damaging the cartridge more.",1,0,-1,-0.511
96,"  Junk. All 3 sprayers broke within a few months.",1,-0.2,-1,-0.421
97,"  I bought them for my gardening needs, never thought that a simple sprayer bottle might not work -- THEY DO NOT WORK AT ALL! You can get a hand injury trying to squeeze anything out of these things, to no avail. Ooops pardon me, once I managed to get a weak straight stream out of them, for a few seconds. BTW, they were made all the way in China.",1,-0.08,-0.333,-0.2
98,"  I won't buy these again. One didn't work when I received it. One stopped working after about a week. The last one lasted a month.",1,-0.2,0,-0.226
99,"  Doesn't work for going upstairs. I saw their infomercial and they advertised going up the stairs with a fridge. We tried it and the fridge tilted and became uneven and I had to hold onto it to prevent it from falling on my friend who was on the other side. My arms were purple the next day. I followed the instructions and even copied their infomercial video on how to use it for going up stairs but the fridge kept tilting. Just use a dolley for a fridge.",1,-0.2,0,0.214
100,"  it works took forever to get",1,0,0,0
101,"  Way too light for what it is supposed to do. I only used it once and coudln't see where it was doing anything. So after about five minutes, I packed it up and threw it in the attic.",1,0,-1,0
102,"  This is crap! Don't waste your money on this very very poor",1,-0.4,-1,-0.641
103,"  I received wrong item",1,-0.4,-1,-0.477
104,"  Well, for me it's a bad experience with this item.  In my case, it woks fine only 3 months, after that this have an erratic perfomance. At this mommnet i take a decisition: don't use it anymore.",1,-0.1,-0.333,-0.153
105,"  Returned to knowledge if meets advertised info",1,0,1,0
106,"  I am so disappointed.  I bought this for a wedding for this month.  When they arrived i loved them and kept them in the box.  I just opened them to try them on with my dress and the back heel of both is discolored and looks cheap.  I tried to return them but it is beyond the window.  When i received them i looked them over and the coloring was fine - it appears that in just a few months the leather has turned yellow and looks terrible.  I will not buy from this seller again!",1,0,0.2,-0.457
107,"  Battery did not hold a charge, would not work. Returned for a refund",1,0,-1,0
108,"  I am quite disappointed that the staples do not work in stapler although the codes match.  The original stapler and staples were purchased through Uline and codes match but staples do not work. Amazon was cheaper but if they don't work, it's not cheaper!",1,-0.4,0,-0.385
109,"  It does not taste like toothpaste. It leaves a weird feeling.",1,0.067,0,-0.32
110,"  this product is  not safe  to use with jack  slicker than snot",1,0.3,-1,-0.251
111,"  useless; connecting middle strap does not hold",1,-0.4,-1,-0.421
112,"  These spray bottles are useless. They don't spray well and will only spray anything when the valve is open all the way. I was really disappointed.",1,-0.4,0,-0.791
113,"  All three leaked where the cap screws into the bottle - disappointing...",1,-0.3,-1,-0.758
114,"  Owned these clips for about a year, mostly with them sitting in a drawer. When I thought I had found an issue with faulty equipment it was always THESE clips causing a false positive. One word for these - garbage.",1,0.4,-0.333,0.318
115,"  Horrible quality, the clamps aren't even crimped to the wire. I had to solder the clamps the wire too make them useable.",1,-0.6,-0.333,-0.542
116,"  I ordered clear and got frosted. Left convo but no response. Not happy.",1,0.2,-1,-0.718
117,"  Very Cheap",1,0,1,0
118,"  I should have read the reviews before buying.  It is NOT clear. It is a milky white translucent plastic which will not work for my application. If you need clear plastic sheet, this is NOT the product for you.",1,0.2,-1,0.107
119,"  Rated a one (1) simply because it was not assembled and I have no idea how it would work.nThat was unfortunate, because, I have an older model of this Vac and It was great.  I would had to  have taken this item to a Vac. repair to have it assembled.  This infor should have been on the web site.",1,0.2,0.333,-0.026
120,"  Hard to close did not close good. Made too thick.",1,0.2,-0.333,-0.423
121,"  Make sure you have the right jack to go with it or it doesn't make a difference at all. If your base is too small to fit it forget it.",1,0,0,0.44
122,"  The base barely worked when I first got it now it doesn't work at all.",1,0,-1,0
123,"  Bought the TLE-6EX with a 4-c cell size Maglight....and it won't fit into the flashlight as advertised.....put it into my Maglight 4-D cell and works fine.....don't buy for C size.",1,0.3,1,-0.276
124,"  I have to bend them in to work correctly, and even then they are not as sucure as some I got from lowes.",1,0,1,0
125,"  Did not perform as I had hoped",1,0,1,0.382
126,"  Foam sleeve would not fit over filter. Several attempts were made. Sleeve tore and was thrown away. A big-don't buy.",1,0.2,-1,-0.276
127,"  Difficult to use. Straps hurts my neck.",1,-0.3,-1,-0.681
128,"  Didn't fit my 2.5 hose",1,0.2,1,-0.276
129,"  It is not for the newer style Mig-Lite.  The metal cap is to small for the LED.  I am lucky to have a older one sitting around.  It works fine with the older large bulb.",1,0.5,1,0.557
130,"  Though they look neat and someone obviously spent some time and money making them, they do no good whatsoever.  I purchased 2 of the 1/4 ferrite rings",1,0.2,1,0.152
131,"  I thought it's just scissors what can go wrong right.  They don't cut, the edges grab as you trying to cut and scissors get stuck edge cutting into edge,  too soft metal and poor finish.  waste of $",1,-0.286,-0.714,-0.895
132,"  Late delivery, expensive and opened package (it said 'new').nBad retailer.  Never buying anything from them again.",1,0,1,0
133,"  The spray port leaks, the bottle seal leaks.  All 3 made a mess everytime I used them.  I do not recommend.",1,0,-1,-0.559
134,"  Too late to return.  Power button is flawed. Have to hold it down to make it work",1,0,-1,-0.477
135,"  Not suitable for e clips being mounted under an existing sink. Epoxy drips on to stud threads and prevents the wing nut from threading. Need to cover stud with masking tape.",1,-0.2,-1,0.077
136,"  the quick connector are good, but I have to check the size for regular pipe size.n3/8 isn't usual.  i highly recommend to check your pipe size before you order, summary: be care to purchase, unixReviewTime: 1375056000}{overall: 5.0, verified: true, reviewTime: 07 16",1,0.45,1,0.928
137,"  Every time this product refers to the scalpel (note, this is a singular scalpel you actually receive), it is referenced as though it were plural. Not only is it worded as scalpel handles in the item title, you are given a picture of two scalpel handles in the main photographic presentation of the product.",1,0,0,0
138,"  This vacuum is the worths machine",1,0,0,0
139,"  I used the Mini Floor Scrubber on my Living Room Floor and half way through it stopped working. handle to short, unit to light to do any good on the floor",1,0.2,1,0.25
140,"  The pump was fine for about two days then it became very noisy. I was on the road 500 miles from home and had no choice but to visit a local Auto Store and buy a replacement. Not a happy traveler.",1,0.15,1,-0.69
141,"  This thing fell apart just taking it out of the package. The seller was great and made things right but perhaps buy a nicer one from them.",1,0.6,1,0.751
142,"  In 30 years I have never had such garbage. Dozens of times my drywall driver stripped the head on this box of screws, but I have two other brand screws that it is NOT happening to.  Either grip-rite has gone with some new cheap Chinese factory, or these are counterfeit.  A complete waste of money, and has brought my job site to a complete halt. I would have been better running out of screws than having these.",1,0.1,-0.5,-0.654
143,"  If this is the price for one tube, it's a ridiculous price!  Sells for around  $6 at Lowe's.",1,-0.6,-1,-0.42
144,"  Did I mention that it is leaky?",1,0,-1,0
145,"  All parts was not there; and it stop working after one used",1,-0.2,0,-0.296
146,"  much too small, no power, no on-off switch. Says it will get hot and shut off until it cools down. maybe for a child to play with mom with",1,-0.2,-1,0.509
147,"  I ordered this cleaner based on Amazon reviews and it's price.  I don't know what everyone else expects from a unit like this, but I was greatly disappointed.  I couldn't get anything cleaned with it and sent it back for a refund.  I believe you would need to purchase a very high dollar ($350 +) steamer in order do the level of cleaning that these steamers claim to work on effectively.",1,0.2,0.714,0.18
148,"  I have a 1/4 inch standard pegboard with lots of stuff. I thought this would be a great idea, something to replace my little pieces of tape that hold my hooks  etc in place. I was wrong. Not only did these not stay in the holes for any length of time, when I did get some to stay briefly they would all pop out when I bumped the board with a tool. Good thing they only cost 5+ dollars.",1,0.267,0,0.599
149,"  I don't put any stock in these products, the results are too subjective...no way to really standardize how you take the measurement?  don't waste your money, find a different  way to measure your results?  Personally, I was unable to consistently read the results with any degree of certainty.n(i.e....you see a change in the number and you don't know if you lost fat, or just took a good reading ?)",1,-0.1,-0.6,0.582
150,"  Strips were broken up in box. Pain in the a,,",1,-0.3,-1,-0.751
151,"  Terrible!",1,-0.6,-1,-0.525
152,"  It lasted less than 2 years and the panasonic customer service is TERRIBLE.  will never buy a panasonic product again.",1,-0.6,-1,-0.59
153,"  These aren't worth it! They are completely usesless and do not hold ANYTHING to the peg board! I want more of the ones that actually came with the board.",1,0.3,1,-0.238
154,"  wrong name for it , it is plain needle holder",1,-0.4,-1,-0.477
155,"  Not stainless",1,0,0,0
156,"  This doesn't work at all.  I bought this to put in an outside stake light socket and it stays on all the time.  I tried it inside and it doesn't work either.  It dims in the daytime but doesn't go off.  It stays bright outside in the daytime.  I ended up buying an outside stake light that has a built in sensor which seems to be working.  Don't waste your money on this one.",1,0,-0.333,0.781
157,"  These pegboard fasteners are flimsy, won't lock in tight, and come out of the pegboard too easily.  I do not recommend buying these.n I recently bought a package of various pegboard hooks with fasteners included and the fasteners were sturdy and they locked in and held. The only way I can get them off is to pop them off with a screwdriver, which is the way they should work.",1,0.4,0,0.151
158,"  they didn't fit my pegboard.  I know my pegboard is not some, weird, style.  I have other peg locks, that work just fine.  But these need to be .25, maybe .33, inches deeper to, 'click' into place.,",1,0.067,0,0.027
159,"  I needed a handle that would fit  a number 11 blade.  This item does not work and therefore is completely useless to me.  Now I have a case of blades and no handle to fit.....a great disappointment.",1,-0.086,0.2,-0.176
160,"  I have ordered this item 4 days ago and it still hasn't shipped. I don't know what is going on and it never takes this long. . . .",1,0,0,0
161,"  didn't do a damn thing when i tried to glue faux diamonds on glass!..",1,-0.8,-1,0.372
162,"  I've gotten several of these by Rigid and Shopvac brand from the bricks and mortar stores. Literally fits nothing. The largest size diameter is the exact same size as the largest dust ports on my Bosch table saw and Cable Porter bench sander. Flip it over and none of the other sizes fit any hand or smaller tools like my 1 1/4in port on a miter saw, or belt sander.nnI'm really annoyed I wasted money on two of these. When I made my own dust collection system (got tired of wheeling the vac around and the host being in the way but didn't have the money for a real system) I used the rubber fittings in the plumbing section instead. That way I could actually tighten the hose clamps to adjust the fit for both hose and dust port, they're also only 2-5$ a piece instead of 8-13$.",1,-0.067,-0.25,0.355
163,"  When shopping for this item, the description CLEARLY stated it was a 3 pack, only one was sent, contacted customer service and they send another one, still one short of a three pack. contacted customer service again and was told that only one was in the item description. Not going to play this game of what I believe is product switching, I think I will cancel my account.",1,0,0,0.102
164,"  Handle is too short for an average sized person to use comfortably. Maybe if I had longer arms?",1,0,0,0.421
165,"  <a data-hook=product-link-linked class=a-link-normal href=/DAP-18324-10-1-oz-Seal-N-Peel-Caulk/dp/B0002YVNOQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8>DAP 18324 10.1 oz Seal 'N Peel Caulk</a>&nbsp;After following the instructions on the tube, it didn't adhere to the window frame.",1,0,1,0
166,"  I bought this because of the reviews which said this was a good buy, tried it over and over but it is worthless. Wanted to clean my grill but it didn't work, no good on tile grout on walls or floors, or counters.  Should have returned it after the first time I tried it.",1,0.2,0.5,0.496
167,"  works poorly",1,0,-1,0
168,"  I have never used it got it turned it on seemed to work but when I went to use it , It didn't work and I contacted the sell and never got a response..What a waste of my money..",1,-0.2,-1,-0.572
169,"  I purchased these to test a circuit. Instead of quality test leads I received junk! Non of the wire ends where crimped or soldered to the test clips! All they did was strip the end of the wire, bend over the exposed wire and push it into the barely crimped test clip ends! And the wire is SO fine a gauge that any kind of current through it produces high resistance! Between the high resistance and not making contact with the test clips these are a total FAIL! I had to buy decent wire and solder/crimp the ends to get them working. There is also no rating on wire or test clips plastic boots! DO NOT USE FOR AC OR HIGH VOLTAGE! So if you buy this you can pretty much toss everything except the test clips! Very expensive test clips!! A better avenue would be to buy a bulk box of clips, wire, and build the cables yourself! Very displeased!",1,0.025,-0.143,-0.536
170,"  It's not a vacuum but IT SUCKS. It's not worth the money... Doesn't make my wood floor shine. It's a piece of junk. I should've believed the bad reviews. I definitely don't recommend this.",1,-0.1,-1,-0.881
171,"  Did not work at all on my repair project.",1,0,1,0
172,"  After about 30 years of using the original, this one was uncomfortable and too wide. Then I ordered the original which they have stopped making. See next review.",1,-0.3,-1,0.026
173,"  I bought this because I still use an antenna to receive over the air local broadcasts.  I lost the signal completely when I hooked this up, even after trying the adjustment knob.  Very disappointed.",1,-0.5,-1,-0.69
174,"  That gadget stinks.  Doesn't work.  It's supposed to turn on at dusk and off at dawn. , Forget that.  Never turns off.  I even called the company who made it or rather imported it from China.  I advise all folks to not waste y our money. The bad thing is I bought 5!!!",1,-0.333,-0.5,-0.714
175,"  The plastic around the probe was too large and would not fit far enough into my receptacle.  I had to return the probe",1,0.2,-1,-0.276
176,"  I bought one of these 5 years ago. It has sat on the shelf and only been used lightly a dozen or so times. I turned it on today and it buzzed for a second and quit.nI took it apart...it was clean inside. The blades turned easily. I checked all the electrical connections. It just won't run.nI would send it in for repair. But no doubt with shipping and repair costs it isn't worth it.nI wouldn't recommend it.",1,0.16,0.667,0.141
177,"  not ROCHESTER midland- SIERRA SOFT -VERY THIN CALLED ; don't buy till they fix description",1,0,0,0
178,"  bad 2 not good dang sucks never buy ever",1,-0.533,-1,-0.585
179,"  I made the mistake of purchasing this product for travel purposes.  I tried it in two hotel rooms and it just doesn't work.  In fact, it doesn't even slow down the door from opening.  It's only bright point is it looks cool.",1,0,0.333,0.421
180,"  The triggers did not work after several uses. I have bought better quality at the local dollar store.",1,0.4,1,0.44
181,"  Absolutely terrible. Worse than using an appliance dolly or lifting by hand. If you aren't exactly matched in strength and height, it really does nothing but injure you both.",1,-0.267,-0.5,-0.048
182,"  Couldn't even get them over my feet and went with the size for my shoe size.  Total waste of money. Plan on sending them back",1,-0.2,-1,-0.475
183,"  Only received 2 spray nozzles for 3 bottles.",1,0,0,0
