"id","text","rating","afinn","lsd","vader"
112,"according   latvian  register , uponor latvia closed  red  lvl 99,000  139,538.17 usd 194,556.48  turnover  lvl 2.346    .",-1,-0.143,0,0
113,"  taxes decreased  9 %   187.8    first nine months  2008 , compared   207.1   year earlier .",-1,-0.143,0,0
114," stock  hit    warning   rival rautaruukki oyj ( omx : rtrks ) .",-1,-1,-1,-0.34
115,"  , metal sector  componenta  laying  temporarily  staff   pori mill  christmas 2008 till 6 january  .",-1,-0.143,0,0
116,"   decreased  10.5 %  january ,   outside  dropped  17 % .",-1,-0.143,0,0
117," dismissed staff members will now take  matter  court unless  can  settled outside .",-1,0.143,-1,0.026
118,"exports  goods fell  59 % ,  imports  16.7 % .",-1,-0.143,0,0
119," 10.33  , huhtamaki   market 's biggest faller , 8.69 pct lower  11.35  ,   omx helsinki 25  0.32 pct higher  3,332.41 ,   omx helsinki   0.47 pct  11,687.32 .",-1,-0.143,0,-0.296
120," announcement pushed freenet shares  6.3 % ,  eur0 .71 ,  frankfurt trade  eur10 .65  investors gave  hope united internet ag  drillisch  pursue   takeover  breakup  freenet .",-1,0.238,0.333,0.785
121,"last year 's third quarter result   burdened  costs stemming  restructuring   us .",-1,-0.714,-1,-0.402
122,"  's   taxes fell   21.1    third quarter  2008 , compared   35.8    corresponding period  2007 .",-1,-0.143,0,0
123,"elisa ceo sami seppanen said emt 's slogan `` best coverage across estonia '' clearly gives misleading information  consumers .",-1,-0.048,0,0.637
124,"  result   negotiations    decided  make 45 people redundant  financial  production grounds .",-1,-0.143,-1,0
125,"``   super nasty , '' said eric schultze , chief technology officer  shavlik technologies llc ,  st. paul , minn.-based maker  patch management tools .",-1,-0.143,0,0.077
126," tinyurl link takes users   scamming site promising  users can earn thousands  dollars  becoming  google ( nasdaq : goog ) cash advertiser .",-1,-0.143,0,0.402
127,"  's  totaled ls 578,100  h1 2007 ,  30.9 % year--year .",-1,-0.143,0,0
128," reduction notice applied  17 people .",-1,-0.143,0,0
129,"  ,  bank  +_land reports  operating  fell   6.1    second quarter  2008   7.5    second quarter  2007 .",-1,-0.143,0,0
130,"nokia shares hit 13.21 euros  friday ,  50 percent   start   year  part    slow introduction  touch-screen models .",-1,0.143,0,0.296
131," electronics contract manufacturer scanfil reports     58.9    second quarter  2007 ,    62.4   year earlier .",-1,-0.143,0,0
132," payment  2.779  litas  interest   long-term loan provided  ragutis ' majority shareholder , estonia 's . le coq , also added   losses .",-1,0.143,-1,0.077
133,"metso foundries jyvaskyla , inc. will begin personnel negotiations  temporary lay-offs  personnel reductions  jyvaskyla ,  .",-1,-0.143,0,0
134,"cramo slipped   pretax loss   6.7    pretax    58.9  .",-1,-1,-1,-0.318
135,"operating  , excluding non-recurring items , totalled  1.0  ,    1.6  .",-1,-0.143,-1,0
136,"employing 112    280 abroad ,  unit recorded first-quarter 2007   8.6 mln  ,   operating loss  1.6 mln  .",-1,-1,-1,-0.318
137," fair value    's investment properties went   eur2 .769 bn   end  september   eur2 .878 bn  year earlier .",-1,0.429,1,0.572
138," investment group norvestia oyj said    fell  23.5 mln euro $ 30.6 mln  2006  33.5 mln euro $ 43.6 mln  2005 .",-1,-0.143,0,0
139,"  building  home improvement trade ,  decreased  6.3 % , totalling  154.1  .",-1,0.429,1,0.459
140,"okmetic expects      first half     less   2008 .",-1,-0.143,0,0
141," airline 's share price closed  slightly  (  x20ac ) 12.51 ( $ 15us .74 )  helsinki .",-1,0.143,0,0.296
142,"subscription  decreased slightly .",-1,-0.143,0,0
143," 12.01 pm ,  omx helsinki 25   0.66 pct  3,143.57   omx helsinki  0.67 pct lower  10,530.74  253 mln  turnover .",-1,-0.143,0,-0.296
144,"asian traffic declined  3.4 per cent .",-1,-0.143,0,0
145,"  , stora enso 's  loss   879.7  compared   673.4    previous year .",-1,-1,-1,-0.318
146," total  140 jobs will  reduced   raahe steel works .",-1,-0.143,0,0
147,"however ,   saw      third quarter    1.4    1.5    corresponding period   .",-1,-0.143,0,0
148," scanfil ,  contract manufacturer  systems supplier  communication  industrial electronics reports     108.7    first half  2008 ,    111.1   year earlier .",-1,-0.143,0,0
149,"applying  summer work  seen  laborious  stressful .",-1,-0.143,-1,-0.511
150,"  driver  left   car   suspect ,   kidnapped  forced  gunpoint  drive  durham .",-1,-0.429,-1,-0.637
151,"-  group 's    period   37.5  (  48.2  , 1-9/2008 )  result  taxes   loss   -3.5 ( +1.2 )  .",-1,-1,-1,-0.318
152,"operating  , excluding non-recurring items , totalled  2.2  ,    2.7    corresponding period  2008 .",-1,-0.143,-1,0
153," measures result  weak demand   shipbuilding industry .",-1,-0.571,-1,-0.527
154,"  close ,  omx helsinki 25  0.01 pct lower  3,067.64 points   omx helsinki   0.05 pct  10,321.46 points   1.343 bln   turnover .",-1,-0.143,0,-0.296
155,"cencorp 's     first quarter  estimated   eur0.9-1 .2 m ,  compared  eur4 .5 m   first quarter 2008 .",-1,-0.143,0,0
156,"however ,  increases signaling traffic  wastes network resources  allows fewer smartphones  connect .",-1,-0.143,0.5,0
157,"managing director 's comments : ``     first quarter  notably lower   year  , especially   , russia   baltic countries .",-1,-0.143,1,-0.296
158,"paper companies   negative territories ,  stora enso r shedding 1.62 pct  12.73  , upm-kymmene  0.80 pct  18.64   m-real b 0.18 pct lower  5.57  .",-1,-0.714,-1,-0.71
159," electronics manufacturing services ems  elcoteq se posted   loss  66.4 mln euro $ 91.2 mln   first half  2007 , compared      7.1 mln euro $ 9.8 mln    period  2006 .",-1,-1,-1,-0.318
160," q1   ,   's operating loss totalled  0.3  , compared      3.6   q1  2008 .",-1,-1,-1,-0.318
161," suominen flexible packaging  cutting 48 jobs   unit  tampere  two  nastola ,   .",-1,-0.429,-0.5,0.103
162,"adp news - apr 22 ,  -   information systems developer solteq oyj hel : stq1v said today   loss widened   189,000 usd 245,000   first quarter     10,000    peri",-1,-1,-1,-0.318
163,"gsk announced  november 2008    close  operations  dartford .",-1,-0.143,0,0
164," q1   , bank  +_land 's  interest income weakened  10 %   9.1  .",-1,0.143,-1,0.178
165,"loss   period totalled  15.6  compared      6.3   2008 .",-1,-1,-1,-0.318
166,"srv lowered    estimate   whole  2008 due  uncertainties  housing  .",-1,-0.143,-1,-0.44
167,"operating loss totalled  12.7  , compared      17.7    first half  2008 .",-1,-1,-1,-0.318
168,"operating    1.6   2005 compared   5.9   2004 .",-1,-0.143,0,0
169," power supply solutions  systems provider efore oyj said   loss widened  3.2 mln euro $ 4.2 mln   first quarter  fiscal 2006-2007 ending october 31 , 2007  900,000 euro $ 1.2 mln    period  fiscal 2005-06 .",-1,-0.429,-1,-0.153
170," january-november  ,  group 's  totalled  7,801.7  ,    drop  12.6 %    period  2008 .",-1,-0.429,0,-0.273
171,"`` small firms  suffering   moment    likely   money trouble , ''  added .",-1,-0.714,-1,-0.7
172,"according  ceo matti perkonoja   parent  hkscan ,   's performance   first quarter  2010  remained clearly   level   corresponding period   .",-1,0.143,0,0.402
173,"operating    12-month period decreased  eur17 .9 m    increased  eur58 .3 m ,  compared  2007 .",-1,0.143,0,0.273
174,"tornio works employs 2,300     1,800     scope   fixed-period  part-time temporary layoffs  april-october period .",-1,-0.143,-1,0
175," eu commission said earlier   fined thyssenkrupp , united technologies corp 's otis , schindler ag  kone oyj  total  992.3 mln   alleged cartel activity   lift market going back twelve years .",-1,0.143,0,0.421
176,"   third   original participants dropped  due  nausea   side effects .",-1,-0.143,-1,0.318
177,"earnings per share ( eps ) amounted   loss  eur0 .38 .",-1,-0.429,-1,-0.026
178,"operating    12-month period decreased  eur5 .4 m    increased  eur62 .0 m ,  compared   financial year 2004 .",-1,0.143,0,0.273
179," glass technology  glaston oyj abp   decreased  2.6 mln euro ( $ 3.8 mln )   first nine months  2007  7.8 mln euro ( $ 11.4 mln )    period  2006 .",-1,-0.143,0,0
180,"group ebit   first half  eur13 .6 m us$ 17.8 m , falling short   eur22 .5 m  posted    period   .",-1,-0.429,0,-0.153
181,"due   rapid decrease    , personnel reductions   carried    wider scale  initially expected .",-1,-0.143,0,0
182,"cash flow  operations  january-december 2008   negative  18.1  compared   39.0    corresponding period  2007 .",-1,-0.714,-1,-0.572
183,"teliasonera 's underlying results however included 457 mln skr  positive one-offs , hence  adjusted underlying ebitda actually amounts  7.309 bln skr , clearly  expectations , analysts said .",-1,0.286,1,0.743
184,"diluted earnings per share ( eps ) declined   0.78   1.76 .",-1,0.143,0,0.296
185," omx nordic 40 omxn40 index , comprising  40  traded nordic stocks   nasdaq omx exchange , closed  0.87 %  1,064.14 points  thursday .",-1,-0.143,0,0
186," estonian electronic components factory , elcoteq ,  running   material    closure  air traffic .",-1,-0.143,0,0
187," recent troubles simply make neteller cheaper .",-1,-0.714,0,-0.459
188," baltimore police  fire pension ,    $ 1.5 billion , lost  $ 3.5   madoff ponzi scheme .",-1,-0.857,-1,-0.572
189,"operating  totaled  6.7  ,    7.2    corresponding period  2005 .",-1,-0.143,0,0
190,"according  swedish authorities , traces    toxic osmium tetroxide   found   coast  per+æmeri ,  northernmost part   gulf  bothnia .",-1,-0.143,-1,0
191,"last year , upm cut production , closed mills    slashed 700 jobs .",-1,-0.571,0,-0.459
192,"kone shares dropped 4.1 percent   x20ac 43 us$ 55.77  helsinki .",-1,0.143,0,0.296
193,"operating result   12-month period decreased     eur0 .4 m  turnover decreased  eur5 .6 m ,  compared  2004 .",-1,-0.143,0,0
194,"operating  totaled  9.4  ,    11.7   2004 .",-1,-0.143,0,0
195," production   products will continue normally , temporary lay-offs concern simultaneously   80 employees .",-1,-0.143,-1,0
196,"( adpnews ) - oct 21 ,  - -based  consultancy tieto oyj ( hel : tie1v ) said today    plunged   29.4  ( usd 43.9 m )   first nine months     58.7     period o",-1,-0.143,0,0
197," top   ,  us commerce department published worse--expected construction spending figures  november .",-1,-0.286,-1,0.202
198,"23 april 2010 -  construction  engineering  outotec oyj hel : ote1v said today  slipped    loss  eur7 .3 m   first quarter  2010      eur12 .5 m   corresponding period last year .",-1,-1,-1,-0.318
199,"compared   ftse 100 index ,  rose 94.9 points (  1.6 % )   day ,    relative price change  -0.4 % .",-1,-0.143,0,0
200," omx helsinki index  0.33 pct lower  9,364.80 ,   omx helsinki cap portfolio index   0.34 pct  5,029.25 .",-1,-0.143,0,-0.296
201,"raw materials prices  surged   past year , fueled  part    rapid industrialization  china , india   developing nations .",-1,-0.143,0,0
202,"operating    six-month period decreased  eur21m ,    increased  eur436 .9 m ,  compared   corresponding period  2007 .",-1,0.143,0,0.273
203,"  solutions provider affecto oyj hel : afe1v said today  slipped    loss   115,000 usd 152,000   second quarter  2010      845,000   corresponding period  year earlier .",-1,-0.429,-1,-0.153
204,"altogether finnair  canceled  500 flights    strike .",-1,-0.429,0,-0.128
205,"capacity will ease   seikku sawmill  pori  alholma sawmill  pietarsaari  result  60 people  laid   around six weeks starting mid-may ,  said .",-1,0.429,1,0.361
206," workforce will  reduced also   amsterdam office ,   netherlands .",-1,-0.143,0,0
207,"possible personnel reductions concern approximately 104 people .",-1,-0.143,-1,0
208,"danish  flsmidth  acknowledged    violated  patent held   metso .",-1,-0.714,-1,-0.527
209,"``  's  issue  thieves stealing   building sites , '' said mr smith .",-1,-0.143,-1,-0.791
210," low capacity utilisation rate  steel production considerably increases  fixed costs per unit  steel produced .",-1,-0.143,0,-0.273
211,"  expects      whole   remain   2008 level .",-1,-0.143,0,0
212,"operating  totalled  9.0  ,    9.7    first half  2008 .",-1,-0.143,0,0
213,"comparable operating  totaled  4.7  ,    5.1    corresponding period  2005 , representing 7.4 %    .",-1,-0.143,0,0
214,"kiosk  cinema operations  suffered ,  particular .",-1,-0.143,-1,-0.494
215,"pretax loss totaled  1.2  ,       2.1   2004 .",-1,-1,-1,-0.318
216,"biohit said   will reduce  number  leased personnel  10 ,  lay  10    personnel .",-1,-0.143,0,0.077
217," negotiation  resulted   reduction  80 people  regular employment , around half   will  covered  pension arrangements .",-1,-0.143,0,0
218," announcement comes two weeks   key licensing agreement expires    two companies   embroiled   disagreement  royalty payments  texas instrument chips  use qualcomm-patented technology .",-1,0.143,0,0.178
219,"belarus oao lidskoe pivo brewery , based   grodno region , reported  1.1 % decrease  output  1.045  decaliters  january-march 2010 ,  representative   administration    told .",-1,-0.143,0,0
220,"operating    -0.1  ,    1.3  .",-1,-0.143,0,0
221," hack   extra nefarious   tweets activated without  clicked  -   enough  web surfers  move  mouse cursors   .",-1,-0.143,-1,0
222," january-august  , imports  sea  container , lorry ,  trailer units fell  27.7 %  exports  28.6 %   corresponding period  2008 .",-1,-0.143,0,0
223,"tietoenator   1.13 pct  18.38 , extending recent lows  last week 's second-quarter report , dealers said .",-1,-0.143,0,-0.202
224,"   disappointment  see  plan folded .",-1,-0.714,-1,-0.511
225,"yit lodged counter claims  neste oil totaling  eur25m , primarily based  work carried    contract  additional costs incurred due  prolongation   project .",-1,-0.143,0,0
226,"  result  20 persons will  longer  needed .",-1,-0.143,0,0
227,"budapest , august 10 mti -  electronics maker elcoteq will lay  700 workers   plants  pecs s hungary   end  september   falling orders , communications director  elcoteq 's local unit , zoltan krippl told mti  monday .",-1,-0.429,0,-0.153
228," liquidity providing  interrupted  may 11 , 2007  aspocomp group oyj 's shares traded  0.50 cent ( aspocomp 's stock exchange release 11.5.2007 ) .",-1,-0.286,0,0
229,"  's previous estimate    lower revenue   year-ago  93.9  .",-1,-0.143,0,-0.296
230,"pretax  totaled  9.0  ,    36.3   2007 .",-1,-0.143,0,0
231,"ramirent made 18  kroons  1.15 mln loss last year ;  year     7.3  kroons   black .",-1,-1,-1,-0.318
232,"however ,  suspect stole  burgundy nissan altima .",-1,-0.429,-1,-0.296
233,"  decided   end  2008  temporarily shut   ammonia plant  billingham  extend  maintenance period   ince facility .",-1,0.143,0,0.178
234,"market share decreased   route  helsinki    tallinn  estonia  0.1 percentage points  24.8 % .",-1,0.143,0,0.296
235,"`` operating  declined mainly due   increased cost  wood  recycled fiber   strengthened euro . ''",-1,0.286,1,0.599
236,"  first half  2008 ,  bank 's operating  fell   11.8    18.9  ,   interest income increased   20.9    18.8    first half  2007 .",-1,0.143,0,0.625
237,"prices  delivery volumes  broadband products decreased significantly  2005 .",-1,-0.143,0,0
238," scanfil ,  systems supplier  contract manufacturer   communications sector   electronics industry , reports     49.6    first quarter   ,     per cent smaller    corresponding period  2008 .",-1,-0.143,0,0
239," period 's  dropped   30.6    38.3  , according   interim report , released today .",-1,-0.143,0,0
240,"operating  fell   15.1    24.6   2006 .",-1,-0.143,0,0
241,"ssh communications security corp stock exchange release october 14 , 2008  2:45 pm   updates  full year outlook  estimates  results  remain  loss   full year .",-1,-1,-1,0.026
242,"alma media 's operating  amounted   11.9  ,    15.0   year earlier .",-1,-0.143,0,0
243,"operating    12-month period decreased  eur157 .5 m ,    increased  eur634 .3 m ,  compared  2007 .",-1,0.143,0,0.273
244," majority    's personnel    temporarily laid   one  six weeks   period  february  june  period .",-1,-0.143,0,0
245,"operating result , excluding one- items , totaled  9.1  compared   10.6   continuing operations , excluding one- items  2004 .",-1,-0.143,-1,0
246," kemira 's    decreased   1,259.6   january-june    1,425.1   january-june 2008 .",-1,-0.143,0,0
247,"    tiimari segment fell  4.0 % year--year  eur3 .3 m  june 2010 .",-1,-0.143,0,0
248," contracts   employees , 96    blue-collar workers , will  ended  march  august 2011 .",-1,-0.143,0,0
249," number  permanent reductions  clerical workers  22 employees ,   19   .",-1,-0.143,0,0.077
250," dollar fell , though ,   pound   yen .",-1,-0.143,0,0
251,"finnair 's passenger load factor ,  measures  number  sold seats   share   available seats , dropped  1.3 percentage points  76.7 %  september .",-1,0.143,0,0.361
252," fair value    's investment properties went    2.768 billion   end     2.916 billion  year earlier .",-1,0.429,1,0.572
