"id","text","rating","afinn","lsd","vader"
11,"If the hon Gentleman believes that his position was sustained by the electorate of Ludlow, can he explain how it was that Labour and the Liberal Democrats won 55 per cent. of the vote and he won only 42 per cent.?There is a sting in the tail in the suggestion from the Opposition of a Speaker's Conference, which is that such a conference can proceed only on the basis of consensus. As the Opposition have said that they are committed to the first-past-the-post system, the new clause would clearly have the effect of a wrecking amendment.",0,2,0,0.904
12,"I wanted to agree with my hon Friend about the important and welcome news about Ellesmere Port, because like her, I have constituents who rely on the work that comes from Ellesmere Port. In her excellent speech, might she comment on the tax cut for millionaires that is paid for by pensioners? Does she agree that if that tax cut were reversed, the money would be better invested in jobs and growth of exactly the kind that she is calling for?",1,1.364,2.708,0.973
13,"I am grateful and I shall be brief. Does my hon Friend agree that this issue is very relevant in the light of the Chancellor's intention to remove many people from the various Departments, and of the recent strike action taken by professional civil servants affected?",0,0.5,1.299,0.765
14,"My right hon Friend said that his mission was to educate the Opposition. He has shown them that their zealous anti-Europeanism would recklessly annoy many of our friends. However, will he also educate them about the changed attitude of the United States Administration to European security and defence policy? It undermines yet another plank of their anti-Europeanism.",1,-0.25,0.511,0.796
15,"Perhaps we can be allowed to speak for ourselves on that subject and not have words put into our mouths.",1,0,1.099,0
16,"Does my hon Friend consider that any independent body should have both gender balance and ethnic representation?",1,0,1.609,0.494
17,"On a point of order, Mr. Deputy Speaker. I know how much Mr. Speaker deprecates ministerial statements being given to the media before they are made to this House. Yesterday, rather uniquely, the Home Secretary made a ministerial statement and admitted that he had briefed the press in advance, and in fact appeared in television studios. What can be done to ensure that in future, hon Members are informed before the media?",1,0,1.099,0.459
18,"The hon Lady referred to justice and equity, so may I draw to her attention the parallel that developed some years ago in English civil land law, which applied to the rights of the deserted spouse?. I think that it resulted from the case of Bendall v. McWhirter, but it certainly came from the noble mind of Lord Denning when he was Master of the Rolls. The protection of a deserted spouse has a certain resonance in this debate, so might we not draw some useful parallels?",1,1.75,0.788,0.848
19,"Given that the Home Secretary wrote yesterday in The Sunday Times that the European arrest warrant and 34 other measures were in the package proposed by the Government, and given that she knew that the European arrest warrant was one of the most controversial of those measures, will she explain why she has included those issues in the regulations that we are discussing today but left out the European arrest warrant?",1,-2,-1.099,-0.722
20,"My hon Friend makes a powerful and persuasive point. Is it not a case not only of justice being done but being seen to be done? If a matter has a direct nexus with this country, it is essential that that matter should be disposed of here so that we can send a clear message that if something is criminal and happens here, we will deal with it and that we will not rely on other authorities to deal with matters that we should be dealing with ourselves.",1,0.714,0.588,0.093
21,"He was wrong then!",1,-2,-1.099,-0.525
22,"The Secretary of State said that there would be no selection for foundation schools, but can she confirm that they will be able to select pupils on their ability in foreign languages? Given that they can do that, how will that aptitude be assessed? Will it be by interview, examination or continuous assessment?On my hon Friend's point about clarity and honesty, is it not bizarre that in clause 40, on the prohibition of interviews, subsection  states that that ""does not prevent the arrangements from requiring or authorising any audition or other oral or practical test to be carried out in relation to an applicant solely for the purpose of ascertaining the applicant's aptitude""? What is that, if not selection?",1,0,1.609,0.926
