"id","text","rating","afinn","lsd","vader"
11,"Does my right hon Friend agree that some of these grant choices are not simply about fairness? For example, some of the settlements for the fire and rescue authorities could be very dangerous. In Nottinghamshire, the number of fire tender appliances is apparently going to be reduced from 36 to 30. These funding decisions are creating really serious risks.The hon Lady is making an important point about how politicians who are obsessed with debt reduction at the cost of everything else may well find themselves in jeopardy. Does that not remind her of the Chancellor of the Exchequer's attitude, who I think she is supporting?",-1,0.055,0.385,0.622
12,"Is the hon Gentleman concerned that, given the nature of change, a 10-year restriction on the inter-business agreement might end up being bad for the Post Office? Under the Bill, new providers may come in, so it might welcome the flexibility to renegotiate the agreement.In the scenario that the hon Gentleman paints, might it not be possible for the Post Office to say to Royal Mail, ""Well, if you are going to do this to us, we will look at taking postal services from providers from whom we do not currently accept them, and run them in competition with your service. Would you like us to do that?"" It would be an honest negotiation.Does my hon Friend agree that the problem he describes affects not just post offices, but businesses in neighbourhoods and rural communities in general, and that some of the provisions in the Government's Localism Bill and in the White Paper, ""Local Growth: Realising Every Place's Potential,"" might help to stimulate interest in communities and local government to support those businesses?My hon Friend talked about good and bad management in the past. Does he agree that we should not let Post Office management off the hook and that they should continue to innovate in terms of how they deliver their services, particularly in relation to the roll-out of the post office local service? That service could integrate well into existing businesses, both in villages and urban areas.Does the hon Gentleman not accept that, as discussed in Committee, the Post Office remains the owner of the Post Office brand and the business with the largest retail footprint in the country, which gives it considerable power in negotiating with Royal Mail?The existence of business agreements between the Post Office and the Royal Mail has been no guarantee of keeping post offices open. Surely that is the lesson of the past 10 years.Does the hon Gentleman not think that the case might be argued the other way? In taking Royal Mail to sale, one has to demonstrate that one has a secure agreement with the post office network as a major retail outlet that provides a sound footing for services at the point of sale. It is in the network's interest in getting the best possible deal for Royal Mail.As we have discussed, that is the inherent attractiveness of the Post Office and one of its great bargaining tools. No retail outlet in this country can offer the breadth and number of locations of the Post Office.Even the major supermarkets-and probably all the major bank branches-combined do not reach the scale of the Post Office. I am yet to be convinced that there is a realistic retail alternative whereby the Royal Mail could take its business wholesale out of the Post Office and give it to someone else. That is the picture painted by some Opposition Members.",-1,0.166,0.556,0.997
13,"My right hon Friend referred to ecclesiastical language at the   beginning of his speech. Is not it dangerous, when those who mean us harm already try to use religion   inappropriately to justify their actions, to use terminology in our legislation that would perhaps enable them to do that more, rather than less, easily?Does my hon Friend agree that there is a danger that our opponents, enemies and people who want to act against the state might be encouraged to make such statements and provocations? In that way they could force the Attorney-General to make a decision and thus drag the matter into the political firmament.",-1,-0.05,-0.125,0.405
14,"Does my hon Friend share my concern that it is perverse that the external tariffs impoverish third-world nations, and that we then hand money over through the Department for International Development to try to raise their standards?",-1,0.2,-0.5,0.7
15,"I am grateful to the Chancellor for giving way, and I am particularly grateful that he is addressing the question that I put to him yesterday. There is concern and nervousness in the banking and building society community, and I am sure that what he has just said will be studied carefully. May I link this point to the one that he was making about the need for supervisory reform? Between now and the reform of the Financial Services and Markets Act, the Financial Services Authority will have to monitor the solvency of all the smaller lenders. Will he therefore ask the FSA to monitor the impact on the market of any commercial or competitive advantage that accrues to Northern Rock as a result of nationalisation? Whatever reassurance he gives the House, the public might have a different view.My hon Friend knows from my interventions yesterday and today that I very much share his concerns. Has he also taken on board the fact that the likely offering of Northern Rock to depositors could have such wide implications that it could undermine the gilt market? That is undoubtedly the view in the City of London.",-1,0.3,0.333,0.957
16,"My hon Friend is making an excellent contribution and referring to matters that relate specifically to my family, given that my husband has dual citizenship, as does my mother-in-law. Does he agree that the right of European citizens living in the UK to participate in the referendum is a particular issue for those of us with London constituencies that are home to huge numbers of French, German and Spanish citizens, who perhaps know best about the importance of relationships between countries in the European Union?",-1,0.367,1,0.955
17,"I am grateful to the right hon Gentleman for giving way. Before thirsting to reduce local authority autonomy in such a way as to allow him to pursue his redistributionist agenda, it is incumbent on him first to consider the efficacy or otherwise of existing policy. In that context, will he oblige the House by telling us what assessment he has made of the effect of the change in the rules on the use of capital receipts from the sale of council houses in the last Parliament on the size of interest repayments on local authority debt?Where is it?It is always a particular pleasure to joust with the Minister but the endless tergiversations and chameleon-like behaviour of the Liberal Democrats could readily absorb all the time available for debate today, and it does not seem very profitable for us to allow that to happen. The question that I would like answered is the question that I did ask, not that which I did not. Can the right hon Gentleman simply tell me on a non-partisan basis what assessment he has made of the effect of the change made in the previous Parliament on policy towards the use of capital receipts from the sale of council houses on the level of interest repayments on local authority debt?Unfortunately, the right hon Gentleman's position will not do; it is as perverse as his appetite for nationalisation of local decision making seems insatiable. Does he not at least concede that where a local authority has substantial debts and some resources from the sale of council houses, it has a responsibility to use the latter to pay off the former, before benefiting from other councils' legitimately acquired funds?",-1,0.16,0.444,0.914
18,"Would the hon Gentleman agree with many other Members that it is better to regulate saviour sibling technology tightly in this country instead of forcing people such as the Whitakers to travel long distances at a traumatic period in their lives? They went to Chicago, as we have already been told.The regulator has so far allowed such treatment for only aplastic anaemia, Diamond Blackfan anaemia and beta thalassaemia. The regulator decides which conditions can be treated by the saviour sibling technology, which in turn determines which tissues can be taken. Would the hon Gentleman agree with that?",-1,0.08,0.429,0.715
19,"I am listening carefully to the right hon Gentleman and I have great respect for the work that he did as Secretary of State for Health. Does he acknowledge, however, that the group of people he is identifying, with whom the Bill deals, have already been paying for their care out of their own pockets as their condition has deteriorated over the years? For that reason, the Bill is consistent with the reforms in which individuals pay something towards their own care, but do not have to bear the whole cost, which can in some cases be catastrophically high, as we know. The right hon Gentleman seems to have no appreciation that these are people who will already have paid out a large amount towards the cost of their own care.",-1,0.275,0.667,0.822
20,"I am grateful to the Minister for his courtesy. The Minister says that a small number of people discussed the issue in the other place. Why were there no Scottish Members on the Standing Committee from the Labour party, the Liberal Democrat party or the Scottish National party? I agree that Conservative Members are at a disadvantage. However, it would have been nice if some Scottish Members had debated these issues.",-1,0.2,0.6,0.922
21,"It was a disaster.",-1,-0.4,-1,-0.625
22,"Is my hon Friend concerned that people may deliberately make frivolous or vexatious complaints, even if they have no prospect of being upheld by the Speaker, with a view to establishing negative press stories about the Minister involved?Is it not also a rather unsatisfactory and unsafe assumption for those supporting the motion that it is the Minister, or a servant or agent acting for the Minister, who leaked sensitive information? Is it not also possible that the information was accidentally leaked, or in some way given by a third party, against the interests of the Government? Might not passing this motion also open up the sphere for misuse of the complaints procedure, whereby the mere fact of a complaint would bring down adverse criticism on the head of the Government and the Minister?Is the hon Gentleman interested in the principles of natural justice? Does he believe that people ought to be guilty until proved innocent, or that people ought to be innocent until proved guilty unless they are in this Chamber?The ministerial code of conduct makes it clear that all Ministers are equal, even those in the other place, so is the Leader of the House not concerned that this motion is particularly in error because it is silent about the Ministers in the other place?",-1,-0.1,-0.407,-0.809
23,"Is my right hon Friend prepared to accept manuscript amendment ? Why does he not bring before us a draft of the regulations that he proposes? That is common practice in the legislative context, and Committees are often allowed to look at the draft regulations, but we do not have them before us.",-1,0.2,1,0.573
24,"I am slightly puzzled by subsection , which states: ""The Chancellor of the Exchequer shall publish a forecast based on the expected direction of international oil prices."" That already happens. I have found six references to the oil price forecast in the financial statement and Budget report. It is one of the forecasts that is independently audited by the National Audit Office, and it reads directly through to the forecasts for North sea revenues and for hydrocarbon fuel duties, so I do not understand why the hon Gentleman is proposing a new obligation to make a forecast.The oil price is particularly volatile, so how, at the time it goes up, would we make a judgment as to whether it is a spike or a structural change? That is a significant flaw in the proposals.Is the hon Gentleman suggesting a mechanism rather like the commodity agreements in international markets in the 1980s whereby when prices go up the duty is cut and when they go down there is a symmetrical arrangement the other way round?Did the hon Gentleman hear the thoughtful speech by his right hon Friend the Member for West Dorset  last week on climate change, in which he suggested that in order for political parties to stop using fuel prices and other issues as a political football, such decisions should be neutralised by the setting up of an independent authority? What the hon Gentleman is saying this afternoon does not seem wholly consistent with what his right hon Friend was saying last week.",-1,0.057,0.385,0.922
25,"On the issue of the age of three, I have certainly visited a number of child care and Sure Start centres where many parents benefiting from the free child care offered by the Government said that they now had the time to start thinking about employment and training. One of the benefits of putting that into legislation is that the schemes will be in place to enable parents to get the help and support, which they have not always had in the past, to enable them to get back into work.",-1,0.367,1,0.967
26,"May I point out to the right hon Gentleman that for more than a century a number of Labour Members have believed in the nationalisation of the banks?Can the Secretary of State explain why the liabilities are so huge? Is part of the reason the fact that Royal Mail took a 13-year contributions holiday in the 1980s and 1990s?Would the hon Gentleman apply the same logic to other parts of the public sector such as the health service or defence? If the logic hangs together when applied to this service, why should it not do so when applied to those other services?The rigours of the private sector.Does the hon Lady accept that more post offices closed in the years before the Labour Government than during their 13 years in office?Does she agree?What we have seen today is the Liberal Democrats covering for the long-term view of the Conservative party, which has always wanted to privatise Royal Mail. As far back as 1992 Michael Heseltine was clear about wanting to do that, but the public and Parliament would not let him. He came back in 1994 with plans similar to those put forward by the Labour Government last time round, but the plans failed then, as they did last year. Thankfully, the people of the country did not want that. We have heard more and more today about the rigours of privatisation. What that means is taking away the service, screwing the workers into the ground, giving public money to private companies and taking money out of the country. That is what happened with the gas, electricity and water services.I am pleased that the hon Gentleman mentions the work force because I can now ask him, if he believes in the new politics, why not ballot the work force? If they say yes to privatisation, we will all shut up and go home. We will walk through the Aye Lobby if that is what the work force want-but I think he would be on a losser. There are other examples. When we were telling Sid to privatise all the utilities, we were also creating the pensions mess that we are cleaning up today. The 13 years of pensions holidays under previous Tory Governments led to Royal Mail facing 38 years of paying back pensions. That is the main reason for today's comments about the public having to pick up the bill. As someone said earlier, we will get all the bad parts and the private sector will get all the good parts. That is exactly what happened with the coal industry: we privatised it and now we are buying coal from Ukraine and China. We put 200,000 miners on the dole, but that does not matter: it is the rigours of privatisation. The rigours of privatisation mean that 6,000 in China will be killed in coal mines this year, but nobody on the Government side cares about that. And what happened with the rail services? What happened with Railtrack? It failed. What happened with GNER and the east coast main line? They failed. What happened with east coast railways? They failed. The public sector had to come in and pick up the mess, and that is what will happen here. We have also seen the development of markets in the health service. We had compulsory competitive tendering in the early 1990s-ideologically driven part-privatisation that meant that ordinary workers who had given their lives to public service were sent out to work for the Joe Bloggs cleaning company. We have seen it with foundation trusts and market-led rigours. What are they doing? The hospital in my constituency closed its laundry. Now, 5 million pieces of laundry have to be taken 140 miles, from the north-east to Leicester and back again, because it is cheaper. Those are the rigours of privatisation-forgetting the fact that 90 laundry workers have been sacked. We shall see exactly the same thing with Royal Mail. It is clear what we can do in this situation. As I said earlier to the hon Member for South Swindon -he and I worked together for the Gurkhas-if he really believes that people want privatisation, he should be honest. Go out and hold a referendum: ask the work force what they think. When Royal Mail is no longer allowed to be called Royal Mail, it will no longer be allowed to put the Queen's head on stamps. The mail service will probably be subject to VAT. It is clear that the public do not want the measure. The workers do not want it. The majority of people on the Opposition Benches do not want it, and the truth is that half the people on the Government Benches do not want it either, but they are being driven-I thank the hon Lady for her intervention. If she would like to meet me outside in the Lobby, I will take her name and address and pass it to the general secretary of the Communication Workers Union. I will ask him to write to his 700 members at Beeston to ask them to contact their MP and tell her that they are happy to work for TNT or Deutsche Bank, and that they will be happy to see their pensions, shift allowances and jobs go down the river. If that is what the workers want, that is what the rigours of privatisation will deliver. The track record cannot be denied. We can pretend it does not happen, but that is the truth. It is clear that there is nothing new in the Bill-I welcome the hon Gentleman's view; perhaps he would like to join us. A number of us on the Labour Benches believe that doing away with vital public services has been a huge mistake. It cannot be denied. The truth is before our very eyes. The people of this country do not want their water, gas and electricity to be provided by the French and the Germans, and they certainly do not want their postal services to be delivered by the Dutch, the Germans or the French, which is where we shall end up if the Conservatives and the dupes who support them have their way.",-1,0.071,0.17,0.996
27,"I support the general idea and hear the points that Opposition Members make, but we have to remember that in High Peak setting up a business is not easy. It is not easy anywhere in the country, but we need to look at rebalancing the economy, and in the north-west, or in the east midlands where High Peak is, we have to contend with such issues as rurality and communication links that are not of the same gravity in the south-east. Members might recall how I went on about the Mottram-Tintwistle bypass, but that road link in and out of High Peak makes it difficult for businesses to get going and to survive. I remember setting up a business years ago and how difficult it is. On transport costs, we used to deal predominantly with south-east companies. We had to get goods up from the south-east and deliver them around the country, which created extra costs. Hon. Members might smile, but one of the things I have noticed since being elected to the House is that it is so much warmer in the south. I can assure hon Members that it is cold in High Peak and that there are extra heating costs and numerous other extra costs and overheads. The measure is an incentive to business men and, importantly, new business men to start their businesses in the north.We have expensive houses in High Peak-I have seen something on my BlackBerry today about house prices being expensive. We have issues, but it is not grim up north. Speaking as someone who is technically the Member for Royston Vasey, as the programme concerned was filmed in my constituency, I implore all southern MPs to come to High Peak. It is not grim.   It is beautiful. Thank you; we agree on something. I reiterate the point that there are challenges to setting up businesses outside the south-east-for example, slower broadband. That is another hobby-horse of mine. The measure is an incentive. It will get local people setting up local businesses in the north and outside the south-east, which will rebalance the economy. I hope that more businesses will flow up north to High Peak and other constituencies. The measure is an excellent policy. We hear all about the cuts, but they are having to be made because of the economic carnage left by the Labour party. If we acknowledge that, we might get somewhere.",-1,0.2,0.25,0.992
28,"My right hon Friend the Prime Minister currently has the right to extend this Parliament to 2015 if he wishes, so how is it an aggregation of power for him to give up the right to call an election at the time of his own choosing?It is false to say, as the hon Gentleman and many of his hon Friends have said, that the aim of this Bill is to entrench the power of the Government. If the Government wish to remain in office until 2015, they need do absolutely nothing, as they already have that within their power. Does not some of the weariness in Government to which he referred-a salient point-come from endless speculation about the date of the election, as in the previous Parliament, dating from 2007 when the right hon Member for Kirkcaldy and Cowdenbeath  ascended to the prime ministership?   I am sorry for mispronouncing Kirkcaldy. If we know that there will be a fixed date for the general election, will not that remove the endless speculation that leads to weariness in Government?Although I respect the hon Gentleman's ecclesiastical background, I cannot resist asking him why it would be a problem for the Dissolution of Parliament to take place on a Maundy Thursday. It seems quite a bizarre point to make. Will he please elucidate?Opposition Members return again and again to the same inexplicable argument. Will the right hon Lady explain how the Government are seeking to extend the life of this Parliament when my right hon Friend the Prime Minister may call an election on the very last day of the five years should he choose to do so without introducing any legislation whatever?",-1,0.022,0,0.939
29,"With the amendments, the DUP is trying to push back the date by which the Assembly should be up and running and the Executive formed. The timetable set out in the St. Andrews agreement is that the First Minister and Deputy First Minister should be nominated by 24 November, and the rest of the Ministers in the Executive by 14 March, with power set to be restored to the Assembly on 26 March. If that timetable is not followed, schedule 3 of the Bill comes into effect, which would mean that the Assembly would be dissolved. The DUP amendments would allow the Secretary of State to let that deadline slip. We have criticised the Government previously for allowing deadlines to slip, so we would certainly not be willing to support amendments providing for the expectation that the current timetable will fail. The incentive of a deadline, which, if not met, would mean that the Assembly would be dissolved, is needed to persuade the parties to move and to reach agreement. The Government must convince us all, however, that the deadline is real, as unless the parties believe that, we will simply not see agreement. The DUP, in moving the amendment, has shown that its mindset is to expect the 26 March date to be pushed further back. I hope that the Secretary of State will make it clear that that is a real deadline.",-1,0.182,0.636,0.962
30,"The laws of Scotland, as well as the laws of England, recognise that majority is not attained until someone passes a certain age. In England that age is 18, but in Scotland it is 21. Legal rights are given to 16 to 18-year-olds in Scotland in relation to the economic activity that we have heard about.",-1,0.2,0.333,0.431
31,"Three days before.It is a privilege to take part in the debate. Speeches of high quality have been made by Members on both sides of the argument who feel passionately about the issue, and in general the tone has been measured. I shall be voting against the Bill because my perspective on what marriage is really about is different from that of some other Members. Of course marriage is about loving commitment to one another, but for me it is fundamentally still about family, the bedrock of society. Marriage involves special provisions, such as support for the family and the procreation of children. Of course that is not the case for all families, for various reasons, but I nevertheless think those provisions are too important to be tampered with in rushed legislation that has not been subject to adequate consultation. We can request as many legal opinions as we like, but the Government do not plan to indemnify any institution against legal costs if the measure is challenged in courts in this country or in the European Court of Human Rights. They are also continuing to confine civil partnerships to people of the same sex, perpetuating what is effectively a two-tier institution, either by not repealing the law or by denying it to people of opposite sexes. I feel that there are too many inconsistencies, and there is no doubt that the intertwining of Church of England law with the law of England is very difficult to unpick. I think Members recognise that those who oppose the Bill do not oppose it because they are homophobes, or solely for religious reasons. In fact, more Catholic Conservative Members will be voting for the Bill than will be voting against it. It is fair to say, however, that there is concern about the way in which the Bill is being introduced. Not enough attention has been paid to the valid concerns of people who are genuinely frightened about the possibility, mentioned by my hon Friend the Member for Congleton , that they will be prosecuted if they do not offer weddings of all kinds. Although the Minister did not say this, legal advice suggests that people who work for councils will not be able to discriminate. I understand why that might be, but it is simply not valid to say that people will not be affected by the Bill. I am not suggesting that the love between people of the same sex is something evil. History shows that it was Henry VIII who, at the same time as setting up the Church of England, criminalised homosexuality. That law was repealed by Queen Mary, a Catholic monarch, and reinstated by Elizabeth I. I should like to think that it is the Church of England that has played the principal role in some of that horrific abuse. The Bill will probably be given Second Reading, but it is important that the Government listen to all sorts of voices in Committee, and that those who are not selected as members of the Committee attend, make their views heard and table amendments. I know that many other Members wish to speak. I thank them for their patience.",-1,0.069,0,0.965
32,"Does the hon and learned Gentleman accept that, under clause 105, the critical issue is surely not what action is taken by whom but what the tribunal itself has determined? Therefore, his comments on this clause, I hesitantly suggest to such an experienced Member, are more appropriate to the next clause.I only want to intervene briefly to say that the obverse could apply. If the tribunal has made that recommendation, it would be a peculiar decision by any member of the Executive, whether Prime Minister or Lord Chancellor, to go against the advice. That is properly a matter for a subsequent clause, however.",-1,0.25,0,0.599
33,"I am very attracted to amendment 11, but I am struggling to understand one thing. It has been debated, but perhaps my hon Friend can give me some clarity on it. He rightly says that an Act of Parliament will be required, but a Bill that is whipped will surely get through. Why does he believe that his amendment will be any more successful here?",-1,0.2,0.429,0.949
34,"The hon Gentleman seems to be saying that it was right to extend QMV when the Conservatives were in office, but that it should not be increased in future. The structure of his argument is familiar because it was deployed when the Conservatives opposed increases in tobacco tax and the fuel duty escalator. The difference is that his resistance to extending QMV now is ideologically driven. He has given no practical justification for his argument. Is he really saying that even if there is practical merit in extending QMV, he will resist it?Will the hon Gentleman make it clear whether he and his party refuse to accept any extension of QMV in principle?Will the hon Gentleman explain how it is possible for the EU to spend as much money as it wants on anything when its member states have just agreed that there should be an absolute ceiling on EU spending of 1.27 per cent. of European gross national product?After some of the interventions by Opposition Members, the right hon Gentleman's argument seemed to take a more frivolous turn. I am not sure whether we have now returned to serious debate. There is a difference between what he and Opposition Front Benchers seem to want. Those on the Front Bench would like to rule out in principle any further extensions of QMV in future, but he would like to end all the qualified majority voting procedures that already exist, too. How does he propose to negotiate with our partner states an end to all the qualified majority voting procedures that currently exist in the European Union? How would he achieve that?The right hon Gentleman says that he wants to renegotiate the treaties on the European Union. Which other Governments of member states would like a European Union in which the veto was restored and powers were repatriated? What would the right hon Gentleman offer in return? Does he believe that his negotiating stance is such that he could achieve something for nothing?",-1,0.123,0.31,0.827
35,"I am grateful to the hon Gentleman for giving way. Does he not agree that productivity growth can be a misleading statistic if taken on its own? A growing economy brings the most marginal factors of production into production, whereas a shrinking economy loses them; therefore, it is possible for an economy in recession to have higher average productivity at the margins than a growing economy. Is that not so, and why does the hon Gentleman include that misleading quality in his amendment?",-1,0,-0.333,-0.376
36,"The shadow Chancellor apologised yesterday for some aspects of Labour policy, so will the right hon Gentleman take the opportunity to apologise for the previous Government reckless immigration policy, whereby people were imported into low-skill and low-wage jobs, pushing many thousands of unskilled youngsters into welfare dependency?My right hon Friend omits to mention one of the biggest catastrophes under the last Government: the disastrous incompetence of the further education capital build programme under the Learning and Skills Council, for which the former Government have not apologised. This Government are having to pick up the pieces.",-1,-0.229,-0.067,-0.295
37,"You are taking up time now.",-1,0,0,0
38,"What did the hon Gentleman expect when Lord Browne produced his report, because it was set up by Lord Mandelson, who I understand is becoming more and more popular in the Labour party? What did the hon Gentleman and his hon Friends think Lord Browne would say?",-1,0.6,1,0.86
39,"As my hon Friend has said, the Government have made a difficult decision to deal with the matter in the least unfair way. What has not been said in the debate is that the 1% uprating will not apply to all out-of-work or in-work benefits. Certain particularly vulnerable groups have been deliberately excluded. I hope he will reiterate that.",-1,-0.025,-0.143,0.748
40,"At the time of that act of decommissioning, the Prime Minister appeared to have information about the amount of arms, ammunition and explosives that was handed over. Will the Minister tell the House what that information was?Does the hon Gentleman agree that the result of the recent Assembly elections sent a clear and unambiguous message from the Unionist community in that only one Unionist representative linked to a terrorist paramilitary organisation was elected? The Unionist community said, ""We don't want you on our backs; we don't want terrorism and we don't want paramilitary organisations."" Unfortunately, a large section of the republican community voted for Sinn Fein, which still has its private army.Does my right hon Friend agree that Ulster and the cause of the Union would be better served on decommissioning and all other subjects if we had one united Ulster Unionist party?Will my right hon Friend be more specific? The Northern Ireland Office is not prepared to rock the boat with the army council of the Provisional IRA, led by Slab Murphy sitting alongside Gerry Adams and Martin McGuinness, because it would rock the peace process.I thank the Minister, and I shall be very brief. The majority of people in Northern Ireland would like to agree with her happy, optimistic view of the future, and that is how we should all look forward. However, does she not realise that it is the base of criminality growing in the loyalist and republican communities, which cannot be touched, beaten or destroyed, that has disillusioned people so much with the whole decommissioning and political process called ""the peace process""?",-1,0.181,0.214,0.986
41,"The right hon Gentleman and I both entered the House at the same time, and I doubt that either of us has been in a situation quite as dangerous and fraught as this. Surely he will agree that, after yesterday, the Prime Minister has shredded her credibility and that many people on both sides of the House now find it almost impossible to believe a word she says. She asserts one thing one day and the opposite the day after. She sends her Cabinet out to assert that the vote is going ahead even as she is planning to pull it. Surely he must understand that we cannot go on with this Prime Minister at the helm.",-1,0,0.091,0.345
42,"My hon Friend makes an important point about having a cross-party approach to the environment. In the last Parliament, the hon Member for Ogmore  took two pieces of legislation through the House, the Marine and Coastal Access Act 2009 and the Flood and Water Management Act 2010, that had cross-party consensus and that led to real improvements in the environment.",-1,0.4,1,0.743
43,"That is big of you.",-1,0.2,0,0
44,"The right hon Gentleman speaks of opting out of measures as a nuance, but it is much more than a nuance. Also, does he not think it significant that countries such as Denmark, Holland and France, which voted against the constitution, are not having a referendum on the treaty, because they do not see it as the same?",-1,0.2,0.333,-0.223
45,"On the York review's recommendation for further research and the Medical Research Council's 15 recommendations for such research, the hon Gentleman points out that we have yet to receive the results. But even if this House were willing to legislate without knowing the results, would he think it odd that we consulted the public without their knowing the results?After the MRC's response, the Government commissioned a study on one recommendation and asked the chief medical officer and the chief dental officer to report on the others. Does my hon Friend have the results of that research, and can she share them with us before we vote?",-1,-0.1,0,0.672
46,"Would the right hon Lady not concede, however, that part of the problem with competition in the energy market was the creation of the big six energy suppliers, which of course took place under the last Labour Government?",-1,-0.1,0.333,0.382
47,"claimed to move the closure  .",-1,0,0,0
48,"In a former life, I was the rapporteur in the European Parliament for the European Investment Bank. We are not only a stakeholder in the bank; we are a shareholder and one of its biggest funders. It funds projects across the planet, not just within the European Union. Surely there is no risk to investment in the United Kingdom while those factors remain the same.",-1,-0.133,0,0.759
49,"Will the right hon Gentleman give the House some of his ideas on how we could make it more worth while for people to work, given that all parties in the House think that that is the right aim and that it is not worth while enough at the moment?",-1,0.4,0.5,0.498
