"id","text","rating","afinn","lsd","vader"
50,"I really wanted to like this book. In fact, I checked it out several times (accidentally). The idea of teaching the alphabet with food is catchy and i think that is what I was responding to in those desparate moments of searching the shelves for good literature for the same toddler who is ready to rebel against the library's structure and quietness (i know that is a long run-on thought, but we mothers of toddlers are always trying to fit a lot into a short time frame!). I think the disconnect here is that several of the foods chosen are unfamiliar to toddlers. In addition, the illustration, while colorful is somewhat abstracted, making identification and familiarity with the foods they do know that much more difficult. A promising idea whose execution just didn't click with our household.",1,0.029,-0.2,0.749
51,"In which I want to strangle both K. Ron and Satan Karen.",1,0.143,-1,0.077
52,"A scarecrow who was created from the random nothingness of scraps and trash sits in a field every day and stares at the sky. His life's only purpose is to sit and be happy with his connection to the sky and the earth. This book is utterly disappointing. Though the illustrations are beautiful, the message stinks and the writing does too. There is no plot and no purpose except to say that being created from random nothingness should be good enough. This is a poorly constructed book that I would not recommend to anyone, including the awful lady next door who I hate. Two thumbs down.",1,-0.111,-0.2,-0.613
53,"Twelve year old Victoria Wright is a perfectionist. Annoyed by Lawrence Prewitt's untidy appearance, Victoria decides to befriend him as a project.  When Lawrence disappears, Victoria is the only one to notice or care.  Legrand leaves too many characters undeveloped and does not round out the story.  Better efforts with similar theme: Neil Gaiman's Coralline and The Night Gardener.",1,-0.071,0.6,0.557
54,"This is like a poorly executed I Spy book. Some were next to impossible to spot and there were no answer keys. I originally got it for my 4 year old who is loving Alphabet City and other alphabet books, but this was way too frustrating for him. On almost every page there was a word to find, so spelling was a must. My 1st grader who loves seek and find books had better luck but we gave up on some after a while. The themes are very loose with a bunch of random junk all over and I think sometimes it was the 3d nature of the shots that made some things out of focus or harder to see. I found it exasperating.",1,-0.02,-0.231,0.85
55,"I had high hopes for revisiting Neverland but was disapointed in this book.",1,0.429,1,0.226
56,"This book has an authentic feel of African culture about it. I particularly like Gail E. Haley's written forward, which explains the way that these kinds of tales moved across the ocean with the slave traders and came to be known in various forms all around the world. This globalization of African stories can clearly be seen in the similarities between one incident in this book and Uncle Remus's famous tale of Brer Rabbit and the tar baby.  Even this book's title, A Story, a Story, is an homage to the African storytelling approach. Young readers especially will be entertained by the cunning and bravery of Ananse, ""The Spider Man"", as he tries to please the sky god and gain access to all stories so that people can tell and listen to them among themselves. I might give one and a half stars to this book.",1,0.257,1,0.955
57,"Trying to read this book aloud, we could understand our daughter's frustration. We love Beverly Cleary and were excited to introduce her to a new author. This was a poor choice. Although we stopped reading with our daughter, we kept reading until the end. There are some sweet moments, but the story does not fit with the title or the description on the back cover.  To read our full review, go to The Reading Tub(r).",1,0.02,0.143,-0.23
58,"Sweetie Pie the hamster is a pet who experiences the ups and downs (mostly downs) of being a child's pet. After he is taken home by a child offering to care for the class pet over Christmas break he is quickly forgotten about and nearly freezes to death before he takes charge and seizes the moment to be free. He finally finds his happiness living among the squirrels.  I didn't like the main character and I thought for a good long moment that this story would end tragically. The perspective from which the story was told felt strange (perhaps first person would've worked better) and the watercolor, pen and ink, and colored pencil artwork was not on par with this illustrator's usual work. I was really disappointed with this title. PreK-2.",1,0.057,0,0.493
59,"It was cute but Mia uses the oven without permission and supervision and her parents don't seem to care. This is a dangerous thing to do when you're an elementary school student so I'm only giving this book one star since kids tend to want to do the things the characters do in the books they read.",1,0.333,0.5,-0.665
60,"Chandler is a terrible writer full of naivety.",1,-1,-1,-0.477
61,"Here is the bastard who unleashed Eragon upon the world...  Ok, that was mean, but this book does deserve one star. It was formulaic, with poorly written characters and plotlines (good kids save cute animals from mean adults. How cliche can you get?)  AND THIS WON A NEWBERRY!?! What is the world coming to!?  Yuck, don't waster your precious time on this and read something else.",1,0.143,0.091,0.953
62,"Originally posted at http://www.audiobookfans.com  My Review: I expected to really get a kick out of this audiobook. After all, I myself am a father of two boys (4 1/2 and 13 months). For the last 13 months of my life I have only on the rarest of occasions ever gotten more than 3 hours of consecutive sleep. My nights are inevitably interrupted when the baby monitor starts screaming in my ear and I get up and try to coax my son back to sleep. Usually this requires a bottle or two and about 30-45 minutes of patience.  So I can totally relate with the utter exhaustion many parents feel and I thought that this book would be a balm for my frayed nerves. I was wrong.  My expectations going into this book were that there would be two conversations going on. One conversation would be between the parent and the child. This conversation would be one where the father is gently trying to get the child back to sleep. Either reading a book, humming a song, or whatever. The second conversation I expected would be an internal dialogue of expletives that would parade through the father's head but never actually be voiced and directed at the child.  Unfortunately there does not appear to be two conversations in Go the F--k to Sleep. Lines like ""F__K your stuffed bear, I ain't getting you shit"" and ""Hell no you can't go to the bathroom! You know where you can go? The f__k to sleep!"" are voiced directly at the child. Ultimately this is the problem I have with the book. I can't imagine ever saying anything like this to my kids and it really bothers me to think about other kids out there in the world who are treated this way.  In Samuel Jackson's introduction to the audiobook he talks about raising his daughter ""I did say 'Go the Fuck to sleep' to her a lot."" How cute.  In my opinion, Go the F--k to Sleep trivializes emotional and verbal abuse and promotes an agressive and dysfunctional style of parenting. From watching the traffic on the #GotheFtoSleep I get the distinct impression that my thoughts are in the minority. That's ok. Everyone is entitled to their opinion. Most seem to think this is harmless fun and I sincerely hope they are right.  I get it. I understand why people may think this is funny.. but I can't find it humorous in this context.  For all of the fans of this book it appears you will have something to look forward to. With all the attention that this book is garnering I'm expecting we will probably see more ""F--k"" books from Mr. Mansbach. We can probably look forward to such titles as:  Eat Your F--king Breakfast  Put On Your F--king Shoes  What the F--k Do You Want  Clean Your F--king Room  Don't Hit Your F--king Brother  Won't that be nice?",1,-0.131,0.125,0.854
63,"Good witches and happy ghosts. Just missing the virtuous devil.",1,0.286,0,0.527
64,"This book is ridiculous. It doesn't teach anything in the book, and the format is confusing to read if you are a new reader.",1,-0.857,-1,-0.527
65,"Interesting concept but it didn't exactly grab my attention.",1,0.429,0,0.214
66,"This is one of Henry's worst books. It begins promisingly and then soon dives into a mess. There are continuity errors (for example: what happened to the other 5 ponies bought with Misty's Twilight's dam?) The owner seems clueless as to what to do with her long-suffering and talented half-thoroughbred, half-Chincoteague pony.  The ending is confusing, convoluted and head-scratching. Misty's Twilight is to represent wild creatures (How?) even though she'd never spent one day as a wild equine. From what I gather online, Misty's Twilight spent the rest of her days quietly in a pasture after having three foals. She was never ridden in her last years because (according to one website) ""made it clear that she was no longer interested in such things when Dr. Price rode her one day."" No other details are given.  The illustrations are incredible, if you can get a hardback. I used to have a first edition, which I sold years ago. Here's an image of a first edition cover:  This book was the inspiration for a really nice Breyer model horse, though:",1,-0.273,-0.286,-0.387
67,"Find all of my reviews at: http://52bookminimum.blogspot.com/  Did I really just give a children's book a 1 Star rating. Yep. Am I sorry?  The blurb told me Hissy Fitz would be a ""humorous tale about a cat that makes Grumpy Cat seem cheerful."" It was not. I decided to pick up some ARCs of children's books because I'm always on the hunt for stories that I can recommend/purchase for friends or ones that my youngest child might enjoy. Sadly, I found the tale of one day of Hissy Fitz's life to be dull and I have a hard time imagining what kind of magical child would be able to finish this book without complaints of boredom.  Hissy Fitz just wants to get some sleep, but instead he spends his day avoiding the excessive snuggling of his young female owner and being tormented by her younger brother. Not only do these humans not know when to leave a guy alone, but they aren't aware of the rules when it comes to petting, food and water distribution, and appropriate noise levels either. Based on the synopsis, I had my hopes set on something much more similar to the hilarious  Sad Cat Diary  and this story just didn't deliver.  I also had a bit of a problem with the 100% undisciplined hellion brother (""time outs aren't allowed"" - seriously parents? and you wonder why your kid is a butthole!) and the fact that Hissy Fitz was an indoor/outdoor cat who lived in a city with acknowledged dangers such as busy streets, traffic, and enemies such as the evil raccoon. I'll refrain from getting on a soapbox regarding the whole indoor/outdoor cat debate further. There could have been a small chance for redemption if the artwork would have been good, but sadly the artwork was not provided. Note to authors/publishers: It's hard to review an ARC that isn't complete.  I'm bummed that this one missed the mark, 'cause I luuuuurv me some kittehs. Here are some pictures of how my cats spend their day to prove it:  GOOD MORNING, VIETNAM!  Checking out the options on the breakfast buffet  The first rule about fight club is we don't talk about fight club  Therapy session with his ""deerest"" friend  Don't ask/don't tell  This book is soooooo boring  Aahhhhh, finally get some sleep on the best ""seat"" in the house  ARC provided by NetGalley in exchange for an honest review. Thank you, NetGalley!",1,-0.133,-0.222,0.735
68,"So tired of children's books with the mean/nasty older sister and the younger brother who doesn't quite measure up to everyone's expectations, from the dated ""Polk Street School Kids"" series to the more modernized (and equally vapid) ""Ready Freddy"" series--there are so many subtle statements being made about gender and disabilities here that it's not even funny. The fact that there are no repercussions for the obnoxious sister (Holly) also sends a bad message to kids: it's perfectly ok to make fun of someone for getting things wrong, making mistakes, struggling with reading, etc.  Then there's the textbook clueless parents (unseen in this book) who, completely unaware that they've raised the kind of daughter willing to tease her younger brother in front of her friend, ask her to tutor him in spelling, where she proceeds to yell at him and humiliate him further. Picture it if the gender roles were reversed: would we be ok with a book series where the older brother taunts and humiliates his younger sister for not being very good at math? Really?  I will not be reading this series to my class.",1,-0.257,-0.333,-0.952
69,"If I could, I would give this book 1/2 a star. It was boring and I just couldn't get into it. No action. Nothing much happening.",1,-0.714,-1,-0.542
70,"Gross. Please read The Popularity Papers by Amy Ignatow instead. It's so much better than this.",1,-0.048,0,0.668
71,"Boring to death.",1,-0.857,-1,-0.735
72,"Pinkalicious and her family go to the beach for a summer vacation. While there, Pinkalicious meets a merminnie (a mini mermaid) and brings her along for a day of fun before returning her to her home at a museum near the beach.  A strange story overall, especially considering that Pinkalicious kind of drags the merminnie through the day as she (the merminnie) often has issues with the activities Pinkalicious chooses and the fact that she (Pinkalicious) only half listens to what anybody asks of her.  I'm all for more mermaid books, but this story was not quite what I was looking for. The museum the merminnie lived in felt a little like a sideshow (freakshow-ish) museum.  I think fans will still enjoy this title and readers who don't like Pinkalicious will find even more to dislike about her and this series. PreK-2.",1,0.143,0,0.29
73,"I disagree that the book is high quality and durable. The cardboard baby is easily chewed and shredded. It is otherwise a cute book for toddlers, but I do wish there was a simpler font for the text and I don't understand the need for the gender differentiation used in the book. Also, it's tacky to give a book you're selling a high review in order to pitch it. Just saying.",1,0.286,0.333,0.665
