"id","text","rating","afinn","lsd","vader"
11,"  right   agree     grant choices  not simply  fairness?  example,    settlements   fire  rescue authorities    dangerous.  nottinghamshire,  number  fire tender appliances  apparently going   reduced  36  30.  funding decisions  creating really serious risks.  lady  making  important point   politicians   obsessed  debt reduction   cost  everything else may well find   jeopardy.   not remind    chancellor   exchequer's attitude,   think   supporting?",-1,0.017,0.333,-0.234
12,"    concerned , given  nature  change,  10-year restriction   inter-business agreement might end   bad   post office?   , new providers may come ,   might welcome  flexibility  renegotiate  agreement.  scenario     paints, might  not  possible   post office  say  royal mail, ""well,    going     us,   look  taking postal services  providers     not currently accept ,  run   competition   service.   like us   ?""     honest negotiation.    agree   problem  describes affects not just post offices,  businesses  neighbourhoods  rural communities  general,      provisions   's localism     white paper, ""local growth: realising every place's potential,"" might help  stimulate interest  communities  local   support  businesses?   talked  good  bad management   past.   agree    not let post office management   hook     continue  innovate  terms    deliver  services, particularly  relation   roll-   post office local service?  service  integrate well  existing businesses,   villages  urban areas.    not accept ,  discussed  committee,  post office remains  owner   post office brand   business   largest retail footprint   country,  gives  considerable power  negotiating  royal mail? existence  business agreements   post office   royal mail   no guarantee  keeping post offices open. surely    lesson   past 10 years.    not think   case might  argued   way?  taking royal mail  sale, one   demonstrate  one   secure agreement   post office network   major retail outlet  provides  sound footing  services   point  sale.     network's interest  getting  best possible deal  royal mail.   discussed,    inherent attractiveness   post office  one   great bargaining tools. no retail outlet   country can offer  breadth  number  locations   post office.even  major supermarkets- probably   major bank branches-combined  not reach  scale   post office.   yet   convinced     realistic retail alternative whereby  royal mail  take  business wholesale    post office  give   someone else.    picture painted   opposition members.",-1,0.167,0.529,0.994
13," right   referred  ecclesiastical language     beginning   speech.  not  dangerous,    mean us harm already try  use religion   inappropriately  justify  actions,  use terminology   legislation   perhaps enable     , rather  less, easily?    agree     danger   opponents, enemies    want  act against  state might  encouraged  make  statements  provocations?   way   force  attorney-general  make  decision  thus drag  matter   political firmament.",-1,-0.05,-0.143,-0.513
14,"    share  concern    perverse   external tariffs impoverish third-world nations,     hand money    department  international development  try  raise  standards?",-1,0.2,-1,0.382
15,"  grateful   chancellor  giving way,    particularly grateful    addressing  question   put   yesterday.   concern  nervousness   banking  building society community,    sure     just said   studied carefully. may  link  point   one    making   need  supervisory reform?  now   reform   financial services  markets act,  financial services authority    monitor  solvency    smaller lenders.   therefore ask  fsa  monitor  impact   market   commercial  competitive advantage  accrues  northern rock   result  nationalisation? whatever reassurance  gives  ,  public might   different view.   knows   interventions yesterday  today    much share  concerns.   also taken  board  fact   likely offering  northern rock  depositors    wide implications    undermine  gilt market?   undoubtedly  view   city  london.",-1,0.3,0.273,0.936
16,"    making  excellent contribution  referring  matters  relate specifically   family, given   husband  dual citizenship,    mother--law.   agree   right  european citizens living   uk  participate   referendum   particular issue    us  london constituencies   home  huge numbers  french, german  spanish citizens,  perhaps know best   importance  relationships  countries   european union?",-1,0.367,1,0.936
17,"  grateful   right    giving way.  thirsting  reduce local authority autonomy    way   allow   pursue  redistributionist agenda,   incumbent   first  consider  efficacy  otherwise  existing policy.   context,   oblige    telling us  assessment   made   effect   change   rules   use  capital receipts   sale  council houses   last    size  interest repayments  local authority debt?  ?  always  particular pleasure  joust      endless tergiversations  chameleon-like behaviour   liberal democrats  readily absorb    available   today,    not seem  profitable  us  allow   happen.  question    like answered   question    ask, not     not. can  right   simply tell    non-partisan basis  assessment   made   effect   change made   previous   policy towards  use  capital receipts   sale  council houses   level  interest repayments  local authority debt?unfortunately,  right  's position  not ;    perverse   appetite  nationalisation  local decision making seems insatiable.   not  least concede    local authority  substantial debts   resources   sale  council houses,    responsibility  use  latter  pay   former,  benefiting   councils' legitimately acquired funds?",-1,0.16,0.444,0.966
18,"    agree  many  members    better  regulate saviour sibling technology tightly   country instead  forcing     whitakers  travel long distances   traumatic period   lives?  went  chicago,    already  told. regulator   far allowed  treatment   aplastic anaemia, diamond blackfan anaemia  beta thalassaemia.  regulator decides  conditions can  treated   saviour sibling technology,   turn determines  tissues can  taken.     agree  ?",-1,0.08,0.429,0.715
19,"  listening carefully   right      great respect   work     secretary  state  health.   acknowledge, however,   group     identifying,     deals,  already  paying   care     pockets   condition  deteriorated   years?   reason,    consistent   reforms   individuals pay something towards   care,   not   bear  whole cost,  can   cases  catastrophically high,   know.  right   seems   no appreciation       already  paid   large amount towards  cost    care.",-1,0.275,0.667,0.935
20,"  grateful      courtesy.   says   small number   discussed  issue    place.    no scottish members   standing committee   labour party,  liberal democrat party   scottish national party?  agree  conservative members    disadvantage. however,     nice   scottish members  debated  issues.",-1,0.2,0.6,0.922
21,"   disaster.",-1,-0.4,-1,-0.625
22,"    concerned   may deliberately make frivolous  vexatious complaints, even    no prospect   upheld   speaker,   view  establishing negative press stories    involved?  not also  rather unsatisfactory  unsafe assumption   supporting  motion     ,   servant  agent acting   ,  leaked sensitive information?   not also possible   information  accidentally leaked,    way given   third party, against  interests   ? might not passing  motion also open   sphere  misuse   complaints procedure, whereby  mere fact   complaint  bring  adverse criticism   head      ?    interested   principles  natural justice?   believe      guilty  proved innocent,       innocent  proved guilty unless     chamber? ministerial code  conduct makes  clear   ministers  equal, even     place,    leader    not concerned   motion  particularly  error    silent   ministers    place?",-1,-0.1,-0.462,-0.89
23,"  right   prepared  accept manuscript amendment ?    not bring  us  draft   regulations   proposes?   common practice   legislative context,  committees  often allowed  look   draft regulations,    not    us.",-1,0.2,1,0.594
24,"  slightly puzzled  subsection ,  states: "" chancellor   exchequer shall publish  forecast based   expected direction  international oil prices.""  already happens.   found six references   oil price forecast   financial statement  budget report.   one   forecasts   independently audited   national audit office,   reads directly    forecasts  north sea revenues   hydrocarbon fuel duties,    not understand      proposing  new obligation  make  forecast. oil price  particularly volatile,  ,     goes ,   make  judgment   whether    spike   structural change?    significant flaw   proposals.    suggesting  mechanism rather like  commodity agreements  international markets   1980s whereby  prices go   duty  cut    go     symmetrical arrangement   way round?    hear  thoughtful speech   right    member  west dorset  last week  climate change,    suggested   order  political parties  stop using fuel prices   issues   political football,  decisions   neutralised   setting    independent authority?      saying  afternoon  not seem wholly consistent    right    saying last week.",-1,0.057,0.273,0.78
25,"  issue   age  three,   certainly visited  number  child care  sure start centres  many parents benefiting   free child care offered    said   now     start thinking  employment  training. one   benefits  putting   legislation    schemes    place  enable parents  get  help  support,    not always    past,  enable   get back  work.",-1,0.367,1,0.967
26,"may  point    right        century  number  labour members  believed   nationalisation   banks?can  secretary  state explain   liabilities   huge?  part   reason  fact  royal mail took  13-year contributions holiday   1980s  1990s?    apply   logic   parts   public sector    health service  defence?   logic hangs together  applied   service,    not    applied    services? rigours   private sector.   lady accept   post offices closed   years   labour     13 years  office?  agree?   seen today   liberal democrats covering   long-term view   conservative party,   always wanted  privatise royal mail.  far back  1992 michael heseltine  clear  wanting   ,   public    not let .  came back  1994  plans similar   put forward   labour  last  round,   plans failed ,    last year. thankfully,     country  not want .   heard    today   rigours  privatisation.   means  taking away  service, screwing  workers   ground, giving public money  private companies  taking money    country.    happened   gas, electricity  water services.  pleased     mentions  work force   can now ask ,   believes   new politics,  not ballot  work force?   say yes  privatisation,    shut   go home.   walk   aye lobby      work force want-  think      losser.    examples.    telling sid  privatise   utilities,   also creating  pensions mess    cleaning  today.  13 years  pensions holidays  previous tory governments led  royal mail facing 38 years  paying back pensions.    main reason  today's comments   public   pick   .  someone said earlier,   get   bad parts   private sector  get   good parts.   exactly  happened   coal industry:  privatised   now   buying coal  ukraine  china.  put 200,000 miners   dole,    not matter:    rigours  privatisation.  rigours  privatisation mean  6,000  china   killed  coal mines  year,  nobody    side cares  .   happened   rail services?  happened  railtrack?  failed.  happened  gner   east coast main line?  failed.  happened  east coast railways?  failed.  public sector   come   pick   mess,      happen .   also seen  development  markets   health service.   compulsory competitive tendering   early 1990s-ideologically driven part-privatisation  meant  ordinary workers   given  lives  public service  sent   work   joe bloggs cleaning company.   seen   foundation trusts  market-led rigours.    ?  hospital   constituency closed  laundry. now, 5 million pieces  laundry    taken 140 miles,   north-east  leicester  back ,    cheaper.    rigours  privatisation-forgetting  fact  90 laundry workers   sacked.  shall see exactly   thing  royal mail.   clear   can    situation.   said earlier    member  south swindon -   worked together   gurkhas-  really believes   want privatisation,    honest. go   hold  referendum: ask  work force   think.  royal mail  no longer allowed   called royal mail,   no longer  allowed  put  queen's head  stamps.  mail service  probably  subject  vat.   clear   public  not want  measure.  workers  not want .  majority     opposition benches  not want ,   truth   half      benches  not want  either,     driven- thank   lady   intervention.    like  meet  outside   lobby,   take  name  address  pass    general secretary   communication workers union.   ask   write   700 members  beeston  ask   contact  mp  tell     happy  work  tnt  deutsche bank,      happy  see  pensions, shift allowances  jobs go   river.      workers want,     rigours  privatisation  deliver.  track record cannot  denied.  can pretend   not happen,     truth.   clear    nothing new   - welcome   's view; perhaps   like  join us.  number  us   labour benches believe   away  vital public services    huge mistake.  cannot  denied.  truth     eyes.     country  not want  water, gas  electricity   provided   french   germans,   certainly  not want  postal services   delivered   dutch,  germans   french,     shall end    conservatives   dupes  support    way.",-1,0.071,0.17,0.987
27," support  general idea  hear  points  opposition members make,     remember   high peak setting   business  not easy.   not easy anywhere   country,   need  look  rebalancing  economy,    north-west,    east midlands  high peak ,    contend   issues  rurality  communication links   not    gravity   south-east. members might recall   went    mottram-tintwistle bypass,   road link     high peak makes  difficult  businesses  get going   survive.  remember setting   business years ago   difficult  .  transport costs,  used  deal predominantly  south-east companies.    get goods    south-east  deliver  around  country,  created extra costs. . members might smile,  one   things   noticed since  elected         much warmer   south.  can assure  members    cold  high peak     extra heating costs  numerous  extra costs  overheads.  measure   incentive  business men , importantly, new business men  start  businesses   north.  expensive houses  high peak-  seen something   blackberry today   prices  expensive.   issues,    not grim  north. speaking  someone   technically  member  royston vasey,   programme concerned  filmed   constituency,  implore  southern mps  come  high peak.   not grim.     beautiful. thank ;  agree  something.  reiterate  point    challenges  setting  businesses outside  south-east- example, slower broadband.   another hobby-horse  mine.  measure   incentive.   get local  setting  local businesses   north  outside  south-east,   rebalance  economy.  hope   businesses  flow  north  high peak   constituencies.  measure   excellent policy.  hear    cuts,       made    economic carnage left   labour party.   acknowledge ,  might get somewhere.",-1,0.2,0.25,0.97
28," right    prime  currently   right  extend    2015   wishes,      aggregation  power    give   right  call  election       choosing?  false  say,      many    friends  said,   aim      entrench  power   .    wish  remain  office  2015,  need  absolutely nothing,   already   within  power.  not    weariness      referred- salient point-come  endless speculation   date   election,    previous , dating  2007   right  member  kirkcaldy  cowdenbeath  ascended   prime ministership?     sorry  mispronouncing kirkcaldy.   know      fixed date   general election,  not  remove  endless speculation  leads  weariness  ?although  respect   's ecclesiastical background,  cannot resist asking       problem   dissolution    take place   maundy thursday.  seems quite  bizarre point  make.   please elucidate?opposition members return       inexplicable argument.   right  lady explain     seeking  extend  life      right    prime  may call  election    last day   five years   choose    without introducing  legislation whatever?",-1,0.022,0,0.881
29,"  amendments,  dup  trying  push back  date    assembly     running   executive formed.  timetable set    st. andrews agreement    first   deputy first    nominated  24 november,   rest   ministers   executive  14 march,  power set   restored   assembly  26 march.   timetable  not followed, schedule 3    comes  effect,   mean   assembly   dissolved.  dup amendments  allow  secretary  state  let  deadline slip.   criticised   previously  allowing deadlines  slip,    certainly not  willing  support amendments providing   expectation   current timetable  fail.  incentive   deadline, ,  not met,  mean   assembly   dissolved,  needed  persuade  parties  move   reach agreement.   must convince us , however,   deadline  real,  unless  parties believe ,   simply not see agreement.  dup,  moving  amendment,  shown   mindset   expect  26 march date   pushed  back.  hope   secretary  state  make  clear     real deadline.",-1,0.182,0.636,0.937
30," laws  scotland,  well   laws  england, recognise  majority  not attained  someone passes  certain age.  england  age  18,   scotland   21. legal rights  given  16  18-year-olds  scotland  relation   economic activity    heard .",-1,0.2,0.333,0.572
31,"three days .   privilege  take part   . speeches  high quality   made  members   sides   argument  feel passionately   issue,   general  tone   measured.  shall  voting against     perspective   marriage  really   different      members.  course marriage   loving commitment  one another,      fundamentally still  family,  bedrock  society. marriage involves special provisions,   support   family   procreation  children.  course   not  case   families,  various reasons,   nevertheless think  provisions   important   tampered   rushed legislation   not  subject  adequate consultation.  can request  many legal opinions   like,     not plan  indemnify  institution against legal costs   measure  challenged  courts   country    european court  human rights.   also continuing  confine civil partnerships      sex, perpetuating   effectively  two-tier institution, either  not repealing  law   denying     opposite sexes.  feel     many inconsistencies,    no doubt   intertwining  church  england law   law  england   difficult  unpick.  think members recognise    oppose    not oppose     homophobes,  solely  religious reasons.  fact,  catholic conservative members   voting       voting against .   fair  say, however,    concern   way       introduced. not enough attention   paid   valid concerns     genuinely frightened   possibility, mentioned      member  congleton ,     prosecuted    not offer weddings   kinds. although    not say , legal advice suggests    work  councils  not  able  discriminate.  understand   might ,    simply not valid  say    not  affected   .   not suggesting   love      sex  something evil. history shows    henry viii ,      setting   church  england, criminalised homosexuality.  law  repealed  queen mary,  catholic monarch,  reinstated  elizabeth .   like  think     church  england   played  principal role     horrific abuse.    probably  given second reading,    important    listen   sorts  voices  committee,      not selected  members   committee attend, make  views heard  table amendments.  know  many  members wish  speak.  thank    patience.",-1,0.069,0.04,0.888
32,"    learned  accept ,  clause 105,  critical issue  surely not  action  taken      tribunal   determined? therefore,  comments   clause,  hesitantly suggest    experienced member,   appropriate   next clause.  want  intervene briefly  say   obverse  apply.   tribunal  made  recommendation,     peculiar decision   member   executive, whether prime   lord chancellor,  go against  advice.   properly  matter   subsequent clause, however.",-1,0.25,0,0.66
33,"   attracted  amendment 11,    struggling  understand one thing.    debated,  perhaps    can give   clarity  .  rightly says   act     required,      whipped  surely get .    believe   amendment     successful ?",-1,0.2,0.333,0.856
34,"   seems   saying    right  extend qmv   conservatives   office,     not  increased  future.  structure   argument  familiar    deployed   conservatives opposed increases  tobacco tax   fuel duty escalator.  difference    resistance  extending qmv now  ideologically driven.   given no practical justification   argument.   really saying  even    practical merit  extending qmv,   resist ?    make  clear whether    party refuse  accept  extension  qmv  principle?    explain    possible   eu  spend  much money   wants  anything   member states  just agreed      absolute ceiling  eu spending  1.27 per cent.  european gross national product?    interventions  opposition members,  right  's argument seemed  take   frivolous turn.   not sure whether   now returned  serious .    difference     opposition front benchers seem  want.    front bench  like  rule   principle   extensions  qmv  future,    like  end   qualified majority voting procedures  already exist, .    propose  negotiate   partner states  end    qualified majority voting procedures  currently exist   european union?    achieve ? right   says   wants  renegotiate  treaties   european union.   governments  member states  like  european union    veto  restored  powers  repatriated?    right   offer  return?   believe   negotiating stance      achieve something  nothing?",-1,0.123,0.357,0.764
35,"  grateful      giving way.   not agree  productivity growth can   misleading statistic  taken   ?  growing economy brings   marginal factors  production  production, whereas  shrinking economy loses ; therefore,   possible   economy  recession   higher average productivity   margins   growing economy.   not ,       include  misleading quality   amendment?",-1,0,-0.333,-0.339
36," shadow chancellor apologised yesterday   aspects  labour policy,    right   take  opportunity  apologise   previous  reckless immigration policy, whereby   imported  low-skill  low-wage jobs, pushing many thousands  unskilled youngsters  welfare dependency? right   omits  mention one   biggest catastrophes   last :  disastrous incompetence    education capital build programme   learning  skills council,    former   not apologised.      pick   pieces.",-1,-0.229,-0.143,-0.659
37,"  taking   now.",-1,0,0,0
38,"     expect  lord browne produced  report,    set   lord mandelson,   understand  becoming    popular   labour party?         friends think lord browne  say?",-1,0.6,1,0.839
39,"     said,    made  difficult decision  deal   matter   least unfair way.   not  said       1% uprating  not apply   --work  -work benefits. certain particularly vulnerable groups   deliberately excluded.  hope   reiterate .",-1,-0.025,-0.333,0.487
40,"     act  decommissioning,  prime  appeared   information   amount  arms, ammunition  explosives   handed .    tell     information ?    agree   result   recent assembly elections sent  clear  unambiguous message   unionist community    one unionist representative linked   terrorist paramilitary organisation  elected?  unionist community said, "" don't want    backs;  don't want terrorism   don't want paramilitary organisations."" unfortunately,  large section   republican community voted  sinn fein,  still   private army.  right   agree  ulster   cause   union   better served  decommissioning    subjects    one united ulster unionist party?  right     specific?  northern ireland office  not prepared  rock  boat   army council   provisional ira, led  slab murphy sitting alongside gerry adams  martin mcguinness,    rock  peace process. thank  ,   shall   brief.  majority    northern ireland  like  agree   happy, optimistic view   future,        look forward. however,   not realise     base  criminality growing   loyalist  republican communities,  cannot  touched, beaten  destroyed,   disillusioned   much   whole decommissioning  political process called "" peace process""?",-1,0.181,0.154,0.987
41," right      entered      ,   doubt  either  us     situation quite  dangerous  fraught  . surely   agree ,  yesterday,  prime   shredded  credibility   many    sides    now find  almost impossible  believe  word  says.  asserts one thing one day   opposite  day .  sends  cabinet   assert   vote  going ahead even    planning  pull . surely  must understand   cannot go    prime    helm.",-1,0,0.091,0.341
42,"   makes  important point    cross-party approach   environment.   last ,   member  ogmore  took two pieces  legislation   ,  marine  coastal access act 2009   flood  water management act 2010,   cross-party consensus   led  real improvements   environment.",-1,0.4,1,0.477
43,"  big  .",-1,0.2,0,0
44," right   speaks  opting   measures   nuance,    much    nuance. also,   not think  significant  countries   denmark, holland  france,  voted against  constitution,  not   referendum   treaty,    not see    ?",-1,0.2,0.333,-0.151
45,"  york review's recommendation   research   medical research council's 15 recommendations   research,    points     yet  receive  results.  even     willing  legislate without knowing  results,   think  odd   consulted  public without  knowing  results?  mrc's response,   commissioned  study  one recommendation  asked  chief medical officer   chief dental officer  report   others.       results   research,  can  share   us   vote?",-1,-0.1,-1,-0.118
46,"  right  lady not concede, however,  part   problem  competition   energy market   creation   big six energy suppliers,   course took place   last labour ?",-1,-0.1,0.333,0.382
47,"claimed  move  closure  .",-1,0,0,0
48,"  former life,    rapporteur   european    european investment bank.   not   stakeholder   bank;    shareholder  one   biggest funders.  funds projects across  planet, not just within  european union. surely   no risk  investment   united kingdom   factors remain  .",-1,-0.133,0,0.759
49,"  right   give      ideas     make   worth     work, given   parties    think     right aim     not worth  enough   moment?",-1,0.4,0.5,0.447
50,"  right   agree  not  45,000  50,000 students   coming  tomorrow?  parents  grandparents-indeed-  cases  great-grandparents   , along  siblings, nieces  nephews,  hundreds  thousands   object   's disgraceful behaviour.  grateful yet    right    giving way,    generosity    shown   .   following  speech  great interest.  look forward  taking part    tomorrow,    catch  eye  mr speaker   one   deputy speakers-, indeed,    .   right   wish  comment, however, given  short amount      available,   much -   able  catch  eye   occupant   chair  make  point, along   colleagues- occupants    front bench    respond   points made  opposition members?      able  answer  points   raise, given      short    ?   point  order, madam deputy speaker.   please clarify something  ?   whips entitled  take part  ?  understanding     not.    not entitled  take part  ,    happening?  extremely grateful   right     continued generosity   superb speech.   give  thought   fact    expecting unprecedented levels  security tomorrow   around  palace  westminster? right    members may  difficulty getting   chamber  take part   ,   members    burning desire     represent  constituents might take considerable   get . five hours therefore might not  adequate.   previous point  order, madam deputy speaker. two manuscript amendments   tabled   currently  mr speaker.    way     convey  mr speaker just  strongly  feel   suggestion  continuing    10 o'clock    better   two? look forward  catching  eye  shortly, mr speaker,    can make   contribution   .  not    heard tonight-      rely    statement  , mr speaker,   need  widen  scope   -merely underline  shoddy  appalling way    measure   railroaded   ?     deputy prime  meant  ""new politics""?   point  order, mr speaker.rose -  not sure whether     chair   , mr speaker,  earlier     issue  members    business     raised.   concerned   may well  members   unable  attend  opening speeches tonight  tomorrow    duties   .  may  delayed   may therefore not  able  catch  eye, mr speaker.  point  order, mr speaker. forgive ,      confusion.   looking   order paper,  reads ""not later  five hours   commencement  proceedings   first motion,   5.30 pm, whichever   earlier"".    mean    protected .   clarify, please,    not mind?   grateful    , whose speech   enjoying greatly.   also looking forward  making   speech  due course,   hope     no closure motion. owing   joys  modern technology, members   chamber can monitor  e-mails  see  constant stream  communication  students   families   worried    happen tomorrow   amount         matter.    received  huge number  representations,   e-mail account  otherwise,   concerned       tomorrow?  grateful      next-door neighbour.  constituency covers  third  stoke--trent,   challenged area,  one   best ways forward  young    go either   fine university  keele    fine university  stafford.     able       not    tomorrow    full intricacies   issues,    can  reassured?    making  extremely important points    -    talking     tomorrow    important issues, yet    can hear  across  chamber  hysterics.   really  funny  prevent young   going  university    fee increases,  not    discuss ?   grateful       generosity   - apologies.   good  see      place;     little bit      past  hours.    hope   saving    speech later  well.  point,  course, relates   motion  us  evening.      member  newcastle--lyme  care  comment   fact     huge number  organisations     relies  information, support  knowledge  wish  views   represented   members  ,     motion   not    discuss properly  issues    raised  us?  point  order, mr speaker. like     member  city  durham ,     chamber   entirety  tonight's . unfortunately,   unable  catch  eye   ruthless move      benches  curtail tonight's business.   advise ,   still relatively new member   ,   procedural move whereby  closure motion  put   liberal democrat member   ,   not   attendance   ?   normal  somebody can come  almost   end     move  closure motion?",-1,0.279,0.391,0.998
51,"    seriously saying  local authority schools  not  discipline  standards?   aware    handful  schools chose  opt   areas   labour lancashire?   also aware   labour-controlled lancashire county council transformed  inheritance   conservative administration  raise standards  numeracy  literacy,  well  well-  discipline?",-1,0.2,1,0.517
52," committee,  similar amendment  new clause 19  eloquently moved    member  ceredigion   debated,    not persuade us   merits.       tourism, film  broadcasting pointed    members       essential  bear  mind  fact   vast majority  ofcom's functions  responsibilities  not relate  devolved matters.  appreciate    areas  overlap  devolved matters,  measures   place  ensure   interests   nations  regions  taken  account.   therefore no need  committees    proposed   new clause. matter  entirely   executives. however,    acknowledge  fact    specifically addresses  concerns.   member  north tayside  spoke   devolved administrations   diminished role,    not  case  ,    mistaken characterisation   .   included  specific provision, clause 1,  requires ofcom  establish  maintain offices  scotland, wales, northern ireland  england.    referred   vague provision; clearly,   not read clause 1,  includes specific requirements.  content board   consumer panel   designated members  can represent  interests    scotland, wales  northern ireland,  set   clause 11. ofcom  started  look    fill  positions.     member  glasgow, anniesland  referred   fact    exploring consultative arrangements  support  national representatives   content board   consumer panel,     discussions  officials, devolved administrations  ofcom. ofcom  also agree memorandums  understanding   relevant secretaries  state  issues   consultation  national appointments;  holding  regular meetings   devolved administrations;   production   account  ofcom's annual report   activities   nations.   now fully addresses  concerns    member  north tayside  others  expressed  .  amendment no. 206, ofcom  already required  clause 331   regard   different interests   various parts   uk  carrying   duties.  clause ensures  ofcom  bear  interests  mind throughout  deliberations.    not specify   interests may  expressed,     possible   devolved administrations, along  others,  make representations   chosen form   ofcom  take   account.   no need  include     specific provision proposed  amendment no. 206.  course   tempting  believe  ofcom   expanded  include  person  address    concerns specifically.  reality, ofcom   whole  address  concerns,    provides  .",-1,0.074,0.467,0.85
53,"  meant  "" ""?    size  turnout     regard  not really constituting  verdict   british ?   not sensible   fundamental constitutional  political change       minimum turnout threshold  warrant  justify ?  ,  think, two minutes-  one minute.       subject     ,   voted consistently  regretfully against  's position.  cannot understand   voted  thresholds  opposition   voting against thresholds  .  cannot understand   party- liberal democrats- preaches constitutionalism  not appreciate  constitutional protections  constitutional safeguards,   minimum thresholds  fundamental-  one hour  elapsed since  commencement  proceedings   lords message,    interrupted .   deputy speaker put forthwith  question already proposed   chair ,      insists   disagreement   lords   amendments 1  8,  proposes amendment   lieu.",-1,-0.067,-0.167,-0.872
54,"  genuinely interested   description   ""male role model"".    mentioned grandparents    challenged   qualified   lofty position.  else qualifies   male role model? celebrities,   david beckham, andy murray,  pop stars?   not know  qualifies   position.",-1,0.4,0.333,0.394
55," wonder whether  home secretary heard clearly      member  faversham  mid-kent  said   assurance   given  committee    providing  opportunity  introduce  measure   protect endangered species.   home secretary now clearly comment   issue?",-1,0.25,0.6,0.904
