"id","text","rating","afinn","lsd","vader"
37,"  yep,  charge   additional $30+  processing  test    indicated anywhere   packaging.    necessary service,   dishonest   tell    charges.",1,-0.4,-1,-0.557
38,"  junk",1,0,-1,0
39,"   new model   anything like  one   .   date,  proven    rough  gum tissue    anywhere  good   job  cleaning teeth   older model.   add insult  injury,   replace  battery.    battery  worn , just throw  unit away.   say, stay away   unit.",1,0,-0.143,-0.44
40,"   might work well  jacks, ...\ndoes  work   \post popper\ even though   suggested.\n\n[ ps:  post popper  work well! ]",1,0,1,0.541
41,"  useless  enough power   anything.",1,-0.4,-1,-0.421
42,"     4 l-brackets.  expensive",1,0,0,0
43,"    lasts  matter  hours  requiring reactivation  300  3 hours.   can become quite costly just  keep humidity    safe.",1,0,0,0.32
44,"    one  long  back ( still working),   needed another  another place.  love  scales!!    \non spot  scales   ever used!",1,0.6,1,0.725
45,"    evenly,  want  see   can get  refund.\n\nwhen    bottle  bleach,   want      wrong direction/location",1,0,-1,-0.361
46,"  just slightly reduces  chance   hook getting knocked .  worth    money.",1,0.4,0,0.386
47,"   used  4 times   button     main hose,   attach  attachments came .   now    go   customer service  return .    want  waste   like  ,  ,     worth .",1,0.2,0.5,0.459
48,"       pay 2x  much  cvs    gloves.    tip:    bigger size.      \correct\ size,  wind  losing /3   box due   fact   rip like  made  paper.",1,-0.133,0,-0.128
49,"    sorry  ordered .  instead  going   local store  looking  products,  opted   convenience  ordering online,   amazon prime \free shipping",1,0,0.333,0.572
50,"   paper    last  deliveries  worse   original order last year.\nwhat  deliver   different       page.",1,-0.6,-1,-0.202
51,"   nails     dewalt  51276!     34 degree angle   finish nailer requires.     sending 4 boxes back  angle   marked   senco packaging  . a302000  a302509 wont work well   nailer.  noticed  angle  slightly    first 4 nails came  just   bam #5&6 came       bent   left /\ folded    surface.   unacceptable  finish work!!!   something else   clearly marked 34 degrees.  senco   mark ",1,-0.1,0,-0.508
52,"    ,   item said \pack  5",1,0,0,0
53,"  irwin owns vise grip.   expected  receive  set  vise grip labeled unibits,  instead  received irwin labelled unibits.     difference?   expect  receive items  advertised,  substituted   different brand name.   name  picture says vise grip,  irwin.    misleading.\n\ngm  chevy.    go   chevy dealership  order  custom chevy pickup,   expect  receive  gm pickup.",1,-0.6,-1,0
54,"  3 bottles   package.  one   sprayers works.",1,0,0,0
55,"  made poorly......",1,0,-1,0
56,"   quiet fuel pump   cj2a.\n\nupdate: september, 2017. fuel pump  dead   3 hours total  driving.",1,-0.6,-1,-0.649
57,"   thought  just scissors  can go wrong right.    cut,  edges grab   trying  cut  scissors get stuck edge cutting  edge,   soft metal  poor finish.  waste  $",1,-0.286,-0.333,-0.929
58,"  absolutely terrible. worse  using  appliance dolly  lifting  hand.    exactly matched  strength  height,  really  nothing  injure  .",1,-0.267,-0.5,-0.095
59,"  ladies  save  money..   useless,used  twice never \ngave  away  glad   rid  .",1,0.2,0,0.183
60,"  wrong name   ,   plain needle holder",1,-0.4,-1,-0.477
61,"  one star    one  five engaged properly.  terrible .",1,-0.6,0,-0.103
62,"  failed  less   year   little use.    bright   first place.  first led flashlight lamp   experience   completely failed.  \designed & developed  usa\ per package, built  china   usual  control - none.",1,-0.2,-0.333,-0.645
63,"    received  .  got 25 lids   two cups.  thought  package stated 25 lids  cups.   wanted  exchange    right amount  amazon  allows   return .   happy  ",1,0.6,1,0.66
64,"   waste money  .",1,-0.2,-1,-0.421
65,"     recommend  cables.  inferior  materials,  look good,  working     fun!",1,0.35,0.333,0.742
66,"   put  bulb   5 d cell maglite  burnt   second  turned  , think      .",1,0,-1,0
67,"   weldbond arrived   one solid clump  unusable.",1,0.4,-1,0.153
68,"   recommend .  trigger mechanism broke   second use   one  . complete loss.   one   leaky screw cap.  threads  match  right.  sprays    shake  contents   leaks     hand.  least   cheap     work   become   poor value.",1,-0.2,-0.556,-0.296
69,"     50va,   75va.   transformer   large enough   application.",1,0,0,0
70,"     given   stars   hooks  fit   pegboard.  little nub thing   thick, defeating  purpose    help stay secured.",1,0.333,0.5,0.649
71,"       maglight   traditional bulb, hoping  save  money.  found , however,    made   older style maglight   bulb  looks  like  bulb   household lamp rather   style  sell.",1,0.4,1,0.818
72,"     worthless, overpriced piece  junk.",1,-0.4,-1,-0.44
73,"  caps  stay !",1,0,0,0
74,"   wood floors   house  just moved  squeek badly. getting    infants room  night  getting     crib   nightmare.   really excited  try     carpeted floors. finding  floor joists   problem  us.  watched   videos online  used  recommendation  start looking   joists next  duct-work   central air vents.  hit    first try  measured  16 inches   first joist  find  subsequent ones.  put  screws every 6 inches    along  joists,   three joists  total.   instal   issues     screws snapping   early    use vice grips  get     floor.  quite  project  floors still squeek just  badly  .   made absolutely  difference   squeeking.   really disapointed becuase  seems  get great reviews,    difficult       consuming. now  will just   wait   gets conditioned   sound  squeeky floors   doesnt wake  ,    meantime   learning  \path\    room  minimal squeeks.  wish   worked,    big disapointment. oh well!",1,-0.025,-0.429,-0.521
75,"   slightly rusted    even lock . absolutely useless.",1,-0.4,-1,-0.475
76,"   received  item,    fallen apart  shipping,  one part missing. amazon sent another one,     fallen apart,   least    parts  .  assembled ,  realized   fasteners securing  jaw   baseplate   tightened    move  screw  jaw  hold  part.   expect much  $32,    just bad.  gave  one star,    zero   option.",1,-0.45,-0.333,-0.796
77,"  toxic grapefruit seed extract.",1,0,-1,0
78,"   actual    ball retainer grade 300 front  rear /4 x 7 bag  10,   seatpost shim  .",1,0,1,0
79,"   first six months  great,  needed  replace  bag . however  vacuum lost  power switch yesterday. turned    started cleaning ,     turn    switch   work! try  try   thing   turn .   unplugged    wall.  reason    big deal   someone pays close  100 dollars      last   six months,    reason    plug  back   unplug    sparks  least half inch long coming   outlet.    will hurt someone,  will make  outlet   house  good either.  far  care goes   well maintained. bag change  belt (   need one   never worked long enough).   worth 90 dollars, .   take  top   look   motor  power switch  held together  cardboard.   switch  cheap    wonder   quit working. checked  see     replacement switch,  guess , eureka  discontinued  belts  bags,   power switch.    bring    end,  20ft power cord  short,  bag beings  smell  ,  , switch fails,   thing     power. save  money    cheaper bissell  hoover bagged uprights.   money  offer .",1,0.16,0.5,0.875
80,"  owned  clips    year, mostly   sitting   drawer.   thought   found  issue  faulty equipment   always  clips causing  false positive. one word   - garbage.",1,0.4,-0.333,0.318
81,"  junk,  waste    money. one   brushes  almost fallen   one use   10'x10' floor.  tried  fix  problem   fasteners  tight,,   something   motor  brush assembly.",1,-0.333,-1,-0.772
82,"  maybe  u wanted   upholster  seat   chair ok  wise   good  wood workers sad",1,0.1,0.5,0.649
83,"    gift,   laughable.  daughter  son  law also  son said    sorry   laughed  loud. oil tank   thin   aluminum pie pan,    sticker    said \ turn  without oil  tank  will burn \.   name   anywhere,  looks good. returned    tfal   great.",1,0.32,0,0.915
84,"  turns      clear  pretty much useless    intended",1,0,-1,0.459
85,"   fan    move 240 cfm  blow  ribbon  fasten  open duct,   move   /4 \  can move  air     breath.   called    said   fan  working., summary: unhappy, unixreviewtime: 1372550400}
{overall: .0, verified: true, reviewtime: 06 10",1,0.3,0,0.557
86,"  staples arrived broken  scattered",1,-0.2,-1,-0.477
87,"  well,   reason  gave   single star   option  zero   exist.   know,      success,    used  devices   success,   new set   hold  weight  /5   advertised capacity.   threaded  correctly,       slip....    faulty equipment,  muscled everything    stairs without  help  equipment   work.  hopefully can return   set  works without additional fees.",1,0.4,0.714,0.824
88,"   thing   cheap,  fell apart   first used.  pin  also  sharp.  aware   can hurt someone.",1,-0.4,0,-0.527
89,"  description says   22-/4\ wide.   needed   fit   22\ item   .  otherwise,     perfect.",1,0.4,1,0.735
90,"      get  better ride .  now,  tires  cupping ( lot  vibration)     late  return .   10-year-old shocks   tire wear issues   ever.    exact  problem  tire cupping   car  changing monroe strut.   cheap monroe shocks  going  cost  $1000  new tires,  still  3-year tread life  .   monroe products  junk!   will never  another monroe  !",1,-0.2,-0.429,-0.679
91,"    represented.  item   clear.   opaque  cloudy,  clear.",1,0.2,-1,0.637
92,"   work  ",1,0,0,0
93,"   know  get   pay ,    way   standard.  movement  bind   point    operational   spent hours cleaning, filing  stoning  get    point    full range  travel.  even    clean  work   vise,  bottom threaded shaft     round    slot  hand crank end plate  allow   \wobble\   threaded shaft.     sent  back,    pressed     needed  style  tool  finish working   pinewood derby cars.",1,0.133,0.333,0.751
94,"  cheap low wattage ",1,0,1,-0.273
95,"    honest,  fact      anything  actually hold  pads   ridiculous.    use  get   polish  residue   wood floors.   waste.   returning  even though  will lose money  .\nit   good.   cheap.    love   shark sonic duo now   see  else   ()",1,0.16,0.25,0.527
96,"   whole concept   response card  great  turning technologies  targeting already overcharged college students.  advertise   schools   response card  required  class   costs everyone $40. oh    recent  also need  \license\     one already ,    another $35.   never voluntarily  anything   company.",1,0.6,1,0.625
97,"   little box  staples  inserted   bigger box  shipping   miles  travel  little opened scattering 5000 staples throughout  bigger box making  useless.    frustrating   attempt  contacting  shipping  get  resent.  wasting  hour  gave .",1,-0.4,-0.5,-0.844
98,"  box  open   half full  received. box  damaged    look like  new box, just thrown   package.",1,0.4,0.333,-0.103
99,"   chose  low rating   item   ordered /4 inch grommet set   received / inch.    attempting  return  item  get  runaround   return site.",1,0,0,-0.273
100,"   took quite  bit    put  handle together,   finally succeeded.   plugged   released  handle  turn   nothing happened.   changed plugs  still  power.    waited  clean floors knowing   machine  coming.  totally defective.  obviously   checked prior  boxing.    like  give   stars.    hard  repack,(another block  ) ,  disappointed.\namazon  quick  refund total amount.",1,0,-0.143,0.13
101,"   stuff   work.  oh,  worked  awhile,      used   get warped, brittle,   just broke .      permanent fix.   will get    couple/three uses  whatever  using  ,  whatever  using   fails  breaks.   worth .",1,-0.067,-0.6,-0.572
102,"   heads  form  seal   fully tightened. every one      problem.\n\ndon't  .   work  .",1,-0.4,-1,0
103,"    perform    hoped",1,0,1,0.382
104,"    thermo probe  fit  farberware electric skillet.   returned        days ago,   believe aa  credit  given     account.",1,0.2,1,0.625
105,"   sprayer nozzle   bottle works much worse   sprayer  might find   glass cleaner bottle   grocery store.    matter   nozzle  adjusted,  delivers  weak  inconsistent  pattern--  .",1,-0.1,-0.5,-0.637
106,"   vac     suction.  wish    purchased  floor model.   like  fact   hangs  thats ...  disappointed.  : (",1,0.067,0,0.273
107,"     much delay  arrival   item   returned  back , ..... .... ... ..",1,-0.2,-1,-0.318
108,"   female socket   hold plugs .    open    bend  clips    clamping point     tip   prongs,   little  .      necessary,    sure  long  repair will last.",1,0,1,0.258
109,"    work  water pump pressure makes  totally useless!",1,-0.3,-1,-0.679
110,"  terrible .    glue  broken lladro figurine.  thought   leave  visible marks  advertised.   takes hours  hours  dry,   stick,   hold pieces together.  even tried   rubber toy   kid.  24 hours glue  still  wet   hold parts together. terrible, terrible .   . waste  money.",1,-0.4,-1,-0.937
111,"   worked   two weeks.   night    waiting    heat   pop  circuit breaker. never worked . made  cheap basic materials.  worth .",1,0.4,1,0.226
112,"  absolute crap...  started breaking   first use",1,-0.6,-1,-0.382
113,"  much  light,   job  putting  pads   impossible.",1,0,-1,0
114,"    get  brush height  stay   want,  ok.   beater brush, essential  \lift\  dirt,  work right.  seems  gets pulled   far   suction,     beating.    adjust  beater brush higher  probably  beating enough.   seems  difficult  get  beater brush   height positioned correctly.   stay      stir  dirt  vac  suck  ..     will pull   low mat area rug   process.    think  much dirt actually  removed.",1,-0.275,-0.429,-0.943
115,"  complained   company  replace    want   pay  packaging  shipment   insurance  get  certified mechanic paper   will replace.  impossible .!      $30.00 fuel pump  amazon   take    garage     certified mechanic  get  installed  $85.00 per hour !.\ndon't    vendor ?!",1,-0.133,-0.333,-0.454
116,"   poor website.  dimensions given.   hose barbs /8\  \ ?  info.",1,-0.4,-1,-0.477
117,"   handles break easily.    recommend  bottles.",1,0.4,1,0.599
118,"      piece  junk!!!!!!",1,0,-1,0
119,"    get hard  mixing.   think  stuff works like    else   old",1,0.1,0,0.273
120,"  s***tiest tape  ever used.",1,0,0,0
121,"   work   well    moving.",1,0,1,0.273
122,"  absolutely worthless!  alligator jacket   slick    squeeze  open without clip inside rotating. worst part,   tried  fill   return merchandise order, amazon noted     non-returnable item. however,  stamped  clips can  easily removed  short pieces  26 (?)  gauge hook  wire.",1,-0.2,0.2,-0.669
123,"  small quantity   disappointment",1,-0.4,-1,-0.511
124,"  completely useless.... returning ",1,-0.4,-1,-0.475
125,"   description says \fits maglite 4-6 cell flashlights.\\n\nas many  reviewers  noted,  item   fit maglite flashlights.",1,0.2,1,0.361
126,"     new iphone    reason   put  near  computer speakers,  makes  awful loud buzzing noise.   found  ,   supposed  eliminate  noise  attaching    computer power cord.   tried    computer power cord,  speaker power cord,  usb power cord, nothing kept  noise  returning.  unfortunately,         supposed .",1,-0.6,-1,-0.66
127,"  returned   missing parts",1,-0.4,0,-0.296
128,"    like    .   takes longer  make   adjustments     carry  item.    work  stairs  carrying mattresses.",1,0.4,1,0.361
129,"   described  another review,  test clips  extremely thin copper wire.  clips  purchased   work properly   wires   making sufficient contact   alligator clip  carry current.   disassemble  10pr  solder  connections.... will     .",1,0,1,0
130,"  arrived broken.",1,-0.2,-1,-0.477
131,"   expect    good - slippery -  control  amount.",1,0.6,0,0.44
132,"  regret  purchased   bottles. although    acceptable  screw- cap leaks  matter  much  tighten .  bottle always seems wet   outside   contents.   bottle happens  fall sideways,  will leak fluid    surface   store .",1,-0.133,-0.5,-0.494
133,"   lasted less   years   panasonic customer service  terrible.  will never   panasonic  .",1,-0.6,-1,-0.477
134,"  save  money.  leak   cap.",1,0.1,-1,0.202
135,"   ergonomic  .",1,0,0,0
136,"   bulb unit   bulb unit  current d cell maglites   physically equivalent.  purchased two bulbs, one   2d  one   4d cell maglite.  upgrade    mounted properly within  flashlight.  retaining collar  hold   factory bulb   short   terralux bulb. terralux needs  ship  upgrade bulb   upgraded retaining collar.    unfortunate situation since  terralux upgrade  purchased   2aa minimag  awesome.  check back    years  see   d cell maglite upgrades  .. upgraded. one star since  retainer    included    hassle  returning  items.",1,0.8,0.6,0.273
137,"    stranded wires  brittle & barely  contact   alligator clips.  took  bit   figured   seemingly random multi-meter current breaks    .  cut   rubber clip guards, stripped  crappy wires  soldered    alligator clips  re-crimping.\n\nthe  hairlike strands  wire coming    crimped end   alligator clip barely touch  clip  break connection   even breathe  .",1,-0.2,-1,-0.691
138,"   epoxy leaked    bottom  first opening, ran    top   cabinet  ruined . needs   stored   tip ,   will  learn   hard way. lousy packaging  ok glue.",1,-0.1,-0.143,-0.727
139,"    model  needed, description   specific",1,0,0,0
140,"  worst glue ever.  like elmer's.",1,-0.1,0,-0.382
141,"     license   purchase.  purchased thinking     license  ,   .   device never worked   got  zero   clicker questions   clicker never recorded  answers   system.    thinking  purchasing  item  get  somewhere else.",1,0,0,0
142,"    ackward   work  great.  strap kept falling .",1,0.2,1,0.542
143,"   light   useful",1,0.4,1,0.44
144,"   three   60 degree references  either stamping marks  small burrs / .   hardly  precision tool   expect  starrett.     level    expect   imported tool  quarter     paid   one.   disappointed.  guess  precision    now just  thing   past, regardless     willing  pay.",1,-0.3,0.333,-0.542
145,"  < data-hook=\-link-linked\ class=\-link-normal\ href=\/dap-18324-10--oz-seal-n-peel-caulk/dp/b0002yvnoq/ref=cm_cr_arp_d_rvw_txt?ie=utf8\>dap 18324 10. oz seal 'n peel caulk</>&nbsp; following  instructions   tube,   adhere   window frame.",1,0,1,0
146,"   outdoor use  rusted  firts watering.",1,0,0,0
147,"    installed    1975 bmw 2002,  right   bat    wrong psi (  ordered  gauge     showing past 18psi)  found  odd since  complain  lack  pressure.  put  regulator  restrict  flow   weber 38/38.   point    returned .  died  4 hours  driving around.  now    1psi   carb,    get anywhere     tow  car home.\n\ni  say  sure   pumps fault although  part number matched  p60504 model,  4 hours  ridiculous.  sign  vapor locking  sign  blockage  pump ran  hot   want  work anymore.    worth  money  saved     pay   tow.",1,-0.217,-0.667,-0.939
148,"   things  horrible,  three  just inferior crap.    well  seem  lose  prime   takes multiple squeezes  even get   squirt.",1,-0.533,-0.6,-0.856
149,"   great ",1,0.6,1,0.625
150,"   never figure  .  returned",1,0,0,0
151,"   containers   broken inside,  kinda screwed     money,  hooks  ok  thats ",1,-0.3,-0.333,-0.558
152,"    sheath   clips   slippery   truly unusable.  tried  use   4 months  cuss  every .  try  competitors . maybe  cut  sheath   use  bare clips  something. without  sheath    even good  grounding    working   tight area.< data-hook=\-link-linked\ class=\-link-normal\ href=\/se-tl10-10-piece-test-lead-set--alligator-clips/dp/b0002krabu/ref=cm_cr_arp_d_rvw_txt?ie=utf8\>se tl10 10-piece test lead set  alligator clips</>",1,0.2,-0.5,-0.155
153,"   rochester midland- sierra soft - thin called ;   till  fix description",1,0,0,0
154,"     work.    love  return    miss  return window    days.   early       move. now   return .",1,0.1,1,0.557
155,"     work  .   tried  use   fix  bracket   back   exercise bike's flip  seat.   followed  directions  gave  20 hours  cure.  however,  gave way  soon   applied pressure  .   disappointed.",1,-0.3,-0.333,-0.649
156,"  pensei que teria um feixe de luz superior  existente de origem e acabei por comprar uma lampada com uma luz muito fraca para o pretendido",1,0.4,1,0.542
157,"   hard  use.  better  pick  plywood  hand.   get    bottom.  happy",1,0.267,0.333,0.856
158,"   says comercial size   ...   counter top size.   looking   comercial size    .",1,0.4,0,0.202
159,"   fatal flaw.  instruction fails  provide adequate photos   written instruction    put together.   (3  us)  tried  make use,   strap   hold   metal clip/ring.    high hope  .     return .",1,0.067,0,-0.361
160,"   lose!  attaching  second hose  falls   easy. maybe   stuff  sheet  paper    coupling   hose  make  work    need  mess  ,   just work.",1,-0.1,-0.333,-0.38
161,"    .   bulky,    use.  design   flaw    provide easy usability.\nwhen requesting  refund   told     professionals     experienced enough  use  thing.\nyou will   pay shipping cost  return . stay away    real thing.   bad..",1,-0.2,0,-0.25
162,"   ordered two   items.  one displayed  non-circular blotched pattern      dull yellow.   items ordered   good.  wasted    money.",1,-0.067,-0.333,-0.459
163,"   effective  ...  ",1,0.4,1,0.477
164,"   big. need  tape  hoses    hold.",1,0.2,0,0
165,"        one tube,   ridiculous !  sells  around  $6  lowe's.",1,-0.6,-1,-0.42
166,"   vacuum cleaner  nasty    rotten smell       screws  attach  bag   cleaner    screws  put  handels   vacuum.  sent  vacuum back  feb. 9th 2017 via  postal service.",1,0.067,-0.143,-0.818
167,"   got    9/2008.  worked well      year.   year   got ,  edge around  green power button   handle began  crack. now  crack  almost made  complete circle around  button.   ,   still functional    give  much thought  replacing . today  just died completely     even  two years yet.  old sonicare essence lasted quite   years without  glitch   batteries   hold charge  .   go back   essence    definitely  getting another fanicer model  sonicare.",1,-0.6,-0.333,0.052
168,"  will  fit  bulb socket  mag light  , completely useless ,",1,-0.1,0,-0.151
169,"  fries ok   material  cheap   might cut      careful  taking  grease pan   empty   clean.",1,0.1,0.6,0.421
170,"    used  eureka boss vacuum two times   - button   work.   upset  vacuum  clearly  defect......",1,-0.267,-1,-0.318
171,"    normal kit,  recomend  smart mouth kit.",1,0.2,1,0.402
172,"   quick connector  good,     check  size  regular pipe size.\n3/8\  usual.   highly recommend  check  pipe size   order, summary:  care  purchase, unixreviewtime: 1375056000}
{overall: 5.0, verified: true, reviewtime: 07 16",1,0.45,1,0.893
173,"    get items hole  box",1,0,0,0
174,"  terrible . sprayer  work  one, right    box.   two stopped working   matter  weeks.",1,-0.2,0,-0.599
175,"  clips  work   somewhat flimsy  often pops    peg holes",1,0,-1,0
176,"    open  package, one   hook bottom pin  already broken    one  pin   low  fit   board",1,0,0.333,-0.402
177,"  got  idea  maybe   use  thing  hook  sander    rigid shopvac.\nnope   work",1,0,-1,-0.128
178,"   droppers   good.    try     get  liquid   dropper.   recommend.",1,0.5,1,0.66
179,"   three  lids broke    place around  neck within 10 uses, rendering  useless.  garbage.",1,-0.3,-1,-0.681
180,"     disappointed.       wedding   month.    arrived  loved   kept    box.   just opened   try     dress   back heel    discolored  looks cheap.   tried  return     beyond  window.    received   looked     coloring   -  appears   just   months  leather  turned yellow  looks terrible.   will     seller !",1,-0.133,0.2,-0.38
181,"    fit 90398 filter.   way  tight  will tear apart.  worthless",1,-0.1,-0.333,-0.103
182,"   searched  dispenser   showed    ordered  thinking    dispenser....now   10 refills....",1,0,0,0
183,"  tore  trying  get   filter.   .",1,0,0,0
184,"     good      one stripe  goes      trying  carry --one stripe   enough   will  keep  balance     safety comes   question. will  use   anything  . wasted  money,  high hopes    disappointed.\n\nfor  safety aspect  will never recommend   -- otherwise  used good material    say.",1,0.2,0.5,0.836
185,"  packaged arrived intact",1,0.4,1,0.202
186,"  tried  30     moved     make  difference  .  watched  videos   certain   hit  beam  drilling test holes  every single one   installed.  3 hours  work,  floor squeaks just  much   loud  .",1,0.2,0,0.273
187,"   seemed     right description     needed  connect  natural gas hose   t connector  another hose    --  mean though      good ,  sure   work     fit properly",1,0.333,1,0.848
188,"    quite disappointed   staples   work  stapler although  codes match.   original stapler  staples  purchased  uline  codes match  staples   work. amazon  cheaper     work,   cheaper!",1,-0.4,0.5,-0.174
189,"  cheap junk. wasted money.   hold weight  stick well.",1,-0.4,0,-0.273
190,"   first glance appears well-made.   mechanism  switch  bell  diaphragm  loose  requires  user  hold   place.   inexpensive, still probably  worth  money.  better  spend  bit    lightweight littman.",1,0.067,1,0.361
191,"    meet expectations.  light  truly make  difference  buffing  hardwood floors    main reason   purchase.",1,0,0,0.44
192,"     even get  star!!   work    take  back    pulled  battery tab......  else   discover   work    pull  tab?!    register  response  class",1,0,1,0
193,"   got 3 bottles  like $9  . firs      expenive    can get   local hardware store. 2nd ly one  defective   cleaning person thew away. 2nd   used     also defective  3 rd    know. now  want  return   bottles  one      .  must  spent  hour   3 bottles  $9 .    recommend getting    unless   lot    waste     ",1,0.2,-0.2,0.077
194,"    work  used  extend existing bose speaker wiring  new 18 gauge speaker wire.    go  traditional approach  stripping wire ends  twisting  exposed ends wrapping   electric tape  get  speaker  produce sound.",1,0,1,0.103
195,"       well   leak. light weight flimsy .  waste  money. now  smell like vinegar :(",1,0,-0.2,-0.542
196,"   thin  use  12volt systems - wires fry.",1,0,0,0
197,"  unfortunately   spot   light ocntrol   usa voltage  110v,    uk functions  240v   use  item.  oh dear....",1,0.4,0,0.052
198,"   works took forever  get",1,0,0,0
199,"   packaging stated     shop-vac .5\ hose coupling",1,0,0,0
200,"    okay.  nice fit",1,0.4,1,0.735
201,"    regular setting  years (20min);  little  slow.   suppose  begin  set   6-7min,   like -3;  little  fast. going back  regular, maybe jb will get  right someday  maybe around 10 true minutes.",2,0.4,1,0.649
202,"   stupid  . clear   means  can see  . husband laughed  .    know   like looking  skim milk? must   guy thing.\nclear  clear   sheeting apparently.",2,0.12,0,0.743
203,"  since    use   ,     right .    gone w/  digital handheld  scale one.",2,0,1,0
