"id","text","rating","afinn","lsd","vader"
70,"eu commission said early fine thyssenkrupp, unite technology corp 's otis, schindler ag kone oyj total 992.3 mln allege cartel activity lift market go back twelve year.",-1,0.4,0,0.202
71,"kone said court paper ion action delay pair elevator federal courthouse jan. 21 saltonstall state office build jan. 23.",-1,-0.2,-1,-0.318
72,"one dark spot horizon, however, 's performance bottle water market.",-1,0,-1,0
73,"cash flow activities negate 3.1, compare 23.3 correspond.",-1,0,-1,0
74,"benefon 's target lay temporarily permanent 20 % salo plant 's staff.",-1,0,0,0
75,"software hardware developer elektrobit oyj hel: ebg1v, eb, said today temporarily lay 200 people maximum 90 day finland, aim achieve cost save 1.7 usd 2m second half 2010.",-1,0.4,1,0.494
76,"totalled 1.22, 3.56 first quarter 2008.",-1,0,0,0
77,"pretax crease 33.8 40.8 four quarter 2005.",-1,0,0,0
78,"seven - month ragutis, controlled brewery olvi, decline 11.2 percent, 15.41 lit, held 9.89 percent market.",-1,0,0,0
79,"survey conduct taloustutkimus sampo life show company bad prepare lose key staff member.",-1,-0.6,-1,-0.735
80,"crease near 1.7, however.",-1,0,0,0
81,"also city 's insurance, p & c insurance, said not pay compensate.",-1,-0.2,1,0.076
82,"web user click link contain mail, find bogus site imitate bank, retrieve personal bank data.",-1,0,-1,0
83,"`` however, rapid crease cost strengthen euro challenge whole industry, impact result. ''",-1,0.1,0,0.382
84,"jp morgan expect scala low nobel biocare 's grow forecast 2007 current guidance 23 - 25 pct, well margin target current 34 - 35 pct.",-1,0,1,0.202
85,"grow rate, pay national debt extreme painful.",-1,-0.3,-1,-0.726
86,"sanoma learn & literature, media group sanoma, crease 3.6 % january - june totalling 162.8, 168.8 correspond 2008.",-1,0,1,0
87,"total 140 job reduce raahe steel work.",-1,0,0,0
88,"kone share dropped 4.1 percent x20ac 43 us$ 55.77 helsinki.",-1,0.2,0,0.296
89,"- group - “ s result tax -1.9 ( -3.0 ).",-1,0,0,0
90,"developer manufacture mobile phone charger salcomp plc omx helsinki: sal1v wednesday 19 november lower full - year estimate.",-1,0,-1,-0.296
91,"14,000 custom left powerless.",-1,-0.4,-1,-0.494
92,"chief execute office olli - pekka kallasvuo 's change tuesday mark third time nine months shuffle executive operate nokia lose ground apple 's iphone rim 's blackberry.",-1,0,-1,-0.402
93,"however, saw third quarter 1.4 1.5 correspond.",-1,0,0,0
94,"crease 49.8 59.9.",-1,0,0,0
95,"loss total 0.3 compare 2.2 correspond 2007.",-1,-0.6,-1,-0.318
96,"communicate electronic component supply scanfil oyj tuesday said first half 2006 15 % low year ago.",-1,0,0,-0.273
97,"waste manage clean group lassila & tikanoja oyj ( l & t ) went 32.2 mln euro ( $ 47.7 mln ) 2007 35.3 mln euro ( $ 52.3 mln ) 2006.",-1,0.1,0,0.44
98,"konecranes oyj kcr1v fh fell 5.5 percent 20.51 euro, biggest fall since june.",-1,0,0,0
99,"top, u commerce department publish worse - - expect construction spend figure november.",-1,-0.1,-1,-0.318
100,"margin 8.3 %, compare 11.8 % year early.",-1,0,0,0
101,"apply summer work seen laborious stressful.",-1,0,-1,-0.511
102,"( adp new ) - jan 22, - mobile phone maker nokia oyj ( omx: nok1v ) said today crease 5 billion ( usd 6.5 bn ) 2008 8 billion 2007.",-1,0,0,0
103,"therefore, 's 2005 result remain weak 2004.",-1,-0.4,-1,-0.44
104,"fell 15.1 24.6 2006.",-1,0,0,0
105,"scanfil, system supply tract manufacture communicate sector, g notice 20 productional employee, temporarily lay 15 employee 's plant sievi, finland.",-1,0,0,0
106,"( adp new ) - feb 11, - wood duct technology supply raute oyj ( hel: rutav ) said today crease 4.7 ( usd 6.1 m ) 2008 6.6 2007.",-1,0,0,0
107,"employ tract 14 employee end march result 's previous employer - employee talk.",-1,0,0,0
108,"( adp new ) - feb 4, - broadband data communicate system solute teleste oyj ( hel: tlt1v ) said today crease 5.5 ( usd 7.2 m ) 2008 9.4 200",-1,0,0,0
109,"numb salary employee group administrate employee miss sievi it 17.",-1,-0.3,-1,-0.459
110,"tail software developer aldata solute oyj port loss 11.7 mln euro $ 17.2 mln 2007 versus 2.5 mln euro $ 3.7 mln 2006.",-1,-0.6,-1,-0.318
111,"staff reduction start immediate, glaston add.",-1,0,0,0
112,"pretax loss total 1.2, 2.1 2004.",-1,-0.6,-1,-0.318
113,"low outlook publish early.",-1,0,0,-0.273
114,"accord swedish authority, trace toxic osmium tetroxide found coast per+æmeri, northernmost part gulf bothnia.",-1,0.2,0,0.077
115,"announce push freenet share 6.3 %, eur0 .71, frankfurt trade eur10 .65 investor gave hope unite internet ag drillisch pursue takeover breakup freenet.",-1,0.3,0.333,0.625
116,"elcoteq group recent announce last three months previous year brought major loss half billion kroons ( 32 mln ) fifth quarter running.",-1,-0.6,-1,-0.38
117,"fell 38.1 55.3 2007.",-1,0,0,0
118,"talentum 's september small expect.",-1,0,1,0
119,"addition, 29 employee can laid notice whole workforce can laid short period need.",-1,0,0,0
120,"three months march 31 fell ( x20ac ) 103 ( us$ 165 ) ( x20ac ) 131 year early, said.",-1,0,0,0
121,"result negotiations, terminate total 5 employ tract.",-1,0,0,0
122,"`` see market continue tight magazine paper, target close deal end year. ''",-1,0,0,0
123,"totalled 9.0, 9.7 first half 2008.",-1,0,0,0
124,"administrator indicate need 900 job cut irish insure next 15 months.",-1,-0.2,0,-0.273
125,"elisa ceo sami seppanen said emt ' s slogan `` b coverage across estonia ' ' clear give mislead information consume.",-1,0.2,-1,0.382
126,"totalled 9.6, 42.0 year.",-1,0,0,0
127,"fell 23.26 32.86.",-1,0,0,0
128,"18 march 2010 leakage gypsum pond detect today talvivaara mine.",-1,0,-1,0
129,"separate announce helsinki stock exchange, atria reveal 's third quarter fit decline eur13 .9 m third quarter last year eur12 .7 m year 's q3.",-1,0.2,1,0.361
130,"announce come two week key license agree expire two company embroil agree royalty payment texas instrument chip use qualcomm - patented technology.",-1,0.2,1,0.612
131,"l & t 's whole 2010 dropped 36 45.",-1,0,0,0.459
132,"3 february 2010 - finland - base steel maker rautaruukki oyj ( hel: rtrks ), ruukki, said today slipped large - - expect pretax loss eur46m four quarter year - early eur45m.",-1,-0.6,-1,-0.318
133,"20 october 2010 - environmental manage lassila & tikanoja oyj hel: lat1v, l & t, said monday expect, exclude non - recurring item, whole 2010 slight low.",-1,-0.2,-1,0.075
134,"consolidate continue operate crease 62.3 % 51.2 135.7 2007.",-1,0,1,0
135,"fell 20.3 74.2 second quarter 2008.",-1,0,0,0
136,"stora enso oyj said second - quarter result fall half compare 2007.",-1,0,0,0
137,"dilute earn p share ( eps ) fell 0.63 1.71.",-1,0.2,0,0.296
138,"omx helsinki index 0.33 pct low 9,364.80, omx helsinki cap portfolio index 0.34 pct 5,029.25.",-1,0,0,-0.273
139,"pulp production kemij+ærvi also liquidate 1,100 employee loose job.",-1,-0.6,0,-0.318
140,"finland, metal sector componenta lay temporarily staff pori mill christmas 2008 till 6 january.",-1,0,0,0
141,"`` capital expenditure energy efficiency fortunate fall along decline economy.",-1,0.4,1,0.758
142,"it slump last year industry hit poor snowfall major sort winter 2006 - 07.",-1,-0.4,-1,-0.477
143,"agricultural newspaper maaseudun tulevaisuus 318,000 read, represent crease 6 %.",-1,0,0,0
144,"upm said move low x20ac 385 us$ 520 second quarter, main due impair charge.",-1,0,-1,-0.273
145,"earn p share eps 2005 crease eur0 .66 eur1 .15 2004.",-1,0.2,0,0.296
146,"pretax total 4.9 compare 5.2 first quarter 2005.",-1,0,0,0
147,"present, trade mark pit - produkt little - known outside north - west russia.",-1,0,0,0
148,"metso foundry jyvaskyla, c. begin personnel negotiations temporary lay - offs personnel reduction jyvaskyla, finland.",-1,0,0,0
149,"metso estimate need personnel reduction amount 25 people.",-1,0,0,0
150,"london marketwatch - - share price end low london monday bound bank stock fail offset broad weak ftse 100.",-1,-0.2,-1,-0.743
151,"copper, lead nickel also dropped... hbos ( hbos ) plummet 20 % 70.3 pence say year+ˆ??",-1,0,0,0
152,"three - month crease eur1 .65 m crease eur14 .6 m, compare correspond 2005.",-1,0,0,0
153,"commission come crease 3.8, compare 4.6 third quarter 2007.",-1,0,0,0
154,"tax crease 9 % 187.8 first nine months 2008, compare 207.1 year early.",-1,0,0,0
155,"meat atria can no longer promise sufficient amount domestic beef custom.",-1,0,1,-0.241
156,"cash flow operate january - december 2008 negate 18.1 compare 39.0 correspond 2007.",-1,0,-1,0
157,"deal said share large hit investor appoint fine margin just 9.48 usd p barrel quarter performance shipping it, saw ebit drop 5 mln 20 mln year amid fall volume tank rate.",-1,0.133,0,0.226
158,"july - september, konecranes ' crease 368.7 520.4 july - september 2008.",-1,0,0,0
159,", exclude non - recurring item, totalled 1.0, 1.6.",-1,-0.2,-1,-0.226
160,"1.6 2005 compare 5.9 2004.",-1,0,0,0
161,"earn p share ( eps ) 2005 crease eur1 .87 eur1 .89 2003.",-1,0.2,0,0.296
162,"coca - cola market lead manufacture market share 36.9 %, 2.2 % correspond 2004 - 2005.",-1,0.2,0,0.296
163,"kiosk cinema operate suffer, particular.",-1,-0.4,-1,-0.542
164,"last year, 8.3 passenger flew airline, 4 percent 2007.",-1,0,0,0
165,"finland - base stockmann group close seven franchise sport store nike russia.",-1,0,0,0
166,"55 worker + _ m+ _ l affect close -.",-1,0,0,0.459
167,"four quarter fell eur33m eur39m year early.",-1,0,0,0
168,"- swedish stora enso not understand decision issue federal judge brazil concerning stora enso 's associate pulp veracel.",-1,0,-1,0
169,"fit half 0.8 m, 0.9 m glisten invest brand manage team.",-1,0.2,1,0.361
170,"swedbank 's share hard hit swedish bank ongoing international financial crisis.",-1,-0.2,-1,-0.511
171,"first ship delay estimate complete spring 2010.",-1,-0.2,-1,-0.318
172,"soapstone process fireplace maker tulikivi oyj said february 26, 2007 cut less 20 job fireplace organization, production facility subsidiary kermansavi oy.",-1,-0.2,0,-0.273
173,"acquisition + _ landsbanken sverige burden performance 3.0.",-1,-0.4,-1,-0.44
174,"pretax crease 37 % 193.1 305.6.",-1,0,0,0
175,"term aforementioned fund considerably bank 's current cds level market maturity range 1 7.5 year.",-1,0,1,0
176,"totalled 0.8, 1.1 correspond 2008.",-1,0,0,0
177,"suominen flexible package cutting 48 job it tampere two nastola, finland.",-1,-0.2,-0.5,0.103
178,"upm stock fell 3 percent euro 12.49 $ 17.24 ear afternoon trade helsinki.",-1,0,0,0
179,"air traffic finland stoppage since.",-1,0,0,0
180,"financial year 2006 expect amount eur20m result ebit expect loss, announce.",-1,-0.6,-1,-0.318
181,"30 november - office furniture maker martela oyj hel: maras said today make redundant three people nine laid permanent 's office staff factory worker.",-1,0,-1,0
182,"earn p share ( eps ) amount loss eur0 .06.",-1,-0.2,-1,-0.026
183,"helsinki ( afx ) - kci konecranes said franklin source c 's share vote right crane fell last week 4.65 pct 9 pct october 2005.",-1,0.2,1,0.296
184,"six - month crease eur21m, crease eur436 .9 m, compare correspond 2007.",-1,0,0,0
185,"move trigger weak demand forestry equipment certain market situate.",-1,-0.133,-1,-0.318
186,"said fall turnover planned.",-1,0,0,0
187,"belarus oao lidskoe pivo brewery, base grodno region, port 1.1 % crease output 1.045 decaliters january - march 2010, representative administrate told.",-1,0,0,0
188,"result tax crease near 14.5, compare near 20mn previous account.",-1,0,0,0
189,"korhonen miss post editor chief group 's newspaper lapin kansa december 2008.",-1,-0.4,0,-0.153
190,"result 12 - month crease eur0 .4 m turnover crease eur5 .6 m, compare 2004.",-1,0,0,0
191,"current lay - offs additional temporary lay - offs agree december 2008 may.",-1,0.2,1,0.361
192,"laboratory liquid handle diagnostic test system developer biohit oyj omx helsinki: biobv issue tuesday 3 june warn financial year 2008.",-1,-0.4,-1,-0.103
193,"capacity ease seikku sawmill pori alholma sawmill pietarsaari result 60 people laid around six week start mid - may, said.",-1,0.4,1,0.361
194,"vaisala 's third quarter 2007 dropped 3.0 mln euro ( $ 4.3 mln ) 6.8 mln euro ( $ 9.8 mln ) 2006.",-1,0,0,0
195,"international electronic industry elcoteq laid t employee tallinn facility; contrary early layoff contract rank office worker, daily postimees port.",-1,0,-1,0
196,"loss totalled 3.2, compare 7.2 third quarter 2008.",-1,-0.6,-1,-0.318
197,"okmetic expect first half less 2008.",-1,0,0,0
198,"stora enso oyj, large papermaker, october said close four mill.",-1,0,0,0
199,"volume, coca - cola 's market share crease 2.2 % 24.2 %.",-1,0.2,0,0.296
200,"finland, sampo bank, now part danske bank group, lay staff administrate support function.",-1,0.4,1,0.402
201,"store 16 march 2010 - stationery gift retailer tiimari hel: tii1v said yesterday cut total 28 job it tiimari tail ltd gallerix finland ltd result closure shop.",-1,0.1,1,0.202
202,"biohit said reduce numb lease personnel 10, lay 10 personnel.",-1,-0.2,-1,-0.34
203,"arcelormittal chief execute office lakshmi mittal already cut output furnace.",-1,-0.2,0,-0.273
204,"nokia s u. s. share 3.3 percent low $ 12.73 1750 gmt.",-1,0.2,0,0.026
205,"finland, bank + _ land port fell 6.1 second quarter 2008 7.5 second quarter 2007.",-1,0,0,0
206,"workforce reduce also amsterdam office, netherlands.",-1,0,0,0
207,"tax 4.0, 4.9.",-1,0,0,0
208,"fair value change invest property 15.8, compare 22.9 third quarter.",-1,0.4,1,0.572
209,"stock hit warn rival rautaruukki oyj ( omx: rtrks ).",-1,-0.4,-1,-0.103
210,"large structure planned italy, negotiations 40 job cut initiate today, note.",-1,-0.2,0,-0.273
211,"port margin negate 5.9 %.",-1,0,-1,0
212,"ion file grievance 's overtime assign policy.",-1,0,-1,-0.477
213,"full - year result 2008 3.6 negate.",-1,0,-1,0
214,"loss amount 0.9 first half 2006 compare 0.5 first half 2005.",-1,-0.6,-1,-0.318
215,"scanfil execute temporary lay - offs mid - october job cut march 2010.",-1,-0.2,0,-0.273
216,"forest industry group stora enso oyj issue thursday ( 20 march ) warn first quarter 2008.",-1,-0.4,-1,-0.103
217,"cash flow operate recent quarter also reach eight year low.",-1,0.2,0,-0.25
218,"raute port loss p share eur0 .86 first half, against eps eur0 .74 correspond 2008.",-1,-0.2,-1,-0.402
219,"- demand fireplace duct low expect, especial germany.",-1,-0.2,0,-0.382
220,"( adpnews ) - may 4, 2010 - cutlery hand tool maker fiskars oyj abp ( hel: fisas ) said today decline 12.9 ( usd 17m ) first quarter 2010 17 correspond",-1,0,0,0.494
221,"airline 's share price close slight ( x20ac ) 12.51 ( $ 15us .74 ) helsinki.",-1,0.2,0,0.296
222,"turn capital employ roce negate 2.3 % compare 11.3 % 2007.",-1,0,-1,0
223,"also cut price projection paper package, '' analyst goldman sachs said note monday.",-1,-0.2,0,-0.273
224,"first half 2008, bank 's fell 11.8 18.9, interest come crease 20.9 18.8 first half 2007.",-1,0.2,0,0.459
225,"pharmaceutical group orion corp port fall third - quarter earn hit large expenditure r & d market.",-1,0,0,0
226,"loss amount 0.8, compare 3.9 year early.",-1,-0.6,-1,-0.318
227,"market share crease route helsinki finland tallinn estonia 0.1 percentage point 24.8 %.",-1,0.2,0,0.296
228,"raw material price surge past year, fuel part rapid industrialization china, india develop nation.",-1,0,0,0
229,"seppala diminish 6 p cent.",-1,0,0,0
230,"profitability ( ebit % ) 13.6 %, compare 14.3 % q2.",-1,0,0,0.273
231,"'s tax fell 21.1 third quarter 2008, compare 35.8 correspond 2007.",-1,0,0,0
232,"bank + _ land port 2.2 first quarter 2010, 6.3 correspond.",-1,0,0,0
233,"nokia siemens network struggle make past two year.",-1,-0.4,-1,-0.318
234,"compare crease 13.8 17.1 correspond 2005.",-1,0,0,0
235,"omx helsinki 25 end 0.47 pct low 3,150.55 omx helsinki 0.21 pct 10,736.42 1.523 bln turnover.",-1,0,0,-0.273
236,"media advisory, ntsb said subsequent test, `` train detection system intermittent fail. ''",-1,-0.4,-1,-0.542
237,"loss totalled 4.0, compare 8.6 second quarter 2008.",-1,-0.6,-1,-0.318
238,"daily kauppalehti surmise supply rautaruukki raise price aker 's comfort zone.",-1,0.4,1,0.361
239,"loss financial item totalled 9.7, compare 1.3 correspond 2008.",-1,-0.6,-1,-0.318
240,"change market situate tough price competition substantial reduce demand bread package manufacture kauhava plant, accord.",-1,0,0,-0.052
241,"emsa deputy chairman board juri lember told bns wednesday first time heard strike swedish side not form estonian ion yet.",-1,-0.2,0,-0.128
242,"decision mean temporary lay - offs fix duration 's nastola jyvaskyla it, southern central finland, respective.",-1,0,-1,0.421
243,"said three months end march slid eur86 .4 m us$ 113.4 m eur91 .2 m last year.",-1,0,0,0
244,"( adp new ) - jan 27, - industrial machinery vaahto group ltd oyj ( hel: wat1s ) said today subsidiary vaahto ltd cut 15 job finland.",-1,-0.2,0,-0.273
245,"fell 35.4 68.8 2007, include vessel gain 12.3.",-1,0.4,0,0.527
246,"tallink silja attribute significant drop problem book system taken operate october, sale trail ferry ` sky wind ' route stockholm riga, won passenger helsinki - stockholm route.",-1,0.05,0.333,0.178
247,"accord ceo matti perkonoja parent hkscan, 's performance first quarter 2010 remain clear level correspond.",-1,0.2,1,0.382
248,"helsinki thomson financial - share cargotec fell sharp ear afternoon trade cargo handle group post surprise drop april - june fit, overshadow large numb new order receive three months.",-1,0,0,0.318
249,"earn p share loss eur0 .24.",-1,-0.2,-1,-0.026
250,"venue slight, x20ac 495 $ 634, compare x20ac 497 year early.",-1,0,0,0
251,", comptel slipped loss eur2 .1 m eur6 .6 m previous year.",-1,-0.6,-1,-0.318
252,"situate coat magazine print paper continue weak.",-1,-0.4,-1,-0.44
253,"financial software solute developer basware oyj said fell 884,000 euro ( $ 1.2 mln ) first quarter 2007 2.0 mln euro ( $ 2.7 mln ) year early.",-1,0,0,0
254,"earn p share ( eps ) amount loss eur0 .05.",-1,-0.2,-1,-0.026
255,"construction yit reduce numb start - ups market - financed residential it 2007 2,300 previous announce 2,700.",-1,-0.2,-1,-0.34
256,"total headcount reduction 50 person, said.",-1,0,0,0
257,"geosentric 's crease 939,000 january - march.",-1,0,0,0
258,"outokumpu 's steel mill tornio, finland, suspect source.",-1,-0.2,-1,-0.296
259,"crease 220.5 470.0 correspond.",-1,0,0,0
260,"group ebit first half eur13 .6 m us$ 17.8 m, fall short eur22 .5 m post.",-1,0,0,0
261,"invest group norvestia oyj said fell 23.5 mln euro $ 30.6 mln 2006 33.5 mln euro $ 43.6 mln 2005.",-1,0,0,0
262,"finnair 's tallinn - base subsidiary, aero, carry 23,335 passenger, decline 60.8 %, route helsinki baltic capital within southern finland.",-1,0,0,0
263,"adpnews - sep 28, - silicon wafer maker okmetic oyj hel: okm1v said reduce numb clerical worker 22 worldwide result personnel negotiations complete today.",-1,-0.2,-1,-0.34
264,"baltic state port 11.9, 14.2, operate ebit -2.2, -1.7.",-1,0,0,0
265,"adp new - may 29, - bank america bofa downgrade today rate swedish - paper maker stora enso oyj hel: sterv sector player upm - kymmene oyj hel: upm1v `` underperf",-1,0,0,0
266,"antti orkola, president kemira growhow ' s industrial solute it, told thomson financial new put open mine price phosphate ` quite press long time '. '",-1,0,1,0
267,"hand, sawmill ' production crease even.",-1,0,0,0.25
268,"tract employee, 96 blue - collar worker, end march august 2011.",-1,0,0,0
269,"however, crease signal traffic waste network source allow few smartphone connect.",-1,0,0.333,-0.226
270,"scanfil also issue warn.",-1,-0.4,-1,-0.103
271,"national carry said loss april june euro26, euro13 year early.",-1,-0.6,-1,-0.318
272,"10.33, huhtamaki market 's biggest faller, 8.69 pct low 11.35, omx helsinki 25 0.32 pct high 3,332.41, omx helsinki 0.47 pct 11,687.32.",-1,0,0,-0.273
273,"bank + _ land port fell 4.9 third quarter 2007 5.6 third quarter 2006.",-1,0,0,0
274,"january - august, import sea contain, lorry, trail it fell 27.7 % export 28.6 % correspond 2008.",-1,0,0,0
275,"compare ftse 100 index, rose 94.9 point ( 1.6 % ) day, relate price change -0.4 %.",-1,0,0,0
276,"cash activities negate 0.3, compare 30.9.",-1,0,-1,0
277,"finnlines estimate annual general meet 2008 financial tough year due large vestment.",-1,0,-1,-0.128
278,"( adpnews ) - oct 21, - finland - base consultancy tieto oyj ( hel: tie1v ) said today plunge 29.4 ( usd 43.9 m ) first nine months 58.7 o",-1,0,0,0
279,"dilute earn p share ( eps ) stood 0.25 versus 0.42.",-1,0.2,0,0.296
280,"kyro 's main busy area, glaston technology, manufacture glass process machine, crease 161.5 164.1 january - september 2005.",-1,0,0,0
281,"production level agree produce long time ago, fall consumption lead loss.",-1,-0.2,0,0.052
282,"electronic tract manufacture scanfil port 58.9 second quarter 2007, 62.4 year early.",-1,0,0,0
283,"total 6.7, 7.2 correspond 2005.",-1,0,0,0
284,"accord aktia asset manage, analyst ' forecast still high.",-1,0.4,1,0.361
285,"upm - kymmene corp., world 's large maker magazine paper, tuesday port 19 - percent drop low paper price, high cost strong euro hurt venue.",-1,-0.067,0,-0.511
286,"cash flow vestment totalled 61.3 compare 75.3 correspond 2007.",-1,0,0,0
287,"shipping finnlines, grimaldi group, port crease 241.8 january - june 384.0 correspond 2008.",-1,0,-1,0
