"id","text","rating","afinn","lsd","vader"
12,"    concerned , given  nature  change,  10-year restriction   inter-business agreement might end   bad   post office?   , new providers may come ,   might welcome  flexibility  renegotiate  agreement.  scenario     paints, might    possible   post office  say  royal mail, ""well,    going     us,   look  taking postal services  providers      currently accept ,  run   competition   service.   like us   ?""     honest negotiation.    agree   problem  describes affects  just post offices,  businesses  neighbourhoods  rural communities  general,      provisions   's localism     white paper, ""local growth: realising every place's potential,"" might help  stimulate interest  communities  local   support  businesses?   talked  good  bad management   past.   agree     let post office management   hook     continue  innovate  terms    deliver  services, particularly  relation   roll-   post office local service?  service  integrate well  existing businesses,   villages  urban areas.     accept ,  discussed  committee,  post office remains  owner   post office brand   business   largest retail footprint   country,  gives  considerable power  negotiating  royal mail? existence  business agreements   post office   royal mail    guarantee  keeping post offices open. surely    lesson   past 10 years.     think   case might  argued   way?  taking royal mail  sale, one   demonstrate  one   secure agreement   post office network   major retail outlet  provides  sound footing  services   point  sale.     network's interest  getting  best possible deal  royal mail.   discussed,    inherent attractiveness   post office  one   great bargaining tools.  retail outlet   country can offer  breadth  number  locations   post office.even  major supermarkets- probably   major bank branches-combined   reach  scale   post office.   yet   convinced     realistic retail alternative whereby  royal mail  take  business wholesale    post office  give   someone else.    picture painted   opposition members.",-1,0.241,0.588,0.996
13," right   referred  ecclesiastical language     beginning   speech.    dangerous,    mean us harm already try  use religion   inappropriately  justify  actions,  use terminology   legislation   perhaps enable     , rather  less, easily?    agree     danger   opponents, enemies    want  act   state might  encouraged  make  statements  provocations?   way   force  attorney-general  make  decision  thus drag  matter   political firmament.",-1,-0.062,-0.231,-0.839
14,"    share  concern    perverse   external tariffs impoverish third-world nations,     hand money    department  international development  try  raise  standards?",-1,0.25,-1,0.382
15,"  grateful   chancellor  giving way,    particularly grateful    addressing  question   put   yesterday.   concern  nervousness   banking  building society community,    sure     just said   studied carefully. may  link  point   one    making   need  supervisory reform?  now   reform   financial services  markets act,  financial services authority    monitor  solvency    smaller lenders.   therefore ask  fsa  monitor  impact   market   commercial  competitive advantage  accrues  northern rock   result  nationalisation? whatever reassurance  gives  ,  public might   different view.   knows   interventions yesterday  today    much share  concerns.   also taken  board  fact   likely offering  northern rock  depositors    wide implications    undermine  gilt market?   undoubtedly  view   city  london.",-1,0.375,0.273,0.936
16,"    making  excellent contribution  referring  matters  relate specifically   family, given   husband  dual citizenship,    mother--law.   agree   right  european citizens living   uk  participate   referendum   particular issue    us  london constituencies   home  huge numbers  french, german  spanish citizens,  perhaps know best   importance  relationships  countries   european union?",-1,0.458,1,0.936
17,"  grateful   right    giving way.  thirsting  reduce local authority autonomy    way   allow   pursue  redistributionist agenda,   incumbent   first  consider  efficacy  otherwise  existing policy.   context,   oblige    telling us  assessment   made   effect   change   rules   use  capital receipts   sale  council houses   last    size  interest repayments  local authority debt?  ?  always  particular pleasure  joust      endless tergiversations  chameleon-like behaviour   liberal democrats  readily absorb    available  debate today,     seem  profitable  us  allow   happen.  question    like answered   question    ask,      . can  right   simply tell    non-partisan basis  assessment   made   effect   change made   previous   policy towards  use  capital receipts   sale  council houses   level  interest repayments  local authority debt?unfortunately,  right  's position   ;    perverse   appetite  nationalisation  local decision making seems insatiable.     least concede    local authority  substantial debts   resources   sale  council houses,    responsibility  use  latter  pay   former,  benefiting   councils' legitimately acquired funds?",-1,0.2,0.444,0.966
18,"    agree  many  members    better  regulate saviour sibling technology tightly   country instead  forcing     whitakers  travel long distances   traumatic period   lives?  went  chicago,    already  told. regulator   far allowed  treatment   aplastic anaemia, diamond blackfan anaemia  beta thalassaemia.  regulator decides  conditions can  treated   saviour sibling technology,   turn determines  tissues can  taken.     agree  ?",-1,0.1,0.429,0.715
19,"  listening carefully   right      great respect   work       state  health.   acknowledge, however,   group     identifying,     deals,  already  paying   care     pockets   condition  deteriorated   years?   reason,    consistent   reforms   individuals pay something towards   care,      bear  whole cost,  can   cases  catastrophically high,   know.  right   seems    appreciation       already  paid   large amount towards  cost    care.",-1,0.429,0.667,0.965
20,"  grateful      courtesy.   says   small number   discussed  issue    place.     scottish members   standing committee   labour party,  liberal democrat party   scottish national party?  agree  conservative members    disadvantage. however,     nice   scottish members  debated  issues.",-1,0.35,0.6,0.937
21,"   disaster.",-1,-0.5,-1,-0.625
22,"    concerned   may deliberately make frivolous  vexatious complaints, even     prospect   upheld   speaker,   view  establishing negative press stories    involved?   also  rather unsatisfactory  unsafe assumption   supporting  motion     ,   servant  agent acting   ,  leaked sensitive information?    also possible   information  accidentally leaked,    way given   third party,   interests   ? might  passing  motion also open   sphere  misuse   complaints procedure, whereby  mere fact   complaint  bring  adverse criticism   head      ?    interested   principles  natural justice?   believe      guilty  proved innocent,       innocent  proved guilty unless     chamber? ministerial code  conduct makes  clear   ministers  equal, even     place,    leader     concerned   motion  particularly  error    silent   ministers    place?",-1,-0.117,-0.52,-0.815
23,"  right   prepared  accept manuscript amendment ?     bring  us  draft   regulations   proposes?   common practice   legislative context,  committees  often allowed  look   draft regulations,        us.",-1,0.25,1,0.594
24,"  slightly puzzled  subsection ,  states: "" chancellor   exchequer shall publish  forecast based   expected direction  international oil prices.""  already happens.   found six references   oil price forecast   financial statement  budget report.   one   forecasts   independently audited   national audit office,   reads directly    forecasts  north sea revenues   hydrocarbon fuel duties,     understand      proposing  new obligation  make  forecast. oil price  particularly volatile,  ,     goes ,   make  judgment   whether    spike   structural change?    significant flaw   proposals.    suggesting  mechanism rather like  commodity agreements  international markets   1980s whereby  prices go   duty  cut    go     symmetrical arrangement   way round?    hear  thoughtful speech   right    member  west dorset  last week  climate change,    suggested   order  political parties  stop using fuel prices   issues   political football,  decisions   neutralised   setting    independent authority?      saying  afternoon   seem wholly consistent    right    saying last week.",-1,0.071,0.455,0.78
25,"  issue   age  three,   certainly visited  number  child care  sure start centres  many parents benefiting   free child care offered    said   now     start thinking  employment  training. one   benefits  putting   legislation    schemes    place  enable parents  get  help  support,     always    past,  enable   get back  work.",-1,0.458,1,0.967
26,"may  point    right        century  number  labour members  believed   nationalisation   banks?can    state explain   liabilities   huge?  part   reason  fact  royal mail took  13-year contributions holiday   1980s  1990s?    apply   logic   parts   public sector    health service  defence?   logic hangs together  applied   service,        applied    services? rigours   private sector.   lady accept   post offices closed   years   labour     13 years  office?  agree?   seen today   liberal democrats covering   long-term view   conservative party,   always wanted  privatise royal mail.  far back  1992 michael heseltine  clear  wanting   ,   public     let .  came back  1994  plans similar   put forward   labour  last  round,   plans failed ,    last year. thankfully,     country   want .   heard    today   rigours  privatisation.   means  taking away  service, screwing  workers   ground, giving public money  private companies  taking money    country.    happened   gas, electricity  water services.  pleased     mentions  work force   can now ask ,   believes   new politics,   ballot  work force?   say yes  privatisation,    shut   go home.   walk   aye lobby      work force want-  think      losser.    examples.    telling sid  privatise   utilities,   also creating  pensions mess    cleaning  today.  13 years  pensions holidays  previous tory governments led  royal mail facing 38 years  paying back pensions.    main reason  today's comments   public   pick   .  someone said earlier,   get   bad parts   private sector  get   good parts.   exactly  happened   coal industry:  privatised   now   buying coal  ukraine  china.  put 200,000 miners   dole,     matter:    rigours  privatisation.  rigours  privatisation mean  6,000  china   killed  coal mines  year,  nobody    side cares  .   happened   rail services?  happened  railtrack?  failed.  happened  gner   east coast main line?  failed.  happened  east coast railways?  failed.  public sector   come   pick   mess,      happen .   also seen  development  markets   health service.   compulsory competitive tendering   early 1990s-ideologically driven part-privatisation  meant  ordinary workers   given  lives  public service  sent   work   joe bloggs cleaning company.   seen   foundation trusts  market-led rigours.    ?  hospital   constituency closed  laundry. now, 5 million pieces  laundry    taken 140 miles,   north-east  leicester  back ,    cheaper.    rigours  privatisation-forgetting  fact  90 laundry workers   sacked.  shall see exactly   thing  royal mail.   clear   can    situation.   said earlier    member  south swindon -   worked together   gurkhas-  really believes   want privatisation,    honest. go   hold  referendum: ask  work force   think.  royal mail   longer allowed   called royal mail,    longer  allowed  put  queen's head  stamps.  mail service  probably  subject  vat.   clear   public   want  measure.  workers   want .  majority     opposition benches   want ,   truth   half      benches   want  either,     driven- thank   lady   intervention.    like  meet  outside   lobby,   take  name  address  pass    general    communication workers union.   ask   write   700 members  beeston  ask   contact  mp  tell     happy  work  tnt  deutsche bank,      happy  see  pensions, shift allowances  jobs go   river.      workers want,     rigours  privatisation  deliver.  track record   denied.  can pretend    happen,     truth.   clear    nothing new   - welcome   's view; perhaps   like  join us.  number  us   labour benches believe   away  vital public services    huge mistake.    denied.  truth     eyes.     country   want  water, gas  electricity   provided   french   germans,   certainly   want  postal services   delivered   dutch,  germans   french,     shall end    conservatives   dupes  support    way.",-1,0.103,0.17,0.993
27," support  general idea  hear  points  opposition members make,     remember   high peak setting   business   easy.    easy anywhere   country,   need  look  rebalancing  economy,    north-west,    east midlands  high peak ,    contend   issues  rurality  communication links       gravity   south-east. members might recall   went    mottram-tintwistle bypass,   road link     high peak makes  difficult  businesses  get going   survive.  remember setting   business years ago   difficult  .  transport costs,  used  deal predominantly  south-east companies.    get goods    south-east  deliver  around  country,  created extra costs. . members might smile,  one   things   noticed since  elected         much warmer   south.  can assure  members    cold  high peak     extra heating costs  numerous  extra costs  overheads.  measure   incentive  business men , importantly, new business men  start  businesses   north.  expensive houses  high peak-  seen something   blackberry today   prices  expensive.   issues,     grim  north. speaking  someone   technically  member  royston vasey,   programme concerned  filmed   constituency,  implore  southern mps  come  high peak.    grim.     beautiful. thank ;  agree  something.  reiterate  point    challenges  setting  businesses outside  south-east- example, slower broadband.   another hobby-horse  mine.  measure   incentive.   get local  setting  local businesses   north  outside  south-east,   rebalance  economy.  hope   businesses  flow  north  high peak   constituencies.  measure   excellent policy.  hear    cuts,       made    economic carnage left   labour party.   acknowledge ,  might get somewhere.",-1,0.25,0.25,0.978
28," right    prime  currently   right  extend    2015   wishes,      aggregation  power    give   right  call  election       choosing?  false  say,      many    friends  said,   aim      entrench  power   .    wish  remain  office  2015,  need  absolutely nothing,   already   within  power.      weariness      referred- salient point-come  endless speculation   date   election,    previous , dating  2007   right  member  kirkcaldy  cowdenbeath  ascended   prime ministership?     sorry  mispronouncing kirkcaldy.   know      fixed date   general election,    remove  endless speculation  leads  weariness  ?although  respect   's ecclesiastical background,   resist asking       problem   dissolution    take place   maundy thursday.  seems quite  bizarre point  make.   please elucidate?opposition members return       inexplicable argument.   right  lady explain     seeking  extend  life      right    prime  may call  election    last day   five years   choose    without introducing  legislation whatever?",-1,0.028,-0.111,0.847
29,"  amendments,  dup  trying  push back  date    assembly     running   executive formed.  timetable set    st. andrews agreement    first   deputy first    nominated  24 november,   rest   ministers   executive  14 march,  power set   restored   assembly  26 march.   timetable   followed, schedule 3    comes  effect,   mean   assembly   dissolved.  dup amendments  allow    state  let  deadline slip.   criticised   previously  allowing deadlines  slip,    certainly   willing  support amendments providing   expectation   current timetable  fail.  incentive   deadline, ,   met,  mean   assembly   dissolved,  needed  persuade  parties  move   reach agreement.   must convince us , however,   deadline  real,  unless  parties believe ,   simply  see agreement.  dup,  moving  amendment,  shown   mindset   expect  26 march date   pushed  back.  hope     state  make  clear     real deadline.",-1,0.227,0.636,0.976
30," laws  scotland,  well   laws  england, recognise  majority   attained  someone passes  certain age.  england  age  18,   scotland   21. legal rights  given  16  18-year-olds  scotland  relation   economic activity    heard .",-1,0.25,1,0.572
31,"three days .   privilege  take part   debate. speeches  high quality   made  members   sides   argument  feel passionately   issue,   general  tone   measured.  shall  voting      perspective   marriage  really   different      members.  course marriage   loving commitment  one another,      fundamentally still  family,  bedrock  society. marriage involves special provisions,   support   family   procreation  children.  course     case   families,  various reasons,   nevertheless think  provisions   important   tampered   rushed legislation     subject  adequate consultation.  can request  many legal opinions   like,      plan  indemnify  institution  legal costs   measure  challenged  courts   country    european court  human rights.   also continuing  confine civil partnerships      sex, perpetuating   effectively  two-tier institution, either   repealing  law   denying     opposite sexes.  feel     many inconsistencies,     doubt   intertwining  church  england law   law  england   difficult  unpick.  think members recognise    oppose     oppose     homophobes,  solely  religious reasons.  fact,  catholic conservative members   voting       voting  .   fair  say, however,    concern   way       introduced.  enough attention   paid   valid concerns     genuinely frightened   possibility, mentioned      member  congleton ,     prosecuted     offer weddings   kinds. although     say , legal advice suggests    work  councils    able  discriminate.  understand   might ,    simply  valid  say      affected   .    suggesting   love      sex  something evil. history shows    henry viii ,      setting   church  england, criminalised homosexuality.  law  repealed  queen mary,  catholic monarch,  reinstated  elizabeth .   like  think     church  england   played  principal role     horrific abuse.    probably  given second reading,    important    listen   sorts  voices  committee,       selected  members   committee attend, make  views heard  table amendments.  know  many  members wish  speak.  thank    patience.",-1,0.1,0.067,0.925
32,"    learned  accept ,  clause 105,  critical issue  surely   action  taken      tribunal   determined? therefore,  comments   clause,  hesitantly suggest    experienced member,   appropriate   next clause.  want  intervene briefly  say   obverse  apply.   tribunal  made  recommendation,     peculiar decision   member   executive, whether prime   lord chancellor,  go   advice.   properly  matter   subsequent clause, however.",-1,0.312,0.143,0.66
33,"   attracted  amendment 11,    struggling  understand one thing.    debated,  perhaps    can give   clarity  .  rightly says   act     required,      whipped  surely get .    believe   amendment     successful ?",-1,0.25,0.333,0.856
34,"   seems   saying    right  extend qmv   conservatives   office,       increased  future.  structure   argument  familiar    deployed   conservatives opposed increases  tobacco tax   fuel duty escalator.  difference    resistance  extending qmv now  ideologically driven.   given  practical justification   argument.   really saying  even    practical merit  extending qmv,   resist ?    make  clear whether    party refuse  accept  extension  qmv  principle?    explain    possible   eu  spend  much money   wants  anything   member states  just agreed      absolute ceiling  eu spending  1.27 per cent.  european gross national product?    interventions  opposition members,  right  's argument seemed  take   frivolous turn.    sure whether   now returned  serious debate.    difference     opposition front benchers seem  want.    front bench  like  rule   principle   extensions  qmv  future,    like  end   qualified majority voting procedures  already exist, .    propose  negotiate   partner states  end    qualified majority voting procedures  currently exist   european union?    achieve ? right   says   wants  renegotiate  treaties   european union.   governments  member states  like  european union    veto  restored  powers  repatriated?    right   offer  return?   believe   negotiating stance      achieve something  nothing?",-1,0.188,0.357,0.932
35,"  grateful      giving way.    agree  productivity growth can   misleading statistic  taken   ?  growing economy brings   marginal factors  production  production, whereas  shrinking economy loses ; therefore,   possible   economy  recession   higher average productivity   margins   growing economy.    ,       include  misleading quality   amendment?",-1,0,0,0.414
36," shadow chancellor apologised yesterday   aspects  labour policy,    right   take  opportunity  apologise   previous  reckless immigration policy, whereby   imported  low-skill  low-wage jobs, pushing many thousands  unskilled youngsters  welfare dependency? right   omits  mention one   biggest catastrophes   last :  disastrous incompetence    education capital build programme   learning  skills council,    former    apologised.      pick   pieces.",-1,-0.286,0,-0.572
37,"  taking   now.",-1,0,0,0
38,"     expect  lord browne produced  report,    set   lord mandelson,   understand  becoming    popular   labour party?         friends think lord browne  say?",-1,0.75,1,0.839
39,"     said,    made  difficult decision  deal   matter   least unfair way.     said   debate    1% uprating   apply   --work  -work benefits. certain particularly vulnerable groups   deliberately excluded.  hope   reiterate .",-1,-0.031,-0.333,0.487
40,"     act  decommissioning,  prime  appeared   information   amount  arms, ammunition  explosives   handed .    tell     information ?    agree   result   recent assembly elections sent  clear  unambiguous message   unionist community    one unionist representative linked   terrorist paramilitary organisation  elected?  unionist community said, ""  want    backs;   want terrorism    want paramilitary organisations."" unfortunately,  large section   republican community voted  sinn fein,  still   private army.  right   agree  ulster   cause   union   better served  decommissioning    subjects    one united ulster unionist party?  right     specific?  northern ireland office   prepared  rock  boat   army council   provisional ira, led  slab murphy sitting alongside gerry adams  martin mcguinness,    rock  peace process. thank  ,   shall   brief.  majority    northern ireland  like  agree   happy, optimistic view   future,        look forward. however,    realise     base  criminality growing   loyalist  republican communities,    touched, beaten  destroyed,   disillusioned   much   whole decommissioning  political process called "" peace process""?",-1,0.226,0.2,0.962
41," right      entered      ,   doubt  either  us     situation quite  dangerous  fraught  . surely   agree ,  yesterday,  prime   shredded  credibility   many    sides    now find  almost impossible  believe  word  says.  asserts one thing one day   opposite  day .  sends  cabinet   assert   vote  going ahead even    planning  pull . surely  must understand    go    prime    helm.",-1,0,0.091,0.341
42,"   makes  important point    cross-party approach   environment.   last ,   member  ogmore  took two pieces  legislation   ,  marine  coastal access act 2009   flood  water management act 2010,   cross-party consensus   led  real improvements   environment.",-1,0.5,1,0.477
43,"  big  .",-1,0.25,0,0
44," right   speaks  opting   measures   nuance,    much    nuance. also,    think  significant  countries   denmark, holland  france,  voted   constitution,     referendum   treaty,     see    ?",-1,0.25,1,0.202
45,"  york review's recommendation   research   medical research council's 15 recommendations   research,    points     yet  receive  results.  even     willing  legislate without knowing  results,   think  odd   consulted  public without  knowing  results?  mrc's response,   commissioned  study  one recommendation  asked  chief medical officer   chief dental officer  report   others.       results   research,  can  share   us   vote?",-1,-0.125,-1,-0.118
46,"  right  lady  concede, however,  part   problem  competition   energy market   creation   big six energy suppliers,   course took place   last labour ?",-1,-0.125,0.333,0.382
47,"claimed  move  closure  .",-1,0,0,0
48,"  former life,    rapporteur   european    european investment bank.      stakeholder   bank;    shareholder  one   biggest funders.  funds projects across  planet,  just within  european union. surely    risk  investment   united kingdom   factors remain  .",-1,-0.125,0,0.557
49,"  right   give      ideas     make   worth     work, given   parties    think     right aim      worth  enough   moment?",-1,0.5,1,0.67
50,"  right   agree    45,000  50,000 students   coming  tomorrow?  parents  grandparents-indeed-  cases  great-grandparents   , along  siblings, nieces  nephews,  hundreds  thousands   object   's disgraceful behaviour.  grateful yet    right    giving way,    generosity    shown   .   following  speech  great interest.  look forward  taking part   debate tomorrow,    catch  eye  mr speaker   one   deputy speakers-, indeed,    .   right   wish  comment, however, given  short amount      available,   much -   able  catch  eye   occupant   chair  make  point, along   colleagues- occupants    front bench    respond   points made  opposition members?      able  answer  points   raise, given      short    debate?   point  order, madam deputy speaker.   please clarify something  ?   whips entitled  take part  debate?  understanding     .     entitled  take part  debate,    happening?  extremely grateful   right     continued generosity   superb speech.   give  thought   fact    expecting unprecedented levels  security tomorrow   around  palace  westminster? right    members may  difficulty getting   chamber  take part   debate,   members    burning desire     represent  constituents might take considerable   get . five hours therefore might   adequate.   previous point  order, madam deputy speaker. two manuscript amendments   tabled   currently  mr speaker.    way     convey  mr speaker just  strongly  feel   suggestion  continuing  debate  10 o'clock    better   two? look forward  catching  eye  shortly, mr speaker,    can make   contribution   debate.      heard tonight-      rely    statement  , mr speaker,   need  widen  scope   debate-merely underline  shoddy  appalling way    measure   railroaded   ?     deputy prime  meant  ""new politics""?   point  order, mr speaker.rose -   sure whether     chair   , mr speaker,  earlier   debate  issue  members    business     raised.   concerned   may well  members   unable  attend  opening speeches tonight  tomorrow    duties   .  may  delayed   may therefore   able  catch  eye, mr speaker.  point  order, mr speaker. forgive ,      confusion.   looking   order paper,  reads "" later  five hours   commencement  proceedings   first motion,   5.30 pm, whichever   earlier"".    mean    protected .   clarify, please,     mind?   grateful    , whose speech   enjoying greatly.   also looking forward  making   speech  due course,   hope      closure motion. owing   joys  modern technology, members   chamber can monitor  e-mails  see  constant stream  communication  students   families   worried    happen tomorrow   amount       debate  matter.    received  huge number  representations,   e-mail account  otherwise,   concerned       tomorrow?  grateful      next-door neighbour.  constituency covers  third  stoke--trent,   challenged area,  one   best ways forward  young    go either   fine university  keele    fine university  stafford.     able           tomorrow  debate  full intricacies   issues,    can  reassured?    making  extremely important points    -    talking     tomorrow  debate  important issues, yet    can hear  across  chamber  hysterics.   really  funny  prevent young   going  university    fee increases,      discuss ?   grateful       generosity   - apologies.   good  see      place;     little bit      past  hours.    hope   saving    speech later  well.  point,  course, relates   motion  us  evening.      member  newcastle--lyme  care  comment   fact     huge number  organisations     relies  information, support  knowledge  wish  views   represented   members  ,     motion       discuss properly  issues    raised  us?  point  order, mr speaker. like     member  city  durham ,     chamber   entirety  tonight's debate. unfortunately,   unable  catch  eye   ruthless move      benches  curtail tonight's business.   advise ,   still relatively new member   ,   procedural move whereby  closure motion  put   liberal democrat member   ,      attendance   debate?   normal  somebody can come  almost   end   debate  move  closure motion?",-1,0.363,0.441,0.999
51,"    seriously saying  local authority schools    discipline  standards?   aware    handful  schools chose  opt   areas   labour lancashire?   also aware   labour-controlled lancashire county council transformed  inheritance   conservative administration  raise standards  numeracy  literacy,  well  well-  discipline?",-1,0.25,1,0.517
52," committee,  similar amendment  new clause 19  eloquently moved    member  ceredigion   debated,     persuade us   merits.       tourism, film  broadcasting pointed    members       essential  bear  mind  fact   vast majority  ofcom's functions  responsibilities   relate  devolved matters.  appreciate    areas  overlap  devolved matters,  measures   place  ensure   interests   nations  regions  taken  account.   therefore  need  committees    proposed   new clause. matter  entirely   executives. however,    acknowledge  fact    specifically addresses  concerns.   member  north tayside  spoke   devolved administrations   diminished role,      case  ,    mistaken characterisation   .   included  specific provision, clause 1,  requires ofcom  establish  maintain offices  scotland, wales, northern ireland  england.    referred   vague provision; clearly,    read clause 1,  includes specific requirements.  content board   consumer panel   designated members  can represent  interests    scotland, wales  northern ireland,  set   clause 11. ofcom  started  look    fill  positions.     member  glasgow, anniesland  referred   fact    exploring consultative arrangements  support  national representatives   content board   consumer panel,     discussions  officials, devolved administrations  ofcom. ofcom  also agree memorandums  understanding   relevant secretaries  state  issues   consultation  national appointments;  holding  regular meetings   devolved administrations;   production   account  ofcom's annual report   activities   nations.   now fully addresses  concerns    member  north tayside  others  expressed  debate.  amendment . 206, ofcom  already required  clause 331   regard   different interests   various parts   uk  carrying   duties.  clause ensures  ofcom  bear  interests  mind throughout  deliberations.     specify   interests may  expressed,     possible   devolved administrations, along  others,  make representations   chosen form   ofcom  take   account.    need  include     specific provision proposed  amendment . 206.  course   tempting  believe  ofcom   expanded  include  person  address    concerns specifically.  reality, ofcom   whole  address  concerns,    provides  .",-1,0.183,0.467,0.96
53,"  meant  "" ""?    size  turnout     regard   really constituting  verdict   british ?    sensible   fundamental constitutional  political change       minimum turnout threshold  warrant  justify ?  ,  think, two minutes-  one minute.       subject     ,   voted consistently  regretfully   's position.   understand   voted  thresholds  opposition   voting  thresholds  .   understand   party- liberal democrats- preaches constitutionalism   appreciate  constitutional protections  constitutional safeguards,   minimum thresholds  fundamental-  one hour  elapsed since  commencement  proceedings   lords message,  debate  interrupted .   deputy speaker put forthwith  question already proposed   chair ,      insists   disagreement   lords   amendments 1  8,  proposes amendment   lieu.",-1,-0.083,0.2,0.386
54,"  genuinely interested   description   ""male role model"".    mentioned grandparents    challenged   qualified   lofty position.  else qualifies   male role model? celebrities,   david beckham, andy murray,  pop stars?    know  qualifies   position.",-1,0.5,0.333,0.394
55," wonder whether  home  heard clearly      member  faversham  mid-kent  said   assurance   given  committee    providing  opportunity  introduce  measure   protect endangered species.   home  now clearly comment   issue?",-1,0.312,0.6,0.904
56,"    remind    said: "" need  make  easier  every school  acquire  drive  essential freedoms  academies... want every school   able quickly  easily  become  self-governing independent state school... schools   able   academy-style freedoms""?     former leader, one anthony blair?      longer agrees   views,    depart  ?rose -    rightly praised  work  special schools.      fan  ,   9,000 special school places  160 special schools close   previous ?      special school teachers.    experts   field,    ,   hope     give us  freedom  set  schools  teach   way   know   able  teach  professionals.  hope   agrees   statement.   talks  evidence,      gcse performance.   sure   welcomes  performance  secondary schools   become academies.  example,  mossbourne academy  hackney downs school, 10%  pupils got five good gcses,  now   80% get five good gcses   result   school gaining academy freedoms. primary schools   yet   opportunity  enjoy  freedoms,   know  40%  primary school pupils currently   get  three r's  level 4, key stage 2   fewer  50%  pupils  around 500 primary schools achieve  required standard  english  maths.     think    acceptable,    schools     chance  mossbourne  change?rose- fact  nearly 300,000 pupils   achieving level 4   three r's  key stage 2  clearly  acceptable. yes,  admit  standards  risen since 1997,   level 4   stalled  begun  go backwards.      admit ?   next stage   march,  need  think  freedoms.  need  think  giving teachers freedom  seek academy status   wish,    can push forward  secondary school teachers   mossbourne school. simply   understand   lady's assertion  academies  penalise   special educational needs    can claim free school meals.   available evidence shows  academies take  pupils  can claim free school meals   pupils  special educational needs.  comments therefore make  sense.many  members simply   understand  politics  class warfare    lady describes.    available evidence    outlines?    matter   parents  rich  poor    background ,  want    best   children,    happen.   sure   welcome  's attempt  ensure    deprived pupils   better start  school   pupil premium.  look forward   supporting .  lady says   schools system   constituency ""absolutely works"". last year, 48.4%  pupils   constituency achieved five good gcses including english  maths.  means    half  pupils   constituency   achieving  basics  gcse.   system really ""absolutely work""?     near-obsession  free-market schools,  nowhere      see  mentioned. however, clause 12, ""charitable status  academy proprietors etc"", suggests    free market  created   . rather,  suggests   money  charitable money,     remain within  state sector.new clause 5 mentions inducements  pupils,     mentioned.   member  hartlepool  also made  point   subject. however,   new clause  also affect  education maintenance allowance,    financial inducement introduced   previous ?   sure    oppose .   lady agree   freedom  national curriculum restrictions  extremely valuable   academies   previous  set   deprived communities?  academies  able  filter  subjects   teach maths  english  ways   national curriculum   prevented.  know    talking   brief    enjoyed listening   national union  teachers' briefing    produced today,   might like  know, given  praise   netherlands' system,   netherlands     national curriculum.   see economic education mentioned   amendment-  misreading ?   lady   quite certain     amendment  mean    definition , surely   withdraw   bring  back   later stage.",-1,0.328,0.746,0.999
