"id","text","rating","afinn","lsd","vader"
13,"ah, christian fiction.  knew people  often not  board   , finding   not  kosher,    ( ),   didn't know    picked  .  kind   shame      super christian message   maker  not just  lesson learning    cultural teaching .  really  shame  mitchell heinze's artwork   real texture     liked.  wish  people wouldn't bulldoze  faith around   instead try  just tell    include elements   culture   .    's  written    age level   month ago.  big plot point   jewish holiday rosh hashanah,   wasn't offended   least.   taught  something.    just  anecdotal overview   christian god    needs   followed,   didn't enjoy  preaching   least.   recommend   less   age level    social demographic.",1,0.15,0.2,0.698
14,"   point  write something totally similar  another     author - [: double act]. despite  fact  author tried  choose another    put   another situation,    one  100% similar   one mentioned .",1,0,-1,0.318
15,"  like   bible except  didn't find  bible ( least  parts   ) dragging.    bit disturbing   's , isn't ?  mean,  girl willingly strayed   mother  go   pilgrimage   angel  see  child-christ   manger ...   angel let  happen ? actually,  girl ran   lamb   wanted  stroke  soft fleece   told  angel    angel just said, hey whatever  coming  us. dear angel,   important part   little girl play   birth  jesus christ      tag along  not just return    mother like   saved  drowning guy somewhere   ?   bible, parents  known   told  sacrifice    prove  faith  god ( least  petty, vindictive, old testament god)   least  know   happen   child   child disappears. elisabet's mother  tormented  50 years not knowing  happened   little girl. okay,  not blame  angel  towards  end   said   abducted  people   war ... yes  make   political thing    not confusing  begin .     end   still implied   pilgrimage   really happened  ... yeah. psychological roller coaster? anyone?         ? eesh.",1,0.059,0.333,0.938
16,"   just silly. even   goosebumps  -   saying  lot.  evan,  main character,   flippin' moron. really, really, deeply stupid.  mean,  couldn't even believe  stupid  character .   tells everyone   school  monster blood.    (turned  dog gigantic   ate )  insisting   real. yeah,  going  make   lot  new friends   new school, bub.   idiot.     bully  always picks  evan. one   favorite tricks  offering evan  hand  shake  apologizing,   crushing evan's hand  pulp. evan never learns.  always takes  proffered hand.  bully uses  trick  evan three times   course   . three times.   another scene,  bully uncharacteristically apologizes  punching evan  offers evan  free punch. ""go . hit   hard   can.  won't hit back."" even  4-year-old  tell      trap   stupid idea.  evan  .  course,  teacher  watching  evan's  one  gets  trouble.   idiot.  luckily, evan's non-girlfriend ( mean, come ,  12) andrea aka andy shows .    50x smarter, stronger, braver,   able  kick ass  evan.  evan never fails  act like  total jackass  .   no idea   sees   kid.   least  offers  reader  relief   onslaught  stupidity.    plot  stupid also.  hamster eating monster blood  turning giant?  hamster. seriously??!!?   ending   monster blood suddenly reversing  effects  ""today   expiration date""  beyond lame.  tons  fat-shaming   .  mean,  teacher (  jerk)  obese.  get .  can stop  endless references  waddling, multiple chins,  calling  fat.  got   first 30 times. jeez.   relentless  unending.  just   dumb   almost no redeeming qualities. avoid   costs.",1,-0.234,-0.435,-0.98
17," really glad     many people    liked  .  love wendy mass.  hate giving  negative review.  going  test    ,   thought   really stupid. --top stupid.  definitely change  rating   find    like !",1,0.067,0,0.543
18,"ugh,  unlikable main character.",1,0,-1,-0.421
19,"caveat:  haven't  max's words,   not sure    compares.[return][return] text felt way  long     aloud   daughter. almost every line   piece  dialog  one  three boy .  lines  right  another,  makes  difficult     different voices.   fact    boys around   age  make  difficult anyway.",1,-0.2,-0.333,-0.715
20,"yellow & pink   unusual picture , especially    appears    allegory   human struggle   various explanations   existence , ultimately,  existence   things. yellow  pink,   kind  humanoid , come     theories    might   formed. pink says   obviously must   created  someone,  yellow figures   probably came    kind  accident.  issue  never really resolved, leaving  reader  wonder   truth    yellow  pink came  existence,     says    world.   isn't really typical william steig material, excepting   realistically open-ended finish   wry humor.   give one   half stars  yellow & pink.",1,0.133,0.25,0.724
21,"not surprised  see    banned  list.  creepy little    5 year old girl  finds  baby buried   sandbox   walks   town   baby trying  give  away  complete strangers. *shudders*  not something           small.",1,-0.4,-1,0.206
22," didn't like  allusion   violent death near  end   .  put    's ?",1,-0.2,-0.333,-0.434
23,"generally  love jan brett's work.    phenomenal   usually love  stories.    one sucks.   weirdest,  inane  ever.  guess one reason  like jan brett's stories     based  folktales,  stuff     folktale.  seem   earth  ""real.""  hedgie blasts     hedgehog  flies  space  fix  fictional geyser.   no lesson   learned       artwork  nice,  nothing  write home .      son     taking  back   library immediately.   get  's  don't     point,   prefer  ,   think  4 year old  .",1,0.233,0.111,0.844
24,"not  lot happened, basic predictable plot,   visible women (  ones   shown  pretty negatively portrayed).",1,0.2,-1,0.494
25,"doomsday strikes stoneybrook. karen   family   fight back against  imperial warlords   threatening  take  earth.  member  karen's family makes  vow  help prevent  aliens  winning. ,  reasons    control,   break  vow  bring  aliens one step closer  wreaking havoc   small town  connecticut.  karen can help ,     involve spying    side. can  live   guilt?  duh,  course  can,  karen.",1,-0.044,-0.455,-0.856
26,"    sexist  depressing  makes  want  barf. even   little kid  whole concept   tree (.e.  woman) sacrificing   accommodate  ungrateful man seemed utterly fucked.",1,-0.333,-0.6,-0.875
27,"travesty.",1,-0.4,0,-0.572
28,"lies.      made .   saw  sitting   new titles,  got kind  excited...""ooh! maybe    show  dangers  thumbsucking & help  quit!"" nope. not   least.  fact,     opposite. anyway, like  little girl   ,    chronic thumbsucker,   point  needed braces later  life        teeth.   adult  still  nervous eater, nail biter, pen chewer & ever  occasional smoker :/ (freud wasn't joking  oral fixations).  aaalright, okay, probably --  depth  review   silly ' ,  thumb sucking  serious business & things  kinda slow today thanks  sportsball & snow. someone needs  make  healthy coping mechanisms    & not    lies.  final rating = 0 ( 0 stars   option)",1,0.25,0.231,0.75
29,"  not  fan  nate.  know   rudeness toward artur  supposed   seen  unjust   can't help thinking       emulate nate  treat people  look  speak differently   come   different place poorly.   disappointed    popular .",1,0.16,-0.6,-0.766
30,"arthur's grandfather  gone missing four years ago. arthur lives   grandmother, mostly happy, except  wishing  parents  stop  job-hunting  come live   .   evil plot emerges  take away  grandmother's land,  turns   minimoys,  tiny people inches tall,  warn    impending disaster  seek  rubies  suspects must  hidden  .     disorienting . arthur  supposed   ten,   often feels younger     careening around playing   toys.  wouldn't   problem, though.  bigger problem    plot seems determined  give  ten-year-old boy  plot better suited   young adult novel.   falls  love   girl based  looking   picture.  attitude doesn't change despite  fact    enormous jerk    one day   together--- head  heels  .   ends    bar getting drunk, depressed   went  danced  someone else.    threatened,  heroism rises    battles hordes  henchmen . . .  . . . yeah.   crazy pocketknife betameche      saving grace.    madcap actually works, especially   involved.   plot's  jerky even   isn't swinging  way--old territory (   mention   scene  arthur's grandmother flirting   police officer? not   exactly expect   grandma, honestly).   short,    waste  .   good action novel featuring  tiny people, try something like puddlejumpers  mark jean.  rate   not recommended.  see  reviews    https://offtheshelfreviews.wordpress....",1,-0.03,-0.154,0.759
31," far,  one strikes   awfully overt   racism.  brown-skinned people  turbans   portrayed  dirty  scheming  bent  intentionally serving  wrong god,   know   evil  serve anyway. granted,   probably  lewis   described actual muslims  persians  arabs  indians (not    distinguish    groups),   disturbing  see   acceptably allowed    ostensibly  .  make   color twitter joke    hounded   work  home   global community. write  racist diatribe aimed  manipulating    treated   ""beloved 's author.""  guess  never can tell  people  choose  care .",1,-0.123,-0.143,-0.831
32," didn't finish     honest   got   pages   giving .   see right away  julia's face   wasn't      lying   said  .      learning new words   just doesn't seem geared towards toddlers  .  aren't  many  don't think. judging   pages  ,    enough   takes away   fun      opinion.      going  teach new words    execution needs   far better   -   bore .",1,0.3,0.429,0.77
33," loved  first , go  fuck  sleep,  felt like  second one just fell apart. not even stephen fry  bryan cranston editions   audiobook can quite save . yes,  others  mentioned,  just   joke,    title,  expected  much.  not really  problem though.  problem    rhyming scheme breaks   much   early.  little      fine    good way  portray  rising anger. sadly, instead  just seemed  like laziness.",1,0.062,-0.091,0.848
34,"execrable.  blatant racism (imagine calvin  hobbes,   taco bell chihuahua  calvin,  without  intellectual weight  transcendent art)   enough  sink ,   incredibly retrograde sexism/gender stereotyping,   groaningly cutesy-pootsy prose  verse  just superfluous reasons  despise skippyjon jones.  one considers , like hecate  old,   gone   breed monsters (skippyjon  space! skippyjon   old west! skippyjon touring  box factory!)one starts  wish  one  access    machine,   travel back  intercept  incinerate  original manuscript en route   publisher.    positve quality       art  really quite good;  fact, though,     service    irredeemable pile  garbage mitigates one's esteem   significantly.",1,0.15,-0.125,0.391
35,"  rare   can find no charm     picture ,   one  awful.     didactic   point   obvious     trying  teach us  write  decent thank  note without   kind  .  teacher named miss doover (get ? -... ha ha) makes  main character rewrite  thank  note    ,  class,  front     students. overall,  can think  no child   want  share     think    terrible    aloud.",1,0.077,0.333,-0.24
36,"sorry, james marshall   sort  stuff  lot better. perhaps     done   real graphic novel format,   really feels like one.      elephant changing color   teeth   pictures  none  others?",1,0.25,0.333,0.77
37,"possibly  least satisfying series finale   ever .  absolute disgrace.",1,-0.4,0,-0.689
38,"really disappointed   . movie  nothing like     much better",1,0.133,0.333,-0.785
39,"cleanliness:  's bad words  mild obscenities  substitutions - 2 incidents: stupid, pouh  name calling - 4 incidents: funny old tramp, stupid old tramp  religious & supernatural - 2 incidents: father christmas  mentioned: ""  don't (behave),  tell father christmas   rude manners.""  little boy says  doesn't believe      convinced. mentions  pilgrimage   shrine  saint sara    behind    sainted.  violence - none  romance related - 1 incident: ""breast"" pocket.  attitudes/disobedience - 8 incidents: lying:  old man lies, saying    's grandfather  order  get alms   crowd. stealing/lying:  old man steals  food   says  doesn't know   got   buggy. lying:  old man lies  father christmas giving    house   won't feel  bad. (   previously asked father christmas  give   house.)  boy wants  leave  family  go   gypsies: '"" can't  go?"" asked paul rebelliously.' lying:  old man lies   father christmas   house   want. lying:  old man lies   policeman    gypsies left. lying:  old man lies, saying  dog  won many ribbons   hasn't. lying:  old man lies, saying  never  one  fear work.    full report,  includes conversation topics  parent takeaway, visit  website  sign    free subscription offered    store.",1,-0.086,-0.4,-0.991
40,",  sucked.   totally unbelievable    happened  one road trip    even funny.  smile/ sisters  better.",1,0.35,0.2,0.75
41," give    series.  not just   library's copy   12  stolen, either.    romance series. okay, granted,  taken  11   realize     wasting    11   chronicle  excruciating detail   forbidden romance. okay,   not   guy   girl (  girl   girl   guy   guy)     girl   mustang stallion. instead  forbidden sex   ultimate high, forbidden rides   ultimate high.   problems   :  *   hell happened      horses   series? dark sunshine   unborn foal entered   2  3   done not much  anything ever since.  sam  girl forget   horse?    forget   pregnant mare?  * usually   kid gets  trouble   parents,  side   kid  feel  punishment  unfair. not  .  sided   parent/step-parent combo.  don't think       getting old, either.  someone needs  smack  sense   kid. please.  * still no  thing   albino horse. sorry,  genetics   bitch  way.  * no resolution   basic problems presented.  back blurb states     mystery   solved. ?   fuck  ? wherever  stolen  12   library went?   conclusion -- skip  series  go   black stallion (  walter farley dies,  forget .)",1,-0.218,-0.556,-0.99
42,"      happened   zoo  tokyo  world war 2.     bad ending.   bad beginning   bad middle.",1,-0.55,-1,-0.937
43,"  wanted  love .  love    love puzzles.   also love strong  (not caricatures)  crisp writing (not constant puns  lame dialogue). disappointing.",1,0.286,0.429,0.965
44,"morally wrong.",1,-0.4,0,-0.477
45,"just terrible.  new age re-envisioning  baba yaga  not  wicked witch  russian folklore   poor misunderstood creature  radiates  moral ""don't judge  appearances.""",1,-0.45,0,-0.574
46,"    readers looking   higher power  end  novel.      ten-year old girl named lucky  lives   disfunctional town   middle  nowhere  california.  series  unrealistic, unfortunate events brings brigitte (brigeet)  france   lucky's guardian. lucky   job cleaning    members  various addicts anonymous meetings.     begins  search   higher power,  ultimatley leads   running away.    no actual plot  unrelatable charachters  never really develop.  not really sure    won  newberry.    sure  though   lucky   ungrateful little girl   not know  good     life.  short,  lack    line  unrelatable charachters  leave readers scratching  heads  wishing   end   !",1,0.28,0.2,-0.597
47,"ther's something silly  ",1,-0.2,0,0.026
48," not      little ones.   horrible.  mermaid's mother  not help rescue   daughter,    threatens  hurt sofia's family    not find .  cannot believe  just     little girls.",1,-0.12,-0.6,-0.808
49,"um... girl goes  wolf camp  comes back acting like one.  next summer  parents send   bear camp? strange.",1,0.1,0,0.178
50," really wanted  like  .  fact,  checked   several times (accidentally).  idea  teaching  alphabet  food  catchy   think      responding    desparate moments  searching  shelves  good literature    toddler   ready  rebel against  library's structure  quietness ( know    long run- thought,   mothers  toddlers  always trying  fit  lot   short  frame!).  think  disconnect    several   foods chosen  unfamiliar  toddlers.  addition,  illustration,  colorful  somewhat abstracted, making identification  familiarity   foods   know  much  difficult.  promising idea whose execution just didn't click   household.",1,0.12,-0.2,0.8
51,"   want  strangle  k. ron  satan karen.",1,0.2,-1,0.077
52," scarecrow   created   random nothingness  scraps  trash sits   field every day  stares   sky.  life's  purpose   sit   happy   connection   sky   earth.    utterly disappointing. though    beautiful,  message stinks   writing  .   no plot  no purpose except  say   created  random nothingness   good enough.    poorly constructed     not recommend  anyone, including  awful lady next door   hate. two thumbs .",1,0.022,-0.143,0.14
53,"twelve year old victoria wright   perfectionist. annoyed  lawrence prewitt's untidy appearance, victoria decides  befriend    project.   lawrence disappears, victoria    one  notice  care.  legrand leaves  many  undeveloped   not round   .  better efforts  similar theme: neil gaiman's coralline   night gardener.",1,0.05,0.778,-0.179
54,"  like  poorly executed  spy .   next  impossible  spot    no answer keys.  originally got    4 year old   loving alphabet city   alphabet ,    way  frustrating  .  almost every page    word  find,  spelling   must.  1st grader  loves seek  find   better luck   gave      .  themes   loose   bunch  random junk     think sometimes    3d nature   shots  made  things   focus  harder  see.  found  exasperating.",1,0.086,-0.167,0.862
55,"  high hopes  revisiting neverland   disapointed   .",1,0.4,1,0.421
56,"    authentic feel  african culture  .  particularly like gail e. haley's written forward,  explains  way   kinds  tales moved across  ocean   slave traders  came   known  various forms  around  world.  globalization  african stories can clearly  seen   similarities  one incident     uncle remus's famous tale  brer rabbit   tar baby.  even  's title,  ,  ,   homage   african storytelling approach. young readers especially   entertained   cunning  bravery  ananse, "" spider man"",   tries  please  sky god  gain access   stories   people can tell  listen   among .  might give one   half stars   .",1,0.28,1,0.957
57,"trying     aloud,   understand  daughter's frustration.  love beverly cleary   excited  introduce    new author.    poor choice. although  stopped    daughter,  kept    end.    sweet moments,     not fit   title   description   back cover.     full review, go    tub(r).",1,0.114,0.143,0.1
58,"sweetie pie  hamster   pet  experiences  ups  downs (mostly downs)    child's pet.    taken home   child offering  care   class pet  christmas break   quickly forgotten   nearly freezes  death   takes charge  seizes  moment   free.  finally finds  happiness living among  squirrels.   didn't like  main character   thought   good long moment     end tragically.  perspective      told felt strange (perhaps first person 've worked better)   watercolor, pen  ink,  colored pencil artwork  not  par   illustrator's usual work.   really disappointed   title. prek-2.",1,0.14,0,0.493
59,"  cute  mia uses  oven without permission  supervision   parents don't seem  care.    dangerous thing      elementary school student    giving   one star since  tend  want    things        .",1,0.333,0.5,0.531
60,"chandler   terrible writer full  naivety.",1,-0.6,-1,-0.477
61,"   bastard  unleashed eragon upon  world...  ok,   mean,     deserve one star.   formulaic,  poorly written   plotlines (good  save cute animals  mean adults.  cliche can  get?)    won  newberry!?!    world coming !?  yuck, don't waster  precious      something else.",1,0.2,0.091,0.878
62,"originally posted  http://www.audiobookfans.com   review:  expected  really get  kick    audiobook.  ,     father  two boys (4 1/2  13 months).   last 13 months   life      rarest  occasions ever gotten   3 hours  consecutive sleep.  nights  inevitably interrupted   baby monitor starts screaming   ear   get   try  coax  son back  sleep. usually  requires  bottle  two   30-45 minutes  patience.    can totally relate   utter exhaustion many parents feel   thought       balm   frayed nerves.   wrong.   expectations going         two conversations going . one conversation     parent   child.  conversation   one   father  gently trying  get  child back  sleep. either   , humming  song,  whatever.  second conversation  expected    internal dialogue  expletives   parade   father's head  never actually  voiced  directed   child.  unfortunately   not appear   two conversations  go  f--k  sleep. lines like ""f__k  stuffed bear,  ain't getting  shit""  ""hell no  can't go   bathroom!  know   can go?  f__k  sleep!""  voiced directly   child. ultimately    problem     .  can't imagine ever saying anything like       really bothers   think        world   treated  way.   samuel jackson's introduction   audiobook  talks  raising  daughter ""  say 'go  fuck  sleep'    lot.""  cute.    opinion, go  f--k  sleep trivializes emotional  verbal abuse  promotes  agressive  dysfunctional style  parenting.  watching  traffic   #gotheftosleep  get  distinct impression   thoughts    minority.  ok. everyone  entitled   opinion.  seem  think   harmless fun   sincerely hope   right.   get .  understand  people may think   funny..   can't find  humorous   context.      fans     appears    something  look forward .    attention     garnering  expecting   probably see  ""f--k""   mr. mansbach.  can probably look forward   titles :  eat  f--king breakfast  put   f--king shoes    f--k   want  clean  f--king room  don't hit  f--king brother  won't   nice?",1,0.008,0.125,0.88
63,"good witches  happy ghosts. just missing  virtuous devil.",1,0.3,0,0.527
64,"   ridiculous.  doesn't teach anything   ,   format  confusing       new reader.",1,-0.5,-1,-0.527
65,"interesting concept   didn't exactly grab  attention.",1,0.4,0,0.402
66,"  one  henry's worst .  begins promisingly   soon dives   mess.   continuity errors ( example:  happened    5 ponies bought  misty's twilight's dam?)  owner seems clueless        long-suffering  talented half-thoroughbred, half-chincoteague pony.   ending  confusing, convoluted  head-scratching. misty's twilight   represent wild creatures (?) even though  never spent one day   wild equine.    gather online, misty's twilight spent  rest   days quietly   pasture   three foals.   never ridden   last years  (according  one website) ""made  clear    no longer interested   things  dr. price rode  one day."" no  details  given.     incredible,   can get  hardback.  used    first edition,   sold years ago.   image   first edition cover:      inspiration   really nice breyer model horse, though:",1,-0.091,-0.286,-0.387
67,"find    reviews : http://52bookminimum.blogspot.com/    really just give  's   1 star rating. yep.   sorry?   blurb told  hissy fitz    ""humorous tale   cat  makes grumpy cat seem cheerful.""   not.  decided  pick   arcs  's    always   hunt  stories   can recommend/purchase  friends  ones   youngest child might enjoy. sadly,  found  tale  one day  hissy fitz's life   dull     hard  imagining  kind  magical child   able  finish   without complaints  boredom.  hissy fitz just wants  get  sleep,  instead  spends  day avoiding  excessive snuggling   young female owner   tormented   younger brother. not    humans not know   leave  guy alone,   aren't aware   rules   comes  petting, food  water distribution,  appropriate noise levels either. based   synopsis,    hopes set  something much  similar   hilarious  sad cat diary     just didn't deliver.   also   bit   problem   100% undisciplined hellion brother ("" outs aren't allowed"" - seriously parents?   wonder   kid   butthole!)   fact  hissy fitz   indoor/outdoor cat  lived   city  acknowledged dangers   busy streets, traffic,  enemies    evil raccoon.  refrain  getting   soapbox regarding  whole indoor/outdoor cat debate .      small chance  redemption   artwork    good,  sadly  artwork  not provided. note  authors/publishers:  hard  review  arc  isn't complete.   bummed   one missed  mark, 'cause  luuuuurv   kittehs.    pictures    cats spend  day  prove :  good morning, vietnam!  checking   options   breakfast buffet   first rule  fight club   don't talk  fight club  therapy session   ""deerest"" friend  don't ask/don't tell     soooooo boring  aahhhhh, finally get  sleep   best ""seat""   house  arc provided  netgalley  exchange   honest review. thank , netgalley!",1,0.007,-0.222,0.956
68," tired  's    mean/nasty older sister   younger brother  doesn't quite measure   everyone's expectations,   dated ""polk street school "" series    modernized ( equally vapid) ""ready freddy"" series--   many subtle statements  made  gender  disabilities    not even funny.  fact    no repercussions   obnoxious sister (holly) also sends  bad message  :  perfectly ok  make fun  someone  getting things wrong, making mistakes, struggling  , etc.     textbook clueless parents (unseen   ) , completely unaware   raised  kind  daughter willing  tease  younger brother  front   friend, ask   tutor   spelling,   proceeds  yell    humiliate  . picture    gender roles  reversed:    ok    series   older brother taunts  humiliates  younger sister  not   good  math? really?    not    series   class.",1,-0.147,-0.429,-0.737
69,"  ,   give   1/2  star.   boring   just couldn't get  . no action. nothing much happening.",1,-0.4,-1,-0.106
70,"gross. please   popularity papers  amy ignatow instead.   much better  .",1,0.067,0,0.637
71,"boring  death.",1,-0.5,-1,-0.735
72,"pinkalicious   family go   beach   summer vacation.  , pinkalicious meets  merminnie ( mini mermaid)  brings  along   day  fun  returning    home   museum near  beach.   strange  overall, especially considering  pinkalicious kind  drags  merminnie   day   ( merminnie) often  issues   activities pinkalicious chooses   fact   (pinkalicious)  half listens   anybody asks  .      mermaid ,     not quite    looking .  museum  merminnie lived  felt  little like  sideshow (freakshow-ish) museum.   think fans  still enjoy  title  readers  don't like pinkalicious  find even   dislike     series. prek-2.",1,0.2,0,0.732
73," disagree     high quality  durable.  cardboard baby  easily chewed  shredded.   otherwise  cute   toddlers,    wish    simpler font   text   don't understand  need   gender differentiation used   . also,  tacky  give    selling  high review  order  pitch . just saying.",1,0.3,0.333,0.67
74," can't seem  grasp    ""distinguished""   . 2007?  must  missed something. maybe   talked   dog's scrotum...",1,-0.4,0,-0.296
75,"  not love peter pan.  fact  hate .    arrogant, selfish trouble-maker   no concern  anyone else.  pushes away    love    freaks    don't want  hang   anymore.   one     going  say   prefer disney   original.",1,-0.057,-0.75,-0.865
76,"first sentence: ""   looking ,  evening,   merry company   assembled round  pretty german toy,  christmas tree.""  last sentence: "",  remembrance  !""    finished  ' christmas carol',  thought   another one  dickens' christmas    started  one, not knowing      short ,   short one (around 20 pages),  perhaps not even  ,  like  essay.  don't know   think  .   starts promising enough  dickens starts remembering christmas trees       boy,  soon  starts talking  horror stories   past.  gave  feeling   wrote  piece (fiction, non-fiction?) without much consideration  thought.  certainly ' christmas tree' cannot  compared  ' christmas carol'.",1,0.1,0.667,0.812
77,"  health lesson  school, samira learns  everyone   skeleton.  doesn't want  believe !  gross thing  not inside     friend frida.   teacher insists  true,  suddenly everyone looks like skeletons  samira. even  people  sees   streets   way home.  wants  mom  get rid  ,  doesn't want  skeleton.  mom agrees  help  pull   skeleton  give    tooth fairy.  ugh. not  's ,  psychology experiment? sort  disturbing.  guess   use    health class,    discover  importance   skeleton.  cross-posted  http://kissthebook.blogspot.com check  !",1,0.156,0.4,-0.373
78,"ugh,    several months ago,   don't want  re-    rating. super specials  uniformly subpar  boring,   one  solidly middle   pack. okay,  watson's aunt offers  give   lake cottage (  , ontario? muskoka? people  cottages?) since  can't get   much anymore   doesn't want  see  go  waste. watson brings  family, including kristy's nine million friends,   cottage   test run,  kristy  everyone write   journal   can present   just  much fun   .  usual,      many events, including  culminating dance   nearby lodge (?)   overnight stay   possibly haunted island   mysterious past,  resolution    left   future   never, thankfully, happens.     super specials   unresolved ghost mysteries?  milestones: sam  stacey seem  get together  sam spends  whole trip mocking  annoying stacey,   confess  feelings   end.  go   dance together.  timing: summer.  revised timeline: summer  eleventh  twelfth grades (ninth  tenth  jessi  mal).",1,0.018,0.158,-0.908
79," never liked   even   child,   always disturbed      left home alone.",1,-0.133,0,-0.712
80," think    confuse  targeted audience  young readers.  uses  weather forecast metaphor  explain  weather   planets,  points  creativity  ,  shows  girl packing  bikini  mercury's 800 degree weather,  using  umbrella   methane rain  saturn.  don't think  metaphor works.  also shows  astronaut  space holding  plate   muffin  ... wouldn't  muffin  floating away? maybe  just not suspending  disbelief ,   don't know   students  understand     jokes,  might take  seriously.",1,0,0.2,0.25
81," know,  lot  people love  .  climbing   adult son's window  crawling   floor  peek   bed   sleeps  stalkerish behavior  creepy.   mother--law      need  set  serious boundaries  ask   use  front door,    daylight. maybe    sleeping    bed   end   .  don't know,    plenty  healthier ways  let   know  love    get older...don't act like  freaking robber   middle   night. gives   heebie jeebies!",1,0.3,0,0.72
82,"   terrible.  goes  cheap bathroom humor.  didn't even get  laughs      love  good stinky .  almost fell asleep   middle.  think    abandoned.",1,0.133,0.143,-0.257
83,"  supposed       soul,    got  two little girls   legitamately stupid thing, get really hurt  ,   heal  sister  pure love.  last part  good  rest seeme...unecessary.   almost trying    advetnure novel,  not.  really awkward thing, no character, good voice, low setting, didn't live   expectations. , ps,  target audience falls  8  12.     get     reccomended   computer.",1,0.1,0.143,-0.071
84,"oddest 's   ever .",1,0,-1,0
85,"1/5   know   supposed    sad  beloved classic,      's ?!  kind  wish   never  .   horrible  unfortunate circumstance  main character  .",1,0.04,-0.2,0.898
86,"granted,   not  target audience  .   way past   target audience,   hear   things sort   osmosis, don't ? best picture   kiddies   .  finally got round     wild things  earlier  year    awesome,   thought     well,    boring piece  cutesy blandness  .  cannot picture even child  liking   -  tastes even  ran    beatrix potter kitten  rolled  dough  make dumplings  rats.  suffice  say,  enjoyed even  dullness   madeline   .",1,0.25,0.077,0.837
87," just remember hating  ...   can say.",1,-0.6,-1,-0.511
88," got   half     just couldn't go . maybe   good 5, 10 years,   diferente head  interests...   don't think .  really didn't like ,  just couldn't bring   merge  ,   ,   narration.  narrative couldn't entrace ,   love  kind  work...  simply,  not  .",1,0.44,1,0.385
