"id","text","rating","afinn","lsd","vader"
28,"- the group 's sale during the period were eur 37.5 million ( eur 48.2 million, 1 - 9 / 2008 ) and result before tax was a loss of eur -3.5 ( +1.2 ) million.",-1,-0.6,-1,-0.318
29,"the sale will result in a capital loss of eur5m for solidium, which obtain tikkurila share in march 2010.",-1,-0.2,0,-0.026
30,"the company plan to close two of the three line at the plant, where some 450 job are under threat.",-1,-0.4,-1,-0.527
31,"net sale have been eat by the weak u dollar.",-1,-0.4,-1,-0.44
32,"salcomp oyj, the finnish maker of mobile phone charger, monday post a eur1 .49 million loss in the second quarter compare with a 1.70 million fit in the same period the previous year.",-1,-0.2,-0.333,0.052
33,"last year 's third quarter result had been burden by cost stemming from structure in the u.",-1,-0.4,-1,-0.44
34,"the fair value of the company 's invest property went down to eur 2.768 billion at the end of 2009 from eur 2.916 billion a year early.",-1,0.4,1,0.572
35,"finnish suominen flexible package ltd, own by local textile company suominen corporate group ( hel: suy1v ), said today that it would start employee negotiations concerning it entire personnel in finland.",-1,0,1,0.226
36,"cut equivalent to the cost of about 35 - 45 employee are the target, the company said.",-1,-0.2,0,-0.273
37,"nokia will certain agree with qualcomm 's view on the patent situate.",-1,0.2,1,0.557
38,"in the build and home improve trade, sale crease by 6.3 %, totalling eur 154.1 mn.",-1,0.4,1,0.44
39,"the group 's operate loss was eur 0.8 mn, down from a fit of eur 2.5 mn in 2004.",-1,-0.2,0,0.052
40,"sale at the tiimari busy went down by 8 % to eur 11.8 million, while gallerix store saw 29 % grow to eur 2 million.",-1,0,0,0
41,"finnish exel composite, a technology company that design, manufacture, and market composite file and tube for various industrial apply, port it net sale crease by 0.6 % in the second quarter of 2010 to eur 19.2 mn from eur 19.3 mn in the correspond period in 2009.",-1,0,0,0
42,"the personnel reduction will primarily affect those work for the parent company in the diagnostic busy or in production and logistic in the liquid handle busy.",-1,0,0,0
43,"finnish scanfil, a tract manufacture and system supply for communicate and industrial electronic port net sale of eur 108.7 mn in the first half of 2008, down from eur 111.1 mn a year early.",-1,0,0,0
44,"the steelmaker said that the drop in fit was explain by the continue economic certainty, mix with the current drought in bank lend, result in a decline in demand for it duct a custom find it increasing difficult to fund operate.",-1,-0.1,0,-0.153
45,"orion 's net fit for the third quarter of 2007 crease to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year early.",-1,0.2,1,0.361
46,"the fair value of the company 's invest property went down to eur2 .769 bn at the end of september 2009 from eur2 .878 bn a year early.",-1,0.4,1,0.572
47,"in the build and home improve trade, net sale totalled eur 1,173 mn, down from eur 1,566 mn a year early.",-1,0.4,1,0.44
48,"at 1.33 pm, the omx helsinki 25 was 0.30 pct low at 2,463.67 and the omx helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur.",-1,0,0,-0.273
49,"however, the grow margin slow down due to the financial crisis.",-1,-0.6,-1,-0.625
50,"the company expect it net sale for the whole 2009 to remain below the 2008 level.",-1,0,0,0
51,"a a result of these negotiations the company ha decide to make 45 people redundant on financial and production ground.",-1,0.4,-1,0.34
52,"due to market condition, the company will also temporarily lay off about 3,200 people at different site.",-1,0,0,0
53,"finnish electronic tract manufacture scanfil had net sale of eur 52.2 mn in the first quarter of 2007, down from eur 60.1 mn a year before.",-1,0,0,0
54,"finnish m - real 's kyro mill i start negotiations to cut staff.",-1,-0.2,0,-0.273
55,"finnair 's total traffic crease by 8.7 % in term of venue passenger kilometres.",-1,0,0,0
56,"in the baltic country, sale fell by 42.6 %.",-1,0,0,0
57,"accord to the company, staff will be laid off temporarily when necessary.",-1,0,1,0
58,"in q1 of 2009, the company 's result before tax from continue operate, exclude non - recurring item, totalled eur -0.4 mn, compare to eur -0.1 mn in the correspond period in 2008.",-1,-0.2,-1,-0.226
59,"the seawind that was en route from the finnish port of turku to stockholm got stuck in ice already around 4 p. m. on wednesday and the regal star 's journey from the swedish port of kapellskar to paldiski in northwestern estonia was cut short at 2 a. m. on thursday.",-1,-0.3,0,-0.477
60,"`` common weak snow condition in near every market have affect our first quarter result, '' chief execute roger talermo said.",-1,-0.4,-1,-0.44
61,"compare operate fit total eur 4.7 mn, down from eur 5.1 mn in the correspond period in 2005, represent 7.4 % of net sale.",-1,0.2,1,0.361
62,"all the ferry had run to trouble just outside the stockholm archipelago, made up of more than 20,000 island.",-1,-0.4,-1,-0.402
63,"share in royal and sun alliance continue to slide back from a 12 - month high of 172p last month, aft a potential suitor rule itself out of a takeover bid.",-1,0.2,1,0.296
64,"operate loss total eur 25mn compare to a fit of eur 63mn in the correspond period in 2005.",-1,-0.2,0,0.052
65,"paper company were in negate territory, with stora enso r shedding 1.62 pct to 12.73 eur, upm - kymmene down 0.80 pct at 18.64 eur and m - real b 0.18 pct low at 5.57 eur.",-1,0,-1,-0.273
66,"the baltimore police and fire pension, which ha about $ 1.5 billion, lost about $ 3.5 million in madoff ponzi scheme.",-1,-0.2,-1,-0.318
67,"`` we cut our frequency to new york last year, which explain the fall, '' he said.",-1,-0.2,0,-0.273
68,"operate fit for the 12 - month period crease from eur157 .5 m, while net sale crease from eur634 .3 m, a compare to 2007.",-1,0.2,1,0.361
69,"the omx helsinki index was down 0.34 pct at 8,256.02 on turnover of 813.191 mln eur.",-1,0,0,0
70,"the eu commission said early it had fine thyssenkrupp, unite technology corp 's otis, schindler ag and kone oyj a total of 992.3 mln eur for allege cartel activity in the lift market go back twelve year.",-1,0.4,0,0.202
71,"kone said in court paper that the ion action delay pair to elevator at the federal courthouse on jan. 21 and the saltonstall state office build on jan. 23.",-1,-0.2,-1,-0.318
72,"the one dark spot on the horizon, however, was the company 's performance in the finnish bottle water market.",-1,0,-1,0
73,"net cash flow from operate activities was a negate eur 3.1 mn, compare to eur 23.3 mn in the correspond period in 2009.",-1,0,-1,0
74,"benefon 's target i to lay off temporarily of permanent up to 20 % of the salo plant 's staff.",-1,0,0,0
75,"finnish software and hardware developer elektrobit oyj hel: ebg1v, or eb, said today it will temporarily lay off up to 200 people for a maximum of 90 day in finland, aim to achieve cost save of eur 1.7 million usd 2m in the second half of 2010.",-1,0.4,1,0.494
76,"operate fit totalled eur 1.22 mn, down from eur 3.56 mn in the first quarter of 2008.",-1,0.2,1,0.361
77,"pretax fit crease to eur 33.8 mn from eur 40.8 mn in the four quarter of 2005.",-1,0.2,1,0.361
78,"seven - month sale of ragutis, which i controlled by the finnish brewery olvi, decline by 11.2 percent, to 15.41 million lit, and the company held 9.89 percent of the market.",-1,0,0,0
79,"a survey conduct by taloustutkimus for sampo life show that company are bad prepare to lose key staff member.",-1,-0.6,-1,-0.735
80,"operate fit crease to near eur 1.7 mn, however.",-1,0.2,1,0.361
81,"also the city 's insurance company, if p & c insurance, ha said it will not pay compensate.",-1,0.1,1,0.401
82,"when the web user click on the link contain in the mail, he find himself on a bogus site that imitate that of hi bank, and which retrieve hi personal bank data.",-1,0,-1,0
83,"`` however, the rapid crease cost and the strengthen of the euro were challenge for the whole industry, and they impact on our result. ''",-1,0.1,0,0.382
84,"jp morgan expect that scala will low nobel biocare 's grow forecast for 2007 from the current guidance of 23 - 25 pct, a well a the operate margin target from the current 34 - 35 pct.",-1,0,1,0.202
85,"at this grow rate, pay off the national debt will be extreme painful.",-1,-0.3,-1,-0.726
86,"net sale of finnish sanoma learn & literature, of finnish media group sanoma, crease by 3.6 % in january - june 2009 totalling eur 162.8 mn, down from eur 168.8 mn in the correspond period in 2008.",-1,0,1,0
87,"a total of 140 job will be reduce at the raahe steel work.",-1,0,0,0
88,"kone share dropped 4.1 percent to x20ac 43 us$ 55.77 in helsinki.",-1,0.2,0,0.296
89,"- the group - “ s result before tax was eur -1.9 ( -3.0 ) million.",-1,0,0,0
90,"finnish developer and manufacture of mobile phone charger salcomp plc omx helsinki: sal1v on wednesday 19 november lower it full - year net sale estimate.",-1,0,-1,-0.296
91,"more than 14,000 custom were left powerless.",-1,-0.4,-1,-0.494
92,"chief execute office olli - pekka kallasvuo 's change on tuesday mark the third time in nine months the company ha shuffle executive and operate a nokia lose ground to apple 's iphone and rim 's blackberry.",-1,0.4,-1,-0.077
93,"however, the company saw it net fit for the third quarter down to eur 1.4 million from eur 1.5 million for the correspond period of 2009.",-1,0.2,1,0.361
94,"the net sale crease to eur 49.8 million from eur 59.9 million.",-1,0,0,0
95,"operate loss total eur 0.3 mn compare to a fit of eur 2.2 mn in the correspond period in 2007.",-1,-0.2,0,0.052
96,"finnish communicate electronic component supply scanfil oyj tuesday said sale in the first half of 2006 will be 15 % low than during the same period a year ago.",-1,0,0,-0.273
97,"finnish waste manage and clean group lassila & tikanoja oyj ( l & t ) net fit went down to 32.2 mln euro ( $ 47.7 mln ) for 2007 from 35.3 mln euro ( $ 52.3 mln ) for 2006.",-1,0.133,0.333,0.66
98,"konecranes oyj kcr1v fh fell 5.5 percent to 20.51 euro, the biggest fall since june.",-1,0,0,0
99,"on top of that, the u commerce department publish worse - than - expect construction spend figure for november.",-1,-0.1,-1,-0.318
100,"operate fit margin was 8.3 %, compare to 11.8 % a year early.",-1,0.2,1,0.361
101,"apply for summer work i seen a laborious and stressful.",-1,0,-1,-0.511
102,"( adp new ) - jan 22, 2009 - finnish mobile phone maker nokia oyj ( omx: nok1v ) said today it operate fit crease to eur 5 billion ( usd 6.5 bn ) for 2008 from eur 8 billion for 2007.",-1,0.2,1,0.361
103,"therefore, the company 's 2005 result will remain weak than that of 2004.",-1,-0.4,-1,-0.44
104,"operate fit fell to eur 15.1 mn from eur 24.6 mn in 2006.",-1,0.2,1,0.361
105,"scanfil, a system supply and tract manufacture to the communicate sector, will g notice to 20 productional employee, and temporarily lay off 15 employee at the company 's plant in sievi, in finland.",-1,0,0,0
106,"( adp new ) - feb 11, 2009 - finnish wood duct technology supply raute oyj ( hel: rutav ) said today it net fit crease to eur 4.7 million ( usd 6.1 m ) for 2008 from eur 6.6 million for 2007.",-1,0.2,1,0.361
107,"the employ tract of 14 of the employee will end in march 2009 a a result of the company 's previous employer - employee talk.",-1,0,0,0
108,"( adp new ) - feb 4, 2009 - finnish broadband data communicate system and solute company teleste oyj ( hel: tlt1v ) said today it net fit crease to eur 5.5 million ( usd 7.2 m ) for 2008 from eur 9.4 million for 200",-1,0.2,1,0.361
109,"the numb of salary employee and group administrate employee to be miss from the sievi it i 17.",-1,-0.3,-1,-0.459
110,"finnish tail software developer aldata solute oyj port a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net fit of 2.5 mln euro $ 3.7 mln for 2006.",-1,-0.2,0,0.052
111,"the staff reduction will start immediate, glaston add.",-1,0,0,0
112,"pretax loss total eur 1.2 mn, down from a fit of eur 2.1 mn in 2004.",-1,-0.2,0,0.052
113,"operate fit for 2009 low than outlook publish early.",-1,0.2,1,0.103
114,"accord to swedish authority, trace of the very toxic osmium tetroxide have been found on the coast of per+æmeri, the northernmost part of the gulf of bothnia.",-1,0.2,0,0.077
115,"the announce push freenet share down 6.3 %, or eur0 .71, in frankfurt trade to eur10 .65 a investor gave up hope unite internet ag and drillisch would pursue their own takeover and breakup of freenet.",-1,0.3,0.333,0.625
116,"the elcoteq group recent announce that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( eur 32 mln ) for the fifth quarter running.",-1,-0.6,-1,-0.38
117,"operate fit fell to eur 38.1 mn from eur 55.3 mn in 2007.",-1,0.2,1,0.361
118,"talentum 's net sale in september were small than expect.",-1,0,1,0
119,"in addition, a further 29 employee can be laid off until further notice and the whole workforce can be laid off for short period if need.",-1,0,0,0
120,"net fit in the three months through march 31 fell to ( x20ac ) 103 million ( us$ 165 million ) from ( x20ac ) 131 million a year early, the finnish company said.",-1,0.2,1,0.361
121,"a a result of the negotiations, the company will terminate total 5 employ tract.",-1,0,0,0
122,"`` we see that the market continue to be tight in magazine paper, and our target i to close the deal by the end of the year. ''",-1,0,0,0
123,"operate fit totalled eur 9.0 mn, down from eur 9.7 mn in the first half of 2008.",-1,0.2,1,0.361
124,"the administrator have indicate a need for 900 job cut at the irish insure over the next 15 months.",-1,-0.2,0,-0.273
125,"elisa ceo sami seppanen said emt ' s slogan `` b coverage across estonia ' ' clear give mislead information to consume.",-1,0.2,-1,0.382
126,"operate fit totalled eur 9.6 mn, down from eur 42.0 mn the year before.",-1,0.2,1,0.361
127,"operate fit fell to eur 23.26 mn from eur 32.86 mn.",-1,0.2,1,0.361
128,"18 march 2010 a leakage in the gypsum pond was detect today at the talvivaara mine.",-1,0,-1,0
129,"in a separate announce to the helsinki stock exchange, atria reveal that the company 's third quarter fit decline from eur13 .9 m in the third quarter of last year to eur12 .7 m in this year 's q3.",-1,0.2,1,0.361
130,"the announce come two week before a key license agree expire between between the two company which are embroil in a agree over royalty payment for texas instrument chip which use qualcomm - patented technology.",-1,0.2,1,0.612
131,"l & t 's net fit for the whole 2010 dropped to eur 36 million from eur 45 million for 2009.",-1,0.2,1,0.67
132,"2009 3 february 2010 - finland - base steel maker rautaruukki oyj ( hel: rtrks ), or ruukki, said today it slipped to a large - than - expect pretax loss of eur46m in the four quarter of 2009 from a year - early fit of eur45m.",-1,-0.2,0,0.052
133,"20 october 2010 - finnish environmental manage company lassila & tikanoja oyj hel: lat1v, or l & t, said monday it expect it operate fit, exclude non - recurring item, for the whole 2010 to be slight low than in 2009.",-1,0,0,0.42
134,"consolidate operate fit from continue operate crease by 62.3 % to eur 51.2 mn from eur 135.7 mn in 2007.",-1,0.2,1,0.361
135,"operate fit fell to eur 20.3 mn from eur 74.2 mn in the second quarter of 2008.",-1,0.2,1,0.361
136,"stora enso oyj said it second - quarter result would fall by half compare with the same period in 2007.",-1,0,0,0
137,"dilute earn p share ( eps ) fell to eur 0.63 from eur 1.71.",-1,0.2,0,0.296
138,"the omx helsinki index was 0.33 pct low at 9,364.80, while the omx helsinki cap portfolio index was down 0.34 pct at 5,029.25.",-1,0,0,-0.273
139,"the pulp production in finnish kemij+ærvi will also be liquidate and about 1,100 employee loose their job.",-1,-0.6,0,-0.318
140,"in finland, metal sector company componenta i lay off temporarily the staff of it pori mill from christmas 2008 till 6 january 2009.",-1,0,0,0
141,"`` capital expenditure on energy efficiency ha fortunate fall along with the decline in the economy.",-1,0.4,1,0.836
142,"sale at the it slump last year aft the industry was hit by poor snowfall in the major sort in the winter of 2006 - 07.",-1,-0.4,-1,-0.477
143,"agricultural newspaper maaseudun tulevaisuus had 318,000 read, represent a crease of 6 %.",-1,0,0,0
144,"upm said the move will low net fit by x20ac 385 million us$ 520 million in the second quarter, main due to impair charge.",-1,0.2,-0.333,0.103
145,"earn p share eps in 2005 crease to eur0 .66 from eur1 .15 in 2004.",-1,0.2,0,0.296
146,"pretax fit total eur 4.9 mn compare to eur 5.2 mn in the first quarter of 2005.",-1,0.2,1,0.361
147,"at present, the trade mark pit - produkt i little - known outside the north - west of russia.",-1,0,0,0
148,"metso foundry jyvaskyla, c. will begin personnel negotiations on temporary lay - offs and personnel reduction in jyvaskyla, finland.",-1,0,0,0
149,"metso estimate the need for personnel reduction to amount to 25 people.",-1,0,0,0
150,"london marketwatch - - share price end low in london monday a a bound in bank stock fail to offset broad weak for the ftse 100.",-1,-0.2,-1,-0.743
151,"copper, lead and nickel also dropped... hbos ( hbos ) plummet 20 % to 70.3 pence aft say this year+ˆ??",-1,0,0,0
152,"operate fit for the three - month period crease from eur1 .65 m while net sale crease from eur14 .6 m, a compare to the correspond period in 2005.",-1,0.2,1,0.361
153,"commission come crease to eur 3.8 mn, compare to eur 4.6 mn in the third quarter of 2007.",-1,0,0,0
154,"fit before tax crease by 9 % to eur 187.8 mn in the first nine months of 2008, compare to eur 207.1 mn a year early.",-1,0.2,1,0.361
155,"finnish meat company atria can no longer promise a sufficient amount of domestic beef to it custom.",-1,0,1,-0.241
156,"cash flow from operate in january - december 2008 was a negate eur 18.1 mn compare to eur 39.0 mn in the correspond period in 2007.",-1,0,-1,0
157,"deal said the share was large hit by investor appoint about a fine margin of just 9.48 usd p barrel for the quarter and the performance of it shipping it, which saw ebit drop to 5 mln eur from 20 mln eur a year amid a fall in volume and tank rate.",-1,0.133,0,0.226
158,"in july - september 2009, konecranes ' sale crease to eur 368.7 mn from eur 520.4 mn in july - september 2008.",-1,0,0,0
159,"operate fit, exclude non - recurring item, totalled eur 1.0 mn, down from eur 1.6 mn.",-1,0,0,0.153
160,"operate fit was eur 1.6 mn in 2005 compare to eur 5.9 mn in 2004.",-1,0.2,1,0.361
161,"earn p share ( eps ) in 2005 crease to eur1 .87 from eur1 .89 in 2003.",-1,0.2,0,0.296
162,"coca - cola was the market lead of manufacture with a market share of 36.9 %, down 2.2 % from the correspond period in 2004 - 2005.",-1,0.2,0,0.296
163,"kiosk and cinema operate have suffer, in particular.",-1,-0.4,-1,-0.542
164,"last year, 8.3 million passenger flew the airline, down 4 percent from 2007.",-1,0,0,0
165,"finland - base stockmann group ha close seven franchise sport store nike in russia.",-1,0.4,0,0.34
166,"55 worker in + _ m+ _ l will be affect by the close - down.",-1,0,0,0.459
167,"operate fit in the four quarter fell to eur33m from eur39m a year early.",-1,0.2,1,0.361
168,"finnish - swedish stora enso doe not understand the decision issue by a federal judge in brazil concerning stora enso 's associate pulp company veracel.",-1,0,-1,0
169,"operate fit in the half were 0.8 m, down from 0.9 m a glisten invest in the brand and the manage team.",-1,0.2,1,0.361
170,"swedbank 's share have been hard hit of the swedish bank by the ongoing international financial crisis.",-1,-0.2,-1,-0.511
171,"the first ship ha been delay and i estimate to be complete in spring 2010.",-1,0.1,-1,0.026
172,"finnish soapstone process and fireplace maker tulikivi oyj said on february 26, 2007 it would cut less than 20 job from it fireplace sale organization, production facility and it subsidiary kermansavi oy.",-1,-0.2,0,-0.273
173,"the acquisition of + _ landsbanken sverige in 2009 burden the performance with eur 3.0 mn.",-1,-0.4,-1,-0.44
174,"pretax fit crease by 37 % to eur 193.1 mn from eur 305.6 mn.",-1,0.2,1,0.361
175,"the term of the aforementioned fund are considerably below the bank 's current cds level in the market and have a maturity range from 1 to 7.5 year.",-1,0,1,0
176,"fit for the period totalled eur 0.8 mn, down from eur 1.1 mn in the correspond period in 2008.",-1,0.2,1,0.361
177,"finnish suominen flexible package i cutting 48 job in it it in tampere and two in nastola, in finland.",-1,-0.2,-0.5,0.103
178,"upm stock fell 3 percent to euro 12.49 $ 17.24 in ear afternoon trade in helsinki.",-1,0,0,0
179,"the air traffic of finland ha been in stoppage since then.",-1,0.4,0,0.34
180,"net sale for the financial year 2006 are expect to amount to about eur20m and the operate result ebit i expect to be a loss, a announce before.",-1,-0.6,-1,-0.318
181,"30 november 2009 - finnish office furniture maker martela oyj hel: maras said today that it will make redundant three people and other nine will be laid off permanent from the company 's office staff and factory worker.",-1,0,-1,0
182,"earn p share ( eps ) amount to a loss of to eur0 .06.",-1,-0.2,-1,-0.026
183,"helsinki ( afx ) - kci konecranes said that franklin source c 's share of vote right in the finnish crane company fell last week to 4.65 pct from more than 9 pct in october 2005.",-1,0.2,1,0.296
184,"operate fit for the six - month period crease from eur21m, while net sale crease from eur436 .9 m, a compare to the correspond period in 2007.",-1,0.2,1,0.361
185,"the move was trigger by weak demand for forestry equipment and the certain market situate.",-1,-0.133,-1,-0.318
186,"the company said that the fall in turnover had been planned.",-1,0,0,0
187,"belarus oao lidskoe pivo brewery, base in the grodno region, port a 1.1 % crease in output to 1.045 million decaliters in january - march 2010, a representative in the administrate of the company told.",-1,0,0,0
188,"result before tax crease to near eur 14.5 mn, compare to near eur 20mn in the previous account period.",-1,0,0,0
189,"korhonen was miss from h post of editor in chief of the group 's newspaper lapin kansa in december 2008.",-1,-0.4,0,-0.153
190,"operate result for the 12 - month period crease from the fit of eur0 .4 m while turnover crease from eur5 .6 m, a compare to 2004.",-1,0.2,1,0.361
191,"the current lay - offs are additional to the temporary lay - offs agree in december 2008 and in may 2009.",-1,0.2,1,0.361
192,"finnish laboratory liquid handle and diagnostic test system developer biohit oyj omx helsinki: biobv issue on tuesday 3 june a fit warn for the financial year 2008.",-1,-0.1,0,0.273
193,"capacity will ease at it seikku sawmill in pori and alholma sawmill in pietarsaari and result in 60 people bee laid off for around six week start mid - may, it said.",-1,0.4,1,0.361
194,"vaisala 's net fit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006.",-1,0.2,1,0.361
195,"the international electronic industry company elcoteq ha laid off t of employee from it tallinn facility; contrary to early layoff the company contract the rank of it office worker, the daily postimees port.",-1,0.4,-1,0.34
196,"operate loss totalled eur 3.2 mn, compare to a fit of eur 7.2 mn in the third quarter of 2008.",-1,-0.2,0,0.052
197,"okmetic expect it net sale for the first half of 2009 to be less than in 2008.",-1,0,0,0
198,"stora enso oyj, the large papermaker, in october said it would close four mill.",-1,0,0,0
199,"in sale volume, coca - cola 's market share ha crease by 2.2 % to 24.2 %.",-1,0.3,0,0.557
200,"in finland, sampo bank, now part of the danske bank group, will lay off staff from the administrate and support function.",-1,0.4,1,0.402
201,"store 16 march 2010 - finnish stationery and gift retailer tiimari hel: tii1v said yesterday that it will cut a total of 28 job in it it tiimari tail ltd and gallerix finland ltd a a result of the closure of shop.",-1,0.1,1,0.202
202,"biohit said that it will reduce the numb of lease personnel by 10, and lay off 10 of it own personnel.",-1,-0.2,-1,-0.34
203,"arcelormittal chief execute office lakshmi mittal ha already cut output at some furnace.",-1,0.1,0,0.077
204,"nokia s u. s. share were 3.3 percent low at $ 12.73 by 1750 gmt.",-1,0.2,0,0.026
205,"in finland, the bank of + _ land port it operate fit fell to eur 6.1 mn in the second quarter of 2008 from eur 7.5 mn in the second quarter of 2007.",-1,0.2,1,0.361
206,"the workforce will be reduce also in the amsterdam office, in the netherlands.",-1,0,0,0
207,"fit before tax was eur 4.0 mn, down from eur 4.9 mn.",-1,0.2,1,0.361
208,"the fair value change of invest property was eur 15.8 mn, compare to eur 22.9 mn in the third quarter of 2009.",-1,0.4,1,0.572
209,"the stock was hit by the fit warn of finnish rival rautaruukki oyj ( omx: rtrks ).",-1,-0.1,0,0.273
210,"the large structure i planned for italy, where negotiations on about 40 job cut are to be initiate today, the company note.",-1,-0.2,0,-0.273
211,"port operate margin was a negate 5.9 %.",-1,0,-1,0
212,"the ion file a grievance over the company 's overtime assign policy.",-1,0,-1,-0.477
213,"full - year operate result for 2008 was 3.6 million negate.",-1,0,-1,0
214,"operate loss amount to eur 0.9 mn in the first half of 2006 compare to a fit of eur 0.5 mn in the first half of 2005.",-1,-0.2,0,0.052
215,"scanfil will execute the temporary lay - offs by mid - october 2009 and the job cut by march 2010.",-1,-0.2,0,-0.273
216,"finnish forest industry group stora enso oyj issue on thursday ( 20 march ) a fit warn for the first quarter 2008.",-1,-0.1,0,0.273
217,"cash flow from operate for the most recent quarter also reach a eight year low.",-1,0.2,0,-0.25
218,"raute port a loss p share of eur0 .86 for the first half of 2009, against eps of eur0 .74 in the correspond period of 2008.",-1,-0.2,-1,-0.402
219,"- demand for fireplace duct was low than expect, especial in germany.",-1,-0.2,0,-0.382
220,"( adpnews ) - may 4, 2010 - finnish cutlery and hand tool maker fiskars oyj abp ( hel: fisas ) said today it net fit decline to eur 12.9 million ( usd 17m ) in the first quarter of 2010 from eur 17 million in the correspond",-1,0.2,1,0.691
221,"the airline 's share price close down slight at ( x20ac ) 12.51 ( $ 15us .74 ) in helsinki.",-1,0.2,0,0.296
222,"turn on capital employ roce was a negate 2.3 % compare to 11.3 % in 2007.",-1,0,-1,0
223,"we have also cut our price projection for paper and package, '' an analyst with goldman sachs said on a note on monday.",-1,-0.2,0,-0.273
224,"in the first half of 2008, the bank 's operate fit fell to eur 11.8 mn from eur 18.9 mn, while net interest come crease to eur 20.9 mn from eur 18.8 mn in the first half of 2007.",-1,0.2,1,0.67
225,"pharmaceutical group orion corp port a fall in it third - quarter earn that were hit by large expenditure on r & d and market.",-1,0,0,0
226,"the operate loss amount to eur 0.8 mn, compare to a fit of eur 3.9 mn a year early.",-1,-0.2,0,0.052
227,"market share crease on the route between helsinki in finland and tallinn in estonia by 0.1 percentage point to 24.8 %.",-1,0.2,0,0.296
228,"raw material price have surge in the past year, fuel in part because of the rapid industrialization of china, india and other develop nation.",-1,0,0,0
229,"sale by seppala diminish by 6 p cent.",-1,0,0,0
