"id","text","rating","afinn","lsd","vader"
58,"bad new barbeque season.",-1,-0.6,-1,-0.542
59,"result tax crease near 14.5, compare near 20mn previous account period.",-1,0,0,0
60,"high court fine seven local asphalt company lion ( $ 117 ) operate cartel.",-1,0.4,0,0.202
61,"employ tract 14 employee will end march result 's previous employer - employee talk.",-1,0,0,0
62,"international electronic industry elcoteq laid t employee tallinn facility; contrary early layoff contract rank office worker, daily postimees port.",-1,0,-1,0
63,"arcelormittal chief execute office lakshmi mittal already cut output furnace.",-1,-0.2,0,-0.273
64,"operate loss crease 17mn loss 10.8 2005.",-1,-0.6,-1,-0.557
65,"current, foresee pre - tax remain level reach 700,000 usd 934,000, compare previous projection slight better pre - tax.",-1,0.3,1,0.403
66,"lay - offs will affect 240 people total 320 okmetic employee.",-1,0,0,0
67,"currency effect 3.0 pct, 20 mln euro ( $ 31.3 mln ), negate impact venue.",-1,0,-1,0
68,"result negotiations, will terminate total 5 employ tract.",-1,0,0,0
69,"operate loss non - recurring item 0.9, compare 11.5 2008.",-1,-0.6,-1,-0.318
70,"crease 220.5 470.0 correspond period.",-1,0,0,0
71,"aspocomp large factory china factory build project india halt due finance problem.",-1,-0.4,-1,-0.402
72,"total 16.5 passenger ship journey took place northern baltic sea 2007, slight 16.5 2006.",-1,0,0,0
73,"1411 cet, arcelormittal lost 7.26 % 17.38 euronext paris, come lead blue - chip fallers.",-1,-0.6,-1,-0.318
74,"measure result crease demand technical sign duct information.",-1,-0.2,0,-0.128
75,"sweden, oversupply pharmacy.",-1,0,0,0
76,"accord arokarhu, purchase scanned cash register computer appear total sum key press.",-1,0,1,0
77,"operate loss amount 0.7 compare 0.8 second quarter 2005.",-1,-0.6,-1,-0.318
78,"september alone, market decline 10.2 percent year - - year 19.28 lit.",-1,-0.4,0,-0.25
79,"construction yit reduce numb start - ups market - financed residential it 2007 2,300 previous announce 2,700.",-1,-0.2,-1,-0.34
80,"ruukki group calculate lost 4mn fail project.",-1,-0.5,-1,-0.7
81,"operate fell 35.4 68.8 2007, include vessel gain 12.3.",-1,0.4,0,0.527
82,"salonen add data show produce ' pulp inventory north america decline. '",-1,0,0,0
83,"information lease 5 september 2008, nokia 's american depositary share fell 8 %.",-1,0.2,0,0.296
84,"operate totalled 30.2, 43.8 year early.",-1,0,0,0
85,"operate loss total 0.3 compare 2.2 correspond period 2007.",-1,-0.6,-1,-0.318
86,"staff reduction will start immediate, glaston add.",-1,0,0,0
87,"additional, will terminate maximum nine salary senior salary employee ' employ tract.",-1,0,0,0
88,"rapala vmc corporate stock exchange lease october 10, 2008 11.45 kaupthing bank oyj ( `` kapthing '' ) form rapala vmc corporate ( `` rapala '' ) interrupt liquidity provide rapala 's share time.",-1,-0.1,0,-0.052
89,"also upset machinery work taken poland.",-1,-0.4,-1,-0.382
90,"external print fell 43.7 %, partly due terminate print tract ilkka - yhtyma 's print house - print oy sector player hss media ab december fall print price.",-1,0,0,0
91,"software hardware developer elektrobit oyj hel: ebg1v, eb, said today will temporarily lay 200 people maximum 90 day, aim achieve cost save 1.7 usd 2m second half 2010.",-1,0.4,1,0.494
92,"coca - cola market lead manufacture market share 36.9 %, 2.2 % correspond period 2004 - 2005.",-1,0.2,0,0.296
93,"outokumpu 's steel mill tornio,, suspect source.",-1,-0.2,-1,-0.296
94,"build home improve trade, totalled 1,173, 1,566 year early.",-1,0.4,1,0.44
95,"earn p share eps 2005 crease eur0 .66 eur1 .15 2004.",-1,0.2,0,0.296
96,"55 worker + _ m+ _ l will affect close -.",-1,0,0,0.459
97,"`` capital expenditure energy efficiency fortunate fall along decline economy.",-1,0.4,1,0.758
98,"result will also burden crease fix cost associate operate china, structure cost japan.",-1,-0.4,-1,-0.44
99,"baltic country, fell 42.6 %.",-1,0,0,0
100,"also city 's insurance, p & c insurance, said will pay compensate.",-1,-0.2,1,-0.103
101,"group 's operate loss 0.8, 2.5 2004.",-1,-0.6,-1,-0.318
102,"pretax loss totalled 49.9, compare loss 15.4 correspond period 2008.",-1,-0.6,-1,-0.557
103,"- base stockmann group close seven franchise sport store nike russia.",-1,0,0,0
104,"stora enso oyj said second - quarter result fall half compare period 2007.",-1,0,0,0
105,"part reorganisation measure will take place spring 2006, tamglass finton will start personnel negotiations will affect entire staff 33.",-1,0,0,0
106,"finnlines estimate annual general meet 2008 will financial tough year due large vestment.",-1,0,-1,-0.128
107,"term aforementioned fund considerably bank 's current cds level market maturity range 1 7.5 year.",-1,0,1,0
108,"result, 12 people will made redundant total 67 person laid temporarily.",-1,0,-1,0
109,"fair value change invest property 15.8, compare 22.9 third quarter.",-1,0.4,1,0.572
110,"technology raute corporate ( omx helsinki: rutav ) issue tuesday ( 23 september ) warn financial year 2008.",-1,-0.4,-1,-0.103
111,"myllykoski, one paper plant, one u three germany, venue eur286m first half 2010 operate loss eur12m, reuters said.",-1,-0.6,-1,-0.318
112,"accord latvian register, uponor latvia close re lvl 99,000 139,538.17 usd 194,556.48 turnover lvl 2.346.",-1,0,1,0
113,"tax crease 9 % 187.8 first nine months 2008, compare 207.1 year early.",-1,0,0,0
114,"stock hit warn rival rautaruukki oyj ( omx: rtrks ).",-1,-0.4,-1,-0.103
115,", metal sector componenta lay temporarily staff pori mill christmas 2008 till 6 january.",-1,0,0,0
116,"crease 10.5 % january, outside dropped 17 %.",-1,0,0,0
117,"miss staff member will now take matte court unless can settle outside.",-1,-0.4,0,-0.153
118,"export good fell 59 %, import 16.7 %.",-1,0.6,1,0.44
119,"10.33, huhtamaki market 's biggest faller, 8.69 pct low 11.35, omx helsinki 25 0.32 pct high 3,332.41, omx helsinki 0.47 pct 11,687.32.",-1,0,0,-0.273
120,"announce push freenet share 6.3 %, eur0 .71, frankfurt trade eur10 .65 investor gave hope unite internet ag drillisch pursue takeover breakup freenet.",-1,0.3,0.333,0.625
121,"last year 's third quarter result burden cost stemming structure u.",-1,-0.4,-1,-0.44
122,"'s tax fell 21.1 third quarter 2008, compare 35.8 correspond period 2007.",-1,0,0,0
123,"elisa ceo sami seppanen said emt ' s slogan `` b coverage across estonia ' ' clear give mislead information consume.",-1,0.2,-1,0.382
124,"result negotiations decide make 45 people redundant financial production ground.",-1,0,-1,0
125,"`` sup nasty, '' said eric schultze, chief technology office shavlik technology llc, st. paul, minn. - base maker patch manage tool.",-1,-0.6,-1,-0.557
126,"tinyurl link take user scamming site promise user can earn thousand dollar becoming google ( nasdaq: goog ) cash advertise.",-1,0.2,0,0.318
127,"'s total l 578,100 h1 2007, 30.9 % year - - year.",-1,0,0,0.509
128,"reduction notice apply 17 people.",-1,0,0,0
129,", bank + _ land port operate fell 6.1 second quarter 2008 7.5 second quarter 2007.",-1,0,0,0
130,"nokia share hit 13.21 euro friday, 50 percent start year part slow introduction touch - screen model.",-1,0.2,0,0.296
131,"electronic tract manufacture scanfil port 58.9 second quarter 2007, 62.4 year early.",-1,0,0,0
132,"pay 2.779 litas interest long - term loan provide ragutis ' majority shareholder, estonia 's. le coq, also add loss.",-1,-0.2,0,0.077
133,"metso foundry jyvaskyla, c. will begin personnel negotiations temporary lay - offs personnel reduction jyvaskyla,.",-1,0,0,0
134,"cramo slipped pretax loss 6.7 pretax 58.9.",-1,-0.6,-1,-0.318
135,"operate, exclude non - recurring item, totalled 1.0, 1.6.",-1,-0.2,-1,-0.226
136,"employ 112 280 abroad, it cord first - quarter 2007 8.6 mln, operate loss 1.6 mln.",-1,-0.6,-1,-0.318
137,"fair value 's invest property went eur2 .769 bn end september eur2 .878 bn year early.",-1,0.4,1,0.572
138,"invest group norvestia oyj said fell 23.5 mln euro $ 30.6 mln 2006 33.5 mln euro $ 43.6 mln 2005.",-1,0,0,0
139,"build home improve trade, crease 6.3 %, totalling 154.1.",-1,0.4,1,0.44
140,"okmetic expect first half less 2008.",-1,0,0,0
141,"airline 's share price close slight ( x20ac ) 12.51 ( $ 15us .74 ) helsinki.",-1,0.2,0,0.296
142,"subscription crease slight.",-1,0,0,0
143,"12.01 pm, omx helsinki 25 0.66 pct 3,143.57 omx helsinki 0.67 pct low 10,530.74 253 mln turnover.",-1,0,0,-0.273
144,"asian traffic decline 3.4 p cent.",-1,0,0,0
145,", stora enso 's loss 879.7 compare 673.4 previous year.",-1,-0.6,-1,-0.318
146,"total 140 job will reduce raahe steel work.",-1,0,0,0
147,"however, saw third quarter 1.4 1.5 correspond period.",-1,0,0,0
148,"scanfil, tract manufacture system supply communicate industrial electronic port 108.7 first half 2008, 111.1 year early.",-1,0,0,0
149,"apply summer work seen laborious stressful.",-1,0,-1,-0.511
150,"drive left car suspect, kidnapped force gunpoint drive durham.",-1,-0.2,-1,-0.296
151,"- group 's period 37.5 ( 48.2, 1-9 / 2008 ) result tax loss -3.5 ( +1.2 ).",-1,-0.6,-1,-0.318
152,"operate, exclude non - recurring item, totalled 2.2, 2.7 correspond period 2008.",-1,-0.2,-1,-0.226
153,"measure result weak demand shipbuilding industry.",-1,-0.3,-1,-0.527
154,"close, omx helsinki 25 0.01 pct low 3,067.64 point omx helsinki 0.05 pct 10,321.46 point 1.343 bln turnover.",-1,0,0,-0.273
155,"cencorp 's first quarter estimate eur0.9 - 1 .2 m, compare eur4 .5 m first quarter 2008.",-1,0,0,0
156,"however, crease signal traffic waste network source allow few smartphone connect.",-1,0,0.333,-0.226
157,"manage director 's comment: `` first quarter notably low year, especial, russia baltic country.",-1,0,1,-0.273
158,"paper company negate territory, stora enso r shedding 1.62 pct 12.73, upm - kymmene 0.80 pct 18.64 m - real b 0.18 pct low 5.57.",-1,0,-1,-0.273
159,"electronic manufacture service em elcoteq se post loss 66.4 mln euro $ 91.2 mln first half 2007, compare 7.1 mln euro $ 9.8 mln period 2006.",-1,-0.6,-1,-0.318
160,"q1, 's operate loss totalled 0.3, compare 3.6 q1 2008.",-1,-0.6,-1,-0.318
161,"suominen flexible package cutting 48 job it tampere two nastola,.",-1,-0.2,-0.5,0.103
162,"adp new - apr 22, - information system developer solteq oyj hel: stq1v said today loss widen 189,000 usd 245,000 first quarter 10,000 peri",-1,-0.6,-1,-0.318
163,"gsk announce november 2008 close operate dartford.",-1,0,0,0
164,"q1, bank + _ land 's interest come weaken 10 % 9.1.",-1,0.2,-1,0.052
165,"loss period totalled 15.6 compare 6.3 2008.",-1,-0.6,-1,-0.318
166,"srv lower estimate whole 2008 due certainty house.",-1,0,0,-0.052
167,"operate loss totalled 12.7, compare 17.7 first half 2008.",-1,-0.6,-1,-0.318
168,"operate 1.6 2005 compare 5.9 2004.",-1,0,0,0
169,"power supply solute system provide efore oyj said loss widen 3.2 mln euro $ 4.2 mln first quarter fiscal 2006 - 2007 end october 31, 2007 900,000 euro $ 1.2 mln period fiscal 2005 - 06.",-1,-0.6,0,-0.318
170,"january - november, group 's totalled 7,801.7, drop 12.6 % period 2008.",-1,-0.2,0,-0.273
171,"`` small firm suffer moment likely money trouble, '' add.",-1,-0.4,-1,-0.735
172,"accord ceo matti perkonoja parent hkscan, 's performance first quarter 2010 remain clear level correspond period.",-1,0.2,1,0.382
173,"operate 12 - month period crease eur17 .9 m crease eur58 .3 m, compare 2007.",-1,0,0,0
174,"tornio work employ 2,300 1,800 scope fix - period part - time temporary layoff april - october period.",-1,0,-1,0
175,"eu commission said early fine thyssenkrupp, unite technology corp 's otis, schindler ag kone oyj total 992.3 mln allege cartel activity lift market go back twelve year.",-1,0.4,0,0.202
176,"third original participant dropped due nausea side effect.",-1,0,-1,0.318
177,"earn p share ( eps ) amount loss eur0 .38.",-1,-0.2,-1,-0.026
178,"operate 12 - month period crease eur5 .4 m crease eur62 .0 m, compare financial year 2004.",-1,0,0,0
179,"glass technology glaston oyj abp crease 2.6 mln euro ( $ 3.8 mln ) first nine months 2007 7.8 mln euro ( $ 11.4 mln ) period 2006.",-1,0,0,0
180,"group ebit first half eur13 .6 m us$ 17.8 m, fall short eur22 .5 m post period.",-1,0,0,0
181,"due rapid crease, personnel reduction carry wide scale initial expect.",-1,0,0,0
182,"cash flow operate january - december 2008 negate 18.1 compare 39.0 correspond period 2007.",-1,0,-1,0
183,"teliasonera 's underlying result however include 457 mln skr posit one - offs, hence adjust underlying ebitda actual amount 7.309 bln skr, clear expectation, analyst said.",-1,0.2,1,0.382
184,"dilute earn p share ( eps ) decline 0.78 1.76.",-1,0.2,0,0.296
185,"omx nordic 40 omxn40 index, comprise 40 trade nordic stock nasdaq omx exchange, close 0.87 % 1,064.14 point thursday.",-1,0,0,0
186,"estonian electronic component factory, elcoteq, running material closure air traffic.",-1,0,0,0
187,"recent trouble simply make neteller cheap.",-1,-0.4,0,-0.402
188,"baltimore police fire pension, $ 1.5 billion, lost $ 3.5 madoff ponzi scheme.",-1,-0.5,-1,-0.572
189,"operate total 6.7, 7.2 correspond period 2005.",-1,0,0,0
190,"accord swedish authority, trace toxic osmium tetroxide found coast per+æmeri, northernmost part gulf bothnia.",-1,0.2,0,0.077
191,"last year, upm cut production, close mill slash 700 job.",-1,-0.3,0,-0.494
192,"kone share dropped 4.1 percent x20ac 43 us$ 55.77 helsinki.",-1,0.2,0,0.296
193,"operate result 12 - month period crease eur0 .4 m turnover crease eur5 .6 m, compare 2004.",-1,0,0,0
194,"operate total 9.4, 11.7 2004.",-1,0,0,0
195,"production duct will continue normal, temporary lay - offs concern simultaneous 80 employee.",-1,0,0,0
196,"( adpnews ) - oct 21, - - base consultancy tieto oyj ( hel: tie1v ) said today plunge 29.4 ( usd 43.9 m ) first nine months 58.7 period o",-1,0,0,0
197,"top, u commerce department publish worse - - expect construction spend figure november.",-1,-0.1,-1,-0.318
198,"23 april 2010 - construction engineer outotec oyj hel: ote1v said today slipped loss eur7 .3 m first quarter 2010 eur12 .5 m correspond period last year.",-1,-0.6,-1,-0.318
199,"compare ftse 100 index, rose 94.9 point ( 1.6 % ) day, relate price change -0.4 %.",-1,0,0,0
200,"omx helsinki index 0.33 pct low 9,364.80, omx helsinki cap portfolio index 0.34 pct 5,029.25.",-1,0,0,-0.273
201,"raw material price surge past year, fuel part rapid industrialization china, india develop nation.",-1,0,0,0
202,"operate six - month period crease eur21m, crease eur436 .9 m, compare correspond period 2007.",-1,0,0,0
203,"solute provide affecto oyj hel: afe1v said today slipped loss 115,000 usd 152,000 second quarter 2010 845,000 correspond period year early.",-1,-0.6,0,-0.318
204,"altogether finnair cancel 500 flight strike.",-1,-0.2,0,-0.361
205,"capacity will ease seikku sawmill pori alholma sawmill pietarsaari result 60 people laid around six week start mid - may, said.",-1,0.4,1,0.361
206,"workforce will reduce also amsterdam office, netherlands.",-1,0,0,0
207,"possible personnel reduction concern approximate 104 people.",-1,0,-1,0
208,"danish flsmidth acknowledge violate patent held metso.",-1,-0.4,-1,-0.494
209,"`` ' s issue thieve steal build site, ' ' said mr smith.",-1,-0.4,-1,-0.751
210,"low capacity utilisation rate steel production considerably crease fix cost p it steel produce.",-1,0,0,-0.273
211,"expect whole remain 2008 level.",-1,0,0,0
212,"operate totalled 9.0, 9.7 first half 2008.",-1,0,0,0
213,"compare operate total 4.7, 5.1 correspond period 2005, represent 7.4 %.",-1,0,0,0
214,"kiosk cinema operate suffer, particular.",-1,-0.4,-1,-0.542
215,"pretax loss total 1.2, 2.1 2004.",-1,-0.6,-1,-0.318
216,"biohit said will reduce numb lease personnel 10, lay 10 personnel.",-1,-0.2,-1,-0.34
217,"negotiate result reduction 80 people regular employ, around half will cover pension arrangement.",-1,0,0,0
218,"announce come two week key license agree expire two company embroil agree royalty payment texas instrument chip use qualcomm - patented technology.",-1,0.2,1,0.612
219,"belarus oao lidskoe pivo brewery, base grodno region, port 1.1 % crease output 1.045 decaliters january - march 2010, representative administrate told.",-1,0,0,0
220,"operate -0.1, 1.3.",-1,0,0,0
221,"hack extra nefarious tweet activate without click - enough web surf move mouse cursor.",-1,0,-1,0
222,"january - august, import sea contain, lorry, trail it fell 27.7 % export 28.6 % correspond period 2008.",-1,0,0,0
223,"tietoenator 1.13 pct 18.38, extend recent low last week 's second - quarter port, deal said.",-1,0.2,0,-0.103
224,"appoint see plan fold.",-1,0,0,0
225,"yit lodge counter claim neste oil total eur25m, primarily base work carry tract additional cost incurred due prolongation project.",-1,0,0,0
226,"result 20 person will longer need.",-1,0,0,0
227,"budapest, august 10 mti - electronic maker elcoteq will lay 700 worker plant pecs s hungary end september fall order, communicate director elcoteq 's local it, zoltan krippl told mti monday.",-1,0,0,0
228,"liquidity provide interrupt may 11, 2007 aspocomp group oyj 's share trade 0.50 cent ( aspocomp 's stock exchange lease 11.5. 2007 ).",-1,-0.1,0,-0.052
229,"'s previous estimate low venue year - ago 93.9.",-1,0,0,-0.273
230,"pretax total 9.0, 36.3 2007.",-1,0,0,0
231,"ramirent made 18 kroons 1.15 mln loss last year; year 7.3 kroons black.",-1,-0.6,-1,-0.318
232,"however, suspect stole burgundy nissan altima.",-1,-0.2,-1,-0.296
233,"decide end 2008 temporarily shut ammonia plant billingham extend maintenance period ince facility.",-1,0.2,0,0.178
234,"market share crease route helsinki tallinn estonia 0.1 percentage point 24.8 %.",-1,0.2,0,0.296
235,"`` operate decline main due crease cost wood cycle fib strengthen euro. ''",-1,0.4,1,0.318
236,"first half 2008, bank 's operate fell 11.8 18.9, interest come crease 20.9 18.8 first half 2007.",-1,0.2,0,0.459
237,"price livery volume broadband duct crease significant 2005.",-1,0.2,1,0.202
238,"scanfil, system supply tract manufacture communicate sector electronic industry, port 49.6 first quarter, p cent small correspond period 2008.",-1,0,0,0
239,"period 's dropped 30.6 38.3, accord interim port, lease today.",-1,0,1,0
240,"operate fell 15.1 24.6 2006.",-1,0,0,0
241,"ssh communicate security corp stock exchange lease october 14, 2008 2: 45 pm update full year outlook estimate result remain loss full year.",-1,-0.6,-1,0.026
242,"alma media 's operate amount 11.9, 15.0 year early.",-1,0,0,0
243,"operate 12 - month period crease eur157 .5 m, crease eur634 .3 m, compare 2007.",-1,0,0,0
244,"majority 's personnel temporarily laid one six week period february june period.",-1,0,0,0
245,"operate result, exclude one - item, total 9.1 compare 10.6 continue operate, exclude one - item 2004.",-1,-0.2,-1,-0.421
246,"kemira 's crease 1,259.6 january - june 1,425.1 january - june 2008.",-1,0,0,0
247,"tiimari segment fell 4.0 % year - - year eur3 .3 m june 2010.",-1,0,0,0
248,"tract employee, 96 blue - collar worker, will end march august 2011.",-1,0,0,0
249,"numb permanent reduction clerical worker 22 employee, 19.",-1,-0.2,-1,-0.34
250,"dollar fell, though, pound yen.",-1,0,0,0
251,"finnair 's passenger load factor, measure numb sold seat share avail seat, dropped 1.3 percentage point 76.7 % september.",-1,0,-1,-0.052
252,"fair value 's invest property went 2.768 billion end 2.916 billion year early.",-1,0.4,1,0.572
253,"accord scanfil, demand telecommunication network duct fluctuate significant third quarter 2006, situate expect remain unstable re year.",-1,-0.133,0.333,-0.296
254,"operate fell 20.3 74.2 second quarter 2008.",-1,0,0,0
255,"seppala diminish 6 p cent.",-1,0,0,0
256,"fell almost half +â 5.5 +â 9.4 end 2007.",-1,0,0,0
257,"helsinki ( afx ) - kci konecranes said franklin source c 's share vote right crane fell last week 4.65 pct 9 pct october 2005.",-1,0.2,1,0.296
258,"operate, exclude non - recurring item, total 0.2, 0.8 correspond period 2006.",-1,-0.2,-1,-0.226
259,"financial software solute developer basware oyj said fell 884,000 euro ( $ 1.2 mln ) first quarter 2007 2.0 mln euro ( $ 2.7 mln ) year early.",-1,0,0,0
260,"cash flow operate activities negate 3.1, compare 23.3 correspond period.",-1,0,-1,0
261,"maritime administrate said ship ignore warn icy condition.",-1,-0.3,-1,-0.44
262,"operate margin 8.3 %, compare 11.8 % year early.",-1,0,0,0
263,"dilute earn p share ( eps ) fell 0.63 1.71.",-1,0.2,0,0.296
264,"october, upm port third - quarter loss euro86 $ 110 compare euro120 2007.",-1,-0.6,-1,-0.318
265,"rise cost force package produce huhtamaki axe 90 job hampshire manufacture plant.",-1,-0.2,-1,-0.103
266,"accord aktia asset manage, analyst ' forecast still high.",-1,0.4,1,0.361
267,"period totalled 1.1, 1.6 third quarter 2008.",-1,0,0,0
268,"operate loss total 25mn compare 63mn correspond period 2005.",-1,-0.6,-1,-0.318
269,"off, deem low finnlines ' board, stand 4 pm tomorrow.",-1,0,0,-0.273
270,"total numb fill state crease recent.",-1,-0.2,-1,-0.401
271,"omx helsinki index 0.34 pct 8,256.02 turnover 813.191 mln.",-1,0,0,0
272,"said three months end march slid eur86 .4 m us$ 113.4 m eur91 .2 m last year.",-1,0,0,0
273,"cash flow operate recent quarter also reach eight year low.",-1,0.2,0,-0.25
274,"operate crease near 1.7, however.",-1,0,0,0
275,"sale will result capital loss eur5m solidium, obtain tikkurila share march 2010.",-1,-0.2,0,-0.026
276,"nokia 's share price fell less one percent 18.70 euro ( $ 25.41 ) helsinki, siemens share fell 1.02 percent 90.19 euro ( $ 122.57 ) frankfurt.",-1,0.2,0,0.527
277,"operate fell 23.26 32.86.",-1,0,0,0
278,"scanfil issue warn 10 april 2006.",-1,-0.4,-1,-0.103
279,"web user click link contain mail, find bogus site imitate bank, retrieve personal bank data.",-1,0,-1,0
280,"said fall turnover planned.",-1,0,0,0
281,"q2, tax amount 13.6, 26.8 q2 2008.",-1,0,0,0
282,"since associate 's data cover figure 100 small local brewery import bee duct, actual market share member small given port.",-1,0.2,1,0.296
283,"accord petrol state chain st1 's manage director kim wiio, force make purchase rise price first half 2008, now consume price go almost daily due competition.",-1,0,1,0
284,"however, grow margin slow due financial crisis.",-1,-0.6,-1,-0.625
285,"last year, 8.3 passenger flew airline, 4 percent 2007.",-1,0,0,0
286,"store 16 march 2010 - stationery gift retailer tiimari hel: tii1v said yesterday will cut total 28 job it tiimari tail ltd gallerix ltd result closure shop.",-1,0.1,1,0.202
287,"compare ftse 100 index, rose 36.7 point ( 0.6 % ) day, relate price change -0.2 %.",-1,0,0,0
288,"said compare operate january - june period fell short last year 's correspond performance.",-1,0,0,0
289,"viking line cancel service.",-1,-0.2,0,-0.25
290,"( adpnews ) - may 4, 2010 - cutlery hand tool maker fiskars oyj abp ( hel: fisas ) said today decline 12.9 ( usd 17m ) first quarter 2010 17 correspond",-1,0,0,0.494
