"id","text","rating","afinn","lsd","vader"
11,"i note the glow term in which the secretary of state describe the educate policy in england. why, if there ha been such achieve, do so many labour member opt out of the system and buy place in dependent school for their children? perhaps the right hon lady will ask the minister responsible for educate in northern ireland why, if the govern are emphasising parental choice in this part of the unite kingdom, in northern ireland parental choice i bee regard and, indeed, the view of parent are bee ignore. we are seeing the destruction of grammar school and the abolition of academic selection, which the majority of people in northern ireland have said they wish to retain.",1,0.04,0.077,0.052
12,"i am sure the chancellor i serious in try to deal with the critical state the country i in, but i he not appoint that fellow member of hi cabinet see this queen speech a an opportunity not to tackle the serious issue he raise, but to create divide line - to introduce legislate design not to improve the state of the country, but pure to try to cover the labour party position? doe the hon gentleman agree that although the covert lend was probably right in the circumstance, it was ethical for the govern then to lean on another bank and broker a deal under which shareholder could not be told about the covert loan? one bank merge with another with a huge loss of shareholder value. even if we accept that the covert loan should have happen, we cannot accept merge of institute without open, truth and transparency about what i real happen. may i take the minister back to the issue of the lloyds - hbos merge? it was right to make the covert loan, but it was wrong for the govern to lean on the director of lloyds and encourage them to merge with the other company when they could not tell their shareholder the truth about the financial state of the other company.",1,0.14,0.238,0.964
13,"my hon friend speak about avoid children deaths. even if children who are involve in cycle accident do not die, they can sustain serious head jury that leave them with ability for the re of their live, and that, too, i a tragedy, so the bill i also about prevent avoid long - term damage to children. i am enjoy the right hon gentleman speech. given that the bill i about children, sure not even the most fundamentalist of the fundamentalist libertarian believe that children should be free to do whatever they want. on pee pressure and what children will or will not do, doe my hon friend agree that young people regard go to school a deep uncool and unpopular and that if it were voluntary, many would not go? however, it i the law, so young people go to school. it i feeble to argue that we should not even try simply because something i consider uncool and there i pee pressure to resist it. what was the hon gentleman do in a playground anyway? i apologise to my hon friend for miss the preamble to hi speech. much a i am enjoy hear him read out the house of commons library brief on the bate, the thrust of hi argument appear to be that the bill would lead to a substantial reduction in the numb of people who are bicycle. in that case, why doe he think that the bill i support by halfords, the large retailer of bicycle? it cannot just be because it also sell helmet. helmet are far cheap than bicycle. sure, it will have made a busy case. if it thought that the bill would lead to an enormous tail off in the numb of people buy bike, it would not support the bill.",0,-0.075,0.067,0.792
14,"it i a brilliant effective form chamber, but it i a brilliant effect vise chamber. i forbore to stand to catch your eye early, mrs. heal, because i want to list to the hon member for chichester and the right hon and learn member for sleaford and north hykeham cuss their amendment and new clause. i shall maintain the spirit of consensus that ha predominate in this bate, but not because i believe for one moment in the concept of appoint term pee or non - term pee. i am wholly against that concept. a most hon member know, i have always argue in favour of an elect second chamber, but the amend ha some merit in the text - and on in the text - of an reformed house and how we might limit some of the more deleterious aspect of it form and function at the moment. one the that i have notice about those who are elevate to another place i that they tend very quick to believe that the process by which they were elevate must be extreme wise and sensible given the outcome, which i that they are now a member of that house. the longer they stay in the house, the more they are convince of that fact and the less likely they are to change. the merit of what the hon member for chichester ha pose i that it provide an envelope for that patronage to end. that must be right. it limit, at least to a certain extent, the effect of prime ministerial patronage. i also think that it would have the function of focus those who were in that house for a limit period on the job that they were there to do. a great numb of life pee, particular those who have been recent create, seem to have on the hazy view of their function a member of a legislature, a evidence by the fact that they rare attend. when they do attend, it i usual on a matte that directly affect them rather than because they have any view of their function in a work democracy. the fact i that the work of the other house i carry out by a very limit numb of people. all credit to those who shoulder the burden - they do a terrific job - but the fact i that many member of the other house are rare seen and rare tribute. precise so. it irritate me enormous when someone ha the perk and honours associate with membership of the other house but doe not do the work involve. it i sad to say that a lot of them do that. we might feel that some member of this house, on occasion, tribute relative little, but at least they occasional turn up to vote. some in the other place do not even find that that i a necessary part of their function. a i said, i think that term limit might focus the view of those who receive such prefer on the role that they are expect to perform. my on quibble, which was mention by the hon member for chichester, i the time period for which they might be expect to serve. he mention three parliament. i would be happy with that if we had fix - term parliament, but we do not. have a specific time might be better than express it in term of parliament, because there would not be a direct relationship between the peer activities in the other house and election to this house. however, i am a strong advocate of a fix - term parliament in any case, which would solve that difficulty. i have to say that i do not agree with the argument made by the right hon and learn member for sleaford and north hykeham in favour of appoint. there i a considerable benefit in not have reappointments, large for the reason he enlist in favour of some of the the that he said - that i, dependence. when people know that there i nothing to be gain by act positive to the prospect of future advance or patronage, they have an dependence of mind that might not be quite a strong in other circumstance. if we have a fix term without the possibility of appoint, that free anybody who i in that position from the sometime adverse attentions of the whip or party colleague. they will clear be free to speak their own mind. an interesting and important point mention by the right hon and learn gentleman at the end of hi comment and pick up on by the hon member for forest of an i the position of minister. i take a view, which i not share by everybody, that we should not have minister appoint from the house of lord anyway. minister should come from this place and should go along to the house of lord to argue their case for particular legislate and we should move yet another ti of patronage. however, that i not the position at the moment. i accept your guidance, mrs. heal. on term limit for minister appoint a minister to the other place, i think that there i a very strong argument - we dealt with this in our cross - party discussion on the future of the house of lord - that, if someone i appoint a a minister, the term should be for the duration of their role in the administrate. there i no argument for it come automatically with a permanent seat or even a 15 - year seat or whatever in the house of lord. it should be an ad hoc position, if it i our view that minister should continue to be appoint from that house. entry to the house should be for the duration of the time for which that person i a minister. if there i then an argument that the person involve ha perform distinguish service, perhaps in the role of secretary of state, and merit a term peerage, so be it. their appoint should not be a qualify from a term peerage, but it should not automatically be assume that because someone ha been an under - secretary for a few week that person merit a permanent place in the vise chamber of our legislature. that seem to me to be an answerable argument. i would have preferred it if this amend had include a section on minister, but i appreciate the fact that we are talk about a principle. it i a principle on which we will divide, if the hon member for chichester press hi amend to a division. i shall commend to my right hon and hon friend that the amend should be support. i shall not do so, however, because i think that it i a perfect amend or that a form house of lord with term pee in it would be a form house of lord. it would be just slight better than what we have at the moment and i suppose that any advance i better than none. on a point of order, sir michael. can i be clear about this? we may have agree to deal with clause 30 and 31 and schedule 4 in the same bate, but i do not think we agree to deal with clause 32, and it seem a though the minister might be stray to a discussion of clause 32. i think that there are limit a to how much we can reorganise the agree programme. the hon gentleman i correct. we are deal, at most, with clause 31, and it would be a good idea if we did not, at this point, stray to clause 32, a that deal with resignation from the house of lord, which i a separate matte. i have two quick question for the minister. one i about offences that are committed outside the uk and for which sentence are given and serve outside the uk. i understand why the relevant vision i in the bill and do not argue with it, and i note the capacity in schedule 4 for a solute to be passe effective to annul the result of a find of guilt in a foreign jurisdiction. however, i hope that the minister will consider whether there should be some notion of dual criminality, so that to be cover, the action must be an offence in the uk a well a in the other jurisdiction. it seem surprise that a person found guilty of some suppose offence in another jurisdiction that i not an offence in the uk could come back here to find that their membership of the house of lord had been forfeit a a result, and that they had to wait for a solute of the house to have their position vindicate or otherwise. that i a slight long - winded way of deal with something that ought to be clear - cut. my other question - i hope that the minister i listen, despite hi conversation with you, sir michael. it i rather pointless my stand up and make comment on clause stand part if the minister i not listen to what i am say. i hope that he i. i hop that i had made myself clear, but just in case the minister did not get the full purport of what i was say, it was about the question of dual criminality. i was ask whether a so - call offence committed outside the uk that i not an offence here should be dealt with by automatic forfeiture of membership of the house of lord and then have to be overturn by a solute, or whether the bill should simply state that to qualify, it must be an offence both in the uk and in the foreign jurisdiction. that i what we often state in legislate deal with oversea jurisdiction. the second question that i wish to put to the minister i about clause 31, which i do not believe he mention specifically. it state: "" an expulsion solute or a suspense solute may contain other vision in addition to that mention in the subsection above. "" what i that "" other vision "" that the minister envisage? if stand order of the other place are to be made on the basis of the bill, the lord will want to know what that might entail. i would have thought that a simple suspense or expulsion solute would be appropriate, and that it would not be appropriate to add other the that member of another place might think appropriate punishment for whatever the perceive crime might be. from my experience of another place, they might be remarkably invent in find appropriate punishment to add to the charge list in a solute. will the minister therefore explain what that subsection mean? i appreciate that disproportionality of sentence would not be caught, and it i right that the house of lord should address that by solute, but it seem inappropriate that there should be any question of forfeiture for something that i not a crime in the unite kingdom. i was ask on that the minister consider that point and whether an amend could be table to deal with that circumstance.",1,0.211,0.138,0.999
15,"in the light of the comment of the hon member for wantage, will the right hon lady tell the queue of parent whose children have two or more a - level that they will not have a university place? was this not also about invest elsewhere in the educational system, include nursery school, primary school and secondary school? simply to talk about the fee in california and elsewhere i accurate. we have to examine the whole picture to understand what determine entry to high educate there. that i why you are stand sideways. of course my right hon friend vote for up - front fee and cut in single - parent benefit. tonight, will she support the bill, which will introduce grant at the end of the year for poor student?",1,0.08,0.818,0.774
16,"i am afraid that i do not understand the logic of my hon friend's position. if he i say that the vision on the need for a father ha not work, what i the point of keep it in the bill? given my hon friend's answer to my early intervention, he appear to be say that he i attempt to strengthen the clause. therefore, i not the logic of hi position that he tend the clause to make it more difficult for lesbian and single parent to access ivf? would not the male role model part of hi proposal encourage fraud? numerous lesbian couple could attend clinic with their hire male role model for the day. sure, that would be total counter - productive. i mere want to confirm that the hon gentleman i absolute right. the hon member for enfield, southgate was referring to the definition section concerning birth certificate, legitimacy and nationality, which ha nothing to do with parenthood. given the logic of my hon friend's case, if a mother and a father had treatment, the mother became pregnant and the father then left the mother, should the mother then be made to terminate the pregnancy?",0,0.067,0.273,0.811
17,"it i mislead to insinuate that poor family are subsidising better - off family. if there i a need to address come inequality, why should people who have children pay the price of that rather than people who do and do not have children accord to their mean?",1,-0.067,-0.333,-0.153
18,"with this it will be convenient to cuss amend no. 9, in page 5, line 18, leave out from ' offence ' to ' must ' in line 20.",0,-0.2,1,-0.557
19,"it i a pleasure to follow the hon member for cambridge, who i the new member of the home affair committee. i can call that of the committee 38 port, 37 were unanimous; the discussion and inquiry that we held on pre - charge detente was the on one on which the committee divide. we have had some very odd coupling, if i may put it like that, today. we had the front benchers - the home secretary and the shadow home secretary - agreeing, and then we had the right hon member for haltemprice and howden and my hon friend the member for walsall north agreeing. i thought for a moment that the hon member for esher and walton was go to vote against the order until the last few second, when he gave the home secretary the benefit of the doubt. this i a very important bate. of course, the mood i different from that of the last bate, although there i a huge amount of passe. i came to this chamber with a termination to vote for the order, but i am go to vote against it because i do not think the case ha been made. i have been swayed - i know that this i very usual for a member of this house - by the speech that i have heard. i am impress by the integrity of my hon friend the member for walsall north, who ha campaign long and hard on this issue, and by the fact that the right hon member for haltemprice and howden sign and fought a by - election on it. i also member the speech made by the hon member for foyle during the last bate, which was pretty passionate. that i not to miss anything that we have heard from other who obvious make very important point. i understand that; it i exact the point that ian blair, now lord blair, made to the select committee. however, a we have heard today from the home secretary, this power ha not been use very often. i am sure that she was in the chamber when the attorney - general spoke on the issue - it was one of the b speech that i have ever heard here - and oppose what the last govern were go to do. to be perfect frank, if one ha a power that one doe not use, why have it? it i important to consider who support the longer detente period. on the police came before the committee and said that they support it. ken macdonald - now lord macdonald - who i conduct the view had no reservation when he was director of public prosecute, but had reservation aft he cease to be dpp. he brought those reservation - i will not, because time i very short and i know that lot of people want to speak. i have great admiration for my right hon friend - oh, all right, then. my right hon friend i right, but we now have the fact and some evidence that we did not have before. the hon member for esher and walton mention the security service. the security service have never said, on or off the cord, that they want an crease in the detente period. when they met the select committee, they were very clear that they were not taking a position on this, and that was echo in the statement made by the head of mi5. in their view, it was a decision to be made by politician. my next point concerns the impact on the community. i listen to what my right hon friend the shadow home secretary said, and i have great admiration for him. however, i do not believe that the so - call dependent search conduct by official at the home office - or consultant, or whoever did it - truly reflect the view of the community. this matte impact on the community, and that include the ethnic minority community of this country, specifically the muslim community. there was huge disquiet about these power bee sought by the last govern. i have 10,000 people of the muslim faith in my constituency; other have more. it was not on the muslim community but the entire ethnic minority community that was concern, although they may not have want to relate their view to consultant for a search document. the home secretary i come before the select committee tomorrow morn - i hope she ha not forgotten, because we are all turn up and it would be terrible if she were not there - and we will of course probe h about h view. i am sure that she will deal with all the point that we raise in the competent way she ha done since becoming home secretary. however, in answer to the hon member for perth and north perthshire she said that she was personal in favour of 14 day. she had me until that point. if she believe that 14 day i the right limit, how can she come before the house and ask for 28? on that point alone, and have been convince by right hon and hon member, i will vote against the mote.",0,0.205,0.333,0.999
20,"i am grateful to my fellow rotarian for give way. i have been follow hi exegesis with great interest, and there i much that i superficial allure in what he say, particular about young people. where in hi bill, however, doe he address the problem that most of the drug dealt in my part of the world are dealt by children under 16 on bicycle who are connect by mobile phone to some anonymous figure who may not even be in the same country, let alone the same city? what will he do in respect of those drug deal? for 14 - year - olds?",0,0.12,0.429,0.876
21,"that i very kind. doe the hon gentleman think the scottish govern should disclose all of their confidential paper?",0,0.4,0,0.571
22,"i will allow the hon gentleman to continue.",1,0.2,0,0.226
23,"no one could be more aware than the right hon gentleman, a a former heal secretary, that the tobacco industry lobby i one of the most powerful group around this place, given it direct and covert campaign to lay legislate to introduce plain package for it duct, among other the. will the govern ensure, if and when they get round to register lobby organisations, that such organisations will be require to reveal whose payroll they are on, to ensure great transparency? for example, tobacco company might finance third - party organisations a a front to mote their cause.",1,0.057,0.714,0.92
24,"it was the summer recess for most of that time. nonsense.",1,-0.4,-1,-0.402
25,"my hon friend i make a very good case, and i speak a somebody who i not in favour of british withdrawal from the european ion and who recognises, in the word of my right hon friend the foreign secretary, that we are where we are. however, i hope that my hon friend i not advance the case that because we have obtain one or two safeguard in relate to the construction of the eeas, that validate the principle objection that we maintain throughout the treaty of lisbon proceed to both the create of the eeas and the position of the high representative. we are just mitigate the damage consequence, are we not? i think that the minister i cite a written answer that he gave me. may i take him away from the eu account procedure with which some of u are familiar? the external action service will have 136 embassy. it already employ 700 staff - he look puzzle, but that come from a written answer that he gave me - and might have thousand more. without talk about account manoeuvres or additional amount, will he tell u the cost of those 136 embassy and the hundred, if not thousand, of staff employ by the eas?",1,0,0.6,0.849
26,"would it not be better for this govern to value the work of our public sector worker in particular, rather than to undermine the role they play by bring in agency worker to break strike?",1,-0.067,0,-0.079
27,"i thank my hon friend for give way, and i promise not to annoy h again. i just want to highlight the fact that govern member are find much of this funny. they like to portray this issue a bee about workshy or unemployed people taking benefit from hard - work taxpayer across the country. i it not true that on one in eight people who receive house benefit are unemployed? govern member should take this bate more serious.",1,0.273,0.333,0.959
28,"doe he?",0,0,0,0
29,"the hon lady i make a great deal of bluster about the committee and it formulate. let u consider the point under bate. she i suggest that the programming of busy i worse than the guillotine that h govern undertook. i member very well from the decade that i spent in opposite the very problem to which she ha allude about table many amendment at the last minute and the difficulty of interpret legislate in the country. we ought to get to the heart of the matte, which i the value of programming busy. can my hon friend clarify a point on which i hope she agree with me? those of u who are modernisers and who have campaign for these change are not try to work few hour. we are try to achieve circumstance in which we can work more effective. we are all prepare to work horrendous hour, a we do now, but there must be a balance between the constituency, family life and our life in the house. a so many hon member have said, effect scrutiny can be achieve if we make change and arrange our hour and vote pattern.",1,0.05,0.25,0.67
30,"although a numb of issue that have been raise tonight are outwith my hon friend's amend, which relate to private members' bill, i can assure him - a chairman of the procedure committee - that we will examine the point that have been made.",0,-0.2,0.333,0
31,"i wish to explore the compromise issue. if the compromise i on in term of commence and the minister now accept the principle that the offence will extend to custody, why doe he not accept the amendment from another place and simply deal with the commence issue? on the other hand, if he doe not accept the principle and if what i bee pose i mere window dress, why doe he expect the other place or this house to accept it a a compromise?",0,0.2,0.333,0.764
