"id","text","rating","afinn","lsd","vader"
30," @pattonoswalt: Are they going to ask Lenny Kravitz's penis ONE question? This is very disrespectful. ",-1,0.111,-1,0
31,"Good eyes .@randikayeCNN on spotting @360vodka Patriot btl on ",-1,0.778,0.333,0.44
32," @_HankRearden: John Sinunu, who wrote a book about Jeb's dad, doesn't like Trump. What a fucking shock. #GOPDebate",-1,-0.185,-0.333,-0.613
33,"Steps to help you understand #KKKorGOP: 1) define rhetoric, 2) consume #GOPDebate rhetoric, 3) spot similarities. https://t.co/lkuHW2NRXs",-1,0.556,1,0.402
34," @mette_mariek: Here's a dog that looks like a panda. ",-1,0.556,1,0.361
35," @LeaSavoy: Overall view on #GOPDebates...""I stayed home from work for this?""My candidate choice has not changed 1 iota.#CruzCrew",-1,0.111,0,0
36," @Bipartisanism: Sounds like the ",-1,0.556,1,0.361
37,"REMINDER: Family is important to Republican 2016 candidates, just not gay families. http://t.co/Cs0UsasSQS #GOPDebate http://t.co/FmafDUbmfb",-1,0.556,0,0.202
38,"Rubio-Backed Insurance Market ""Covers 80 People"" -Obamacare Covers 1.6M in FL Alone http://t.co/WHgciD8Ee7 #GOPDebate http://t.co/Y1AWqcPfNW",-1,-0.333,0,-0.25
39,"@AvaBeata you're gonna get a kick out of last night! Lemme know what you think... ",-1,0.111,-1,0
40,"The closed captioning for the ",-1,0.111,0,0
41," @alilihay: I would also prefer that my uterus isn't registered with Washington ",-1,0.111,0,0
42,"@RealAlexJones @libertytarian @JakariJax @LeeAnnMcAdoo Wether @realDonaldTrump is a trojan horse or not, is he worth a punt? #GOPDebate",-1,0.556,1,-0.169
43," @ItsShoBoy: ",-1,0.111,0,0
44,"""I think God's a pretty fair guy"" -Ben Carson, neurosurgeon, on his belief modern day taxation should be based on an ancient book#GOPDebate",-1,0.444,1,0.67
45," @pulmyears: Official photo from the big #FoxNews #GOPDebate last night: http://t.co/uaiB1M8ekC#teaparty @socalimilitia1 @donkeyarguing",-1,0.333,0,0
46," @olakunlesoriyan: FREEDOM is NOT FREE...and we MUST FIGHT for it EVERYDAY--@RealBenCarson  ",-1,0.259,-0.333,0.382
47," @rebleber: Not mentioned in the #GOPdebate:Voting rightsClimate changeGun violencePolice shootingsStudent debtInequality",-1,0.111,-1,0
48," @JimmyJames38: Flat tax for the win ",-1,1,1,0.586
49," @saradmahmoud: ",-1,0.111,0,0
50,"hey look- the ",-1,0.111,0,0
51," @BettyFckinWhite: So Donald Trump is Biff from Back to the Future 2? ",-1,0.111,0,0
52,"After the #GOPDebate, if I were a Republican I'd get behind the smartest, most electable person in the room and draft @megynkelly for Prez!",-1,0.556,1,0.648
53,"Just as we get the world we deserve, the #GOP gets the candidates it deserves. If you don't like Trump, look in the mirror. #GOPDebate",-1,0.556,1,-0.276
54," @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? ",-1,0.111,0,0
55,"Nope. I think that was the most unintentionally funny political event I've ever seen. It was great! ",-1,0.889,1,0.821
56," @MonsterandBoy: I am in an uproar for not being invited to tonight's debate! I demand a reason!  ",-1,-0.111,-1,-0.27
57," @Jackie_Pepper: ",-1,0.111,0,0
58,"It is just me or can anyone else not wait for SNL this weekend for the debate coverage? ",-1,0.111,1,0
59," @Wendie07: ",-1,0.111,0,0
60,".@CorrectRecord @HillaryClinton FOX/GOP Party Hunger Games-Demagog Food-fighter @CarlyFiorina#GOPDebate #morningjoe http://t.co/ygMGbAvqut",-1,-0.333,0,0.178
61," @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. ",-1,0.111,0,0
62," @mette_mariek: Donald Trump is @eddiepepitone's best character ever. ",-1,0.778,1,0.637
63,"@CarlyFiorina GO CARLY! Matthews is an asshat!! Nice job! ",-1,0.778,1,0.608
64," @GOPendejos: An HOUR in and STILL No mention of ",-1,-0.111,0,-0.296
65," @jasper_deezy: Mike Huckabee quoting Limp Bizkit lyrics for his military talking points ",-1,0.111,-1,0
66," @diegueno: what working people missed in the ",-1,-0.333,0,-0.296
67,"GOP Debate News - Trump Shocks GOP Faithful http://t.co/T0k3oOKwM0  ",-1,0.222,0,0.077
68,"Watching the #GOPDebates I can't help but think of Claire Underwood referring to political debates as ""spectacle"" in season 3 #Profound",-1,0.556,1,-0.16
69,"#GOPDebate: Did Cruz Trump Trump?https://t.co/zMrfI7BoUc via @CR",-1,0.111,0,0
70,"Great new @ScottWalker video. He consistently focused the debate last night on Clinton. ",-1,0.667,1,0.772
71," @nerdist: I gotta say it's refreshing to hear a presidential debate where everyone is correctly pronouncing ""nuclear"" #GOPDebate",-1,0.111,1,0
72," @BradOnMessage: While you were watching the #GOPDebate, the candidate @algore endorsed for Nashville Mayor lost. badly.",-1,-0.185,-1,-0.527
73,"karl_sans_marx:  carmengoblue: It is like Miss America meets Jerry Springer. ",-1,0.111,1,0.226
74," @Kjhobbs1985: @TheDemocrats not really... like the @ppact videos you're not watching anyway. ",-1,0.556,1,-0.324
75," @GhesheS: ",-1,0.111,0,0
76," @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. ",-1,0.111,0,0
77," @Karatloz: you're playing as Yoshi but you're made out of yarn, the whole world is made out of yarn #GOPDebates",-1,0.111,0,0.103
78,"rubio is off the radar  #gopdebate @NRO @AlexConant @marcorubio",-1,0.111,0,0
79," @johneberkowitz: This sums up the ",-1,0.111,0,0
80,"Trump is going to claim God gave him a campaign contribution. ",-1,0.333,1,0.273
81," @BethBehrs: Classy. ",-1,0.778,1,0.44
82," @JohnKasich: Hey @RealDonaldTrump, if you're still looking to chip in, check out http://t.co/dy8KnZ122T#GOPDebate",-1,0.111,0,0
83,"#GOPDebate Winners yesterday: Carly, Ben Carson, Marco Rubio, and, sadly, big gov't Mike Huckabee. Can Carly knock Christie off the stage?",-1,0,-0.333,0.077
84,"Lemme see...who else?Bush, Rubio? Too similar. #GOPDebate",-1,0.111,-1,0
85," @NYMag: Hillary Clinton spent ",-1,0.111,0,0
86,"I think all the GOP candidates have a secret crush on Hillary because they were trashing talking her so much. ",-1,-0.111,-1,-0.153
87,"chadstanton:  brownblaze: PLEASE . ",-1,0.333,0,0.465
88," @thatsmylobster: @Wiseguysutah hey, is Donald Trump coming to Wiseguys anytime soon? I'd like advance tickets. #GOPDebate",-1,0.556,1,0.421
89,"And what a big mistake it was for Wallace to question @realDonaldTrump's business tactics. Never question Trump on business ",-1,0,-1,-0.34
90,"Last night's ",-1,0.111,0,0
91," @LeaSavoy: Overall view on #GOPDebates...""I stayed home from work for this?""My candidate choice has not changed 1 iota.#CruzCrew",-1,0.111,0,0
92,"GOP Debate News - Trump Shocks GOP Faithful - http://t.co/TdLF7jC3Ig -",-1,0.222,0,0.077
93," @OniLordAsmodeus: @GiuseppeIV ...and to his campaign announcements.  ",-1,0.111,0,0
94,"@guypbenson @megynkelly was as good as any Fox commentator could be. Thank you for calling out his cral Megyn! ",-1,0.667,1,0.69
95," @NARAL: .@BobbyJindal brags about how anti-choice his state is; @amprog report in 2013 said Louisiana was WORST state for women. ",-1,-0.556,-1,-0.703
96," @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. ",-1,-0.333,-1,0
97," @BenSwann_: @ScottWalker ""Russia and China probably know more about @HillaryClinton email than the U.S. Congress"" #GOPDebate",-1,0.111,0,0
98,"@GMA Who won the ",-1,0.778,1,0.572
99," @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]#NoAmnestyhttp://t.co/hImScrVikr#GOPDebates",-1,0.556,0,0.691
100,"Intern on #GOPDebate: ""this lady kept asking questions about gay rights and lesbians and women's rights. It was ridiculous.""",-1,-0.556,0.333,-0.361
101," @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton ",-1,0.111,0,0
102,"The Republican Party wakes up with a huge hangover, a splitting headache and no idea why it's in bed with Donald Trump. #GOPDebate #RSG15",-1,0.111,-1,0.421
103," @KEEMSTARx: The black guy is smart as fuck! ",-1,-0.222,0,-0.271
104,"The best part about the ",-1,0.778,1,0.637
105,"Ben Carson identifying the left's use of Alinsky tactics? Masterful. ",-1,0.111,1,0
106,"hadiyah: Jen Bush looks like an Art Teacher for an inner city school and everyday his car gets vandalized.  ",-1,0.556,1,0.361
107,"Best thing about the ",-1,0.778,1,0.637
108," @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? ",-1,0.111,0,0
109,"@CNN No, but I watched a couple of kids argue over who had a better birthday at work. I figure the #GOPDebate went a similar way.",-1,0.222,0,0.039
110,"Fox is over this. Turning this into breaking news. ",-1,0.111,-1,0
111,"S/O to ",-1,0.111,0,0
112,"Who's the real illegal alien AMERICA  ",-1,-0.556,-1,-0.557
113,"#GOPDebates - put all of those men on stage in one body and you still don't have one decent President. #IStandWithObama#Hillary2016",-1,0.111,1,0
114,"Who hates women the most? GO. ",-1,-0.556,-1,-0.44
115,"Told you! And he called @govsandoval ??? ",-1,0.111,0,0
116,"Working on a huge #GOPDebate social data story. Some interesting trends, such as Trump not having the most tweeted-about moment last night.",-1,0.444,1,0.612
117," @ctblogger: This image best sums up my thoughts regarding last night's ",-1,0.778,1,0.637
118,"GOP Debate News - Trump Shocks GOP Faithful http://t.co/H5XBIbvgST  ",-1,0.222,0,0.077
119,"https://t.co/skhaS0lquB God Damn!  That's what's called a MEGA ",-1,-0.222,-1,-0.224
120,"Trump is anti-fragile #gopdebate #Trump#trumpdebate",-1,0.111,0,0
121,"Does Marco Rubio wear Invisalign? ",-1,0.111,0,0
122," @Wolfofwarrenst: Just in case you missed the ",-1,-0.333,0,-0.296
123,"Walker Emerges as Leading Candidate to Run Enterprise Rent-A-Car Branch http://t.co/X6QA8MUTa7 ",-1,0.111,0,0
124,"@HalftimeReport the smartest people sound like drunk uncles when limited to 140characters ",-1,0.167,0.2,0.494
125,"Trump has a FRESH Gaussian blur on that hair ",-1,0.333,0,0.465
126," @ShawnDrurySC: Jeb: My father was...OH NEVERMIND. Parenting is so overrated. ",-1,0.111,0,0
127," @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? ",-1,0,0,-0.402
128,"@ScottWalker Russia &amp; China know more about Hillary Clinton's emails than our own Congress! Boom!#RedNationRaising #GOPDebates",-1,0.111,0,0
129," @AnneBayefsky: ",-1,0.111,0,0
130," @Guzman: Top 3 #Republican priorities:1:  Gays2:  Whitehouse white again3:  Jesus #GOPDebate",-1,0.444,0,0.202
131,"""When you find mush, you push""  We agree with Jack from @AandGShow about that being a great motto in life! (from last night's #GOPDebate)",-1,0.556,1,0.784
132," @michaelsnook: I can't wait for the meme about Donald Trump's beautiful, classy door at the border. #GOPDebate",-1,0.778,0.333,0.778
133," @AcerbicAxioms: Is @FoxNews going to ask ",-1,0.111,0,0
134,"Shorter @JohnKasich: ""I am proud to embrace the Obama agenda &amp; expand government in Ohio.""  #RINO #GOPDebate #tcot #teaparty @gop",-1,0.407,1,0.772
135," @KyleAlexLittle: ""A movement back to the 1800's"" #GOPDebates",-1,0.111,0,0
136,"@RandPaul didn't defend the 4th amendment too eloquently last night but this article is a good mediator http://t.co/VLt68ymse2 ",-1,0.778,0.5,0.593
137,"Fox Debate commentators should be ashamed for the way they've treated Trump! ",-1,-0.333,-1,-0.525
138,"nobamanoway: https://t.co/M2zI6acgnO  AnneBayefsky: .GovMikeHuckabee: ",-1,0.111,0,0
139,"ALL the candidates represented a clear and superior choice to Hillary, Bernie, Elizabeth and Uncle Joe!!! #GOPDebate #teaparty #tcot #tdgn",-1,0.444,1,0.789
140," @nvr2conservativ: ",-1,0.111,0,0
141," @TPEquality: Gay rights opponent Rick Santorum says during ",-1,0.111,0,0
142," @ericstonestreet: Trump has Cam hands. ",-1,0.111,0,0
143," @wilw: Boy, I bet the mood in the clown car is going to be TENSE when these jerks leave the #GOPDebate.",-1,-0.222,-1,-0.663
144,"I hear the rumbling beneath the FEDRAL TRIANGLE WHICH HOUSES THE EPA...THE REAGAN BUILDING ",-1,0.111,0,0
145," @NASCARNAC: Funny to see so many calling to avoid watching @FOXNews I've been saying this for a DECADE. ",-1,0.444,0,0.178
146," @TheRecruitChair: Not going to vote for Trump, but I'll definitely let him guest write in my Burn Book #GOPDebate",-1,0.111,-1,0.55
147," @jybray: Telling it like it is ",-1,0.556,1,0.361
148," @BethBehrs: Classy. ",-1,0.778,1,0.44
149,"That about sums it up haha: 2016 bender starts now ",-1,0.778,0,0.459
150,"Fox News just declared that Megyn Kelly, Bret Baier, and Chris Wallace won tonight's debate. #GOPDebates",-1,0.778,1,0.572
151," @IanGaryTweets: This is real life. These people are running for the most powerful office in the world. ",-1,0.556,1,0.475
152," @HRC: For too long outdated ban has discriminated against qualified transgender Americans who simply want to serve their country ",-1,0,-1,-0.511
153," @BOUNCE_COMIC: Black folks looking at @BenCarson2016 like... ",-1,0.556,1,0.361
154,"Low key impressed I only lost 1 follower tonight ",-1,0.111,0,-0.077
155,"zoegberg:  sarahkendzior: Can't believe people are writing real articles about who won ",-1,0.778,1,0.572
156," @ericstonestreet: Trump has Cam hands. ",-1,0.111,0,0
157,"Carly Fiorina wrote an op-ed for us at IJReview after her performance last night.  http://t.co/LdQE8KG2ZW ",-1,0.111,0,0
158," @fieldnegro: The happiest person in America today after watching those debates is HRC. ",-1,0.111,1,0.637
159,"Trump did fine in the #GOPDebate. Not spectacular, but good enough. It's in the post-debate he's killing himself.",-1,0.259,-0.333,-0.869
160," @Popehat: #GOPDebates Kelly: ""I really want to get to a question from Facebook.""  Yes. That's the problem.",-1,0.111,-1,0.151
161," @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",-1,-0.556,-1,-0.691
162," @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump ",-1,-0.778,-1,-0.721
163," @kwrcrow: When will they learn? @FoxNews @megynkelly attack @realDonaldTrump and he wins @TIME &amp; @DRUDGE poll. ",-1,0.444,0.333,0.153
164," @ericstonestreet: Trump has Cam hands. ",-1,0.111,0,0
165," @darth: so apparently the candidates are arriving at the debate site#GOPDebate http://t.co/GeXsjxrct3",-1,0.111,0,0
166,"These fox news debates are no more than comedy at the laugh store... it's all for fun. ",-1,0.389,1,0.817
167,"I've never seen a larger collection of nimrods on one stage. ",-1,0.111,0,0
168,"Watching the #GOPDebate from last night. Ouf, it's tough hearing Donald Trump speak. Gonna be a long road to the Republican nomination.",-1,0.111,-1,-0.128
169," @jolemo376: I think @FoxNews did everything it could to derail the @realDonaldTrump during the ",-1,-0.333,-1,-0.296
170," @_HankRearden: Trump haters seem especially mad today. I wonder why lol? Whiny little bitches should get over it. ",-1,-0.333,-1,-0.788
171,"showed serious differences in approaches to the world &amp; problems within the GOP, and more importantly, the #GOPDebates showed off the crazy.",-1,-0.333,-1,-0.423
172,"Media continues to praise last night's Fox News hit job on specific candidates: http://t.co/qD3LBg4vDF ",-1,0.778,1,0.557
173," @katiecouric: I'm sure it's not easy to moderate such a big group...so congrats to @BretBaier @megynkelly and @ChrisWallace. ",-1,0.407,0,0.51
174,"""Donald #Trump: of all the Donald Trumps in the world, you're the Donald Trumpiest !"" http://t.co/E2rBoZ1Zwy @realDonaldTrump #gopdebate",-1,0.111,0,0
175," @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]#NoAmnestyhttp://t.co/hImScrVikr#GOPDebates",-1,0.556,0,0.691
176," @NYCdeb8tr: @redsteeze @dalestokely Megyn Kelly was so over the top, I thought she would announce her candidacy last night. #GOPDebates",-1,0.556,0,0.265
177,"Bill O'Reilly: Pandering O http://t.co/UoHxh0nrKZ  ",-1,0.111,0,0
178,"As Canadian leaders debated, Trump was producing the wildest show in politics http://t.co/MejxXpzG1V #US #USA #USpoli #GOP #GOPdebate",-1,0.111,0,0
179,"@KHOU @JebBush ",-1,0.111,0,0
180," @goldietaylor: Closing statements! ",-1,0.111,0,0
181,"Tonight we were entertained by the first round of the ",-1,0.111,1,0.402
182,"Who Wants A Hug?#GOPDebate http://t.co/iaTS8vyx7c",-1,0.556,1,0
183,"This is so f*%king entertaining it should be ILLEGAL! ",-1,0,0,-0.35
184," @kayleymelissa: ",-1,0.111,0,0
185," @MrGeorgeWallace: Ben Carson's a doctor. Maybe he can check the audience for a pulse. ",-1,0.111,0,0
186,"Catching up on my ",-1,0.111,0,0
187,"Fix New Jersey first @ChrisChristie ",-1,0.111,0,0
188," @MonsterandBoy: I think the candidates are afraid of debating education with a Monster! ",-1,-0.333,-1,0
189," @juliaioffe: An elegant, witty round-up of last night's #GOPDebate by @tnyCloseRead http://t.co/cW0rAc9wQh",-1,0.556,1,0.477
190,"I can't help but think Dr. Carson has been hoping his ""Gifted Hands"" can make a way for his flailing mouth. #GOPDebates",-1,0.556,1,0.472
191," @GogoAleee: IG Deleted DD Account after we participated in the ",-1,0.111,0,0
192,"#GOPDebate ""We got nothing. And Iran gets everything they want."" @GovMikeHuckabee #MarshaMarshaMarsha",-1,0.333,0,0.077
193," @MarkDavis: #Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",-1,0.556,1,0.44
194," @GallagherPreach: It is just me or can anyone else not wait for SNL this weekend for the debate coverage? ",-1,0.111,1,0
195," @OnlyInBOS: My closing statement. ",-1,0.111,0,0
196," @RyanMauro: Arab columnist praises @realDonaldTrump ",-1,0.778,1,0.527
197,"Moving on from the ",-1,0.111,0,0
198,"Chris Christie, shown here swallowing a fly during Thursday's #GOPDebate #OhGodMakeItStop2015 http://t.co/z2VX3CRiDr",-1,0.111,0,0
199,"Contrary to Trump's views, the FOX News debate moderators were on brilliant form last night. #gopdebate",-1,1,0,0.586
200," @YoungBLKRepub: Only Rosie O'Donnell. ",-1,0.111,0,0
201,"Listening to ",-1,0.111,0,0
202," @goldietaylor: Huckabee. ",-1,0.111,0,0
203,"same old tiresome ",-1,0.111,-1,0
204,"Martha MacCallum gets credit for asking whether Christians have a religious liberty double-standard for Muslims ",-1,0.111,1,0.718
205,"Unreleased footage of ",-1,0.111,0,0
206,"I wish the ",-1,0.333,0,0.402
207,"It's obvious he got to #megynkelly - Rupert Murdoch Wants Fox To 'Back Off The #Trump Coverage http://t.co/Ao0zZFzEp1#Trump2016 #GOPDebate",-1,0.111,0,0
208," @TexasForBernie: Stand w @BernieSanders against extremist GOP that feeds on violating fundamental rights ",-1,-0.333,-0.5,-0.542
209," kayleymelissa: ",-1,0.111,0,0
210,"@FoxNews says @RealBenCarson topped candidates in new Twitter followers after #GOPDebates. 24000 vs. 2nd place, 11000 @marcorubio Congrats!",-1,0.556,0,0.571
211,"Hurry ",-1,0.111,0,0
212,"Trump: Banks aren't babies. They are killers. Hell yes I got away from bad deals, and I can make the USA a scofflaw too! #GOPdebates",-1,-0.333,-1,-0.9
213," @b140_tweet: Rip MS ANN  .. U would be a welcome advisor tonight... ",-1,0.556,0,0.459
214," @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]#NoAmnestyhttp://t.co/hImScrVikr#GOPDebates",-1,0.556,0,0.691
215,"@FoxNews @realDonaldTrump best line of the night ",-1,0.778,1,0.637
216," @Daenerys: Listening to the ",-1,0.111,0,0
217," @ShannonSanford9: Undoubtedly @FoxNews doesn't want @TedCruz to have any questions. ",-1,0.333,1,-0.057
218,"Africa got ppl  ' &amp; DL' ",-1,0.111,0,0
219,"Interest take on the aftermath of the first 2016 #GOPDebateWe're actually talking about who &amp; when a candidate looked presidential @cspanwj",-1,0.333,0,0.459
220," @shannonrwatts: The ",-1,0.111,0,0
221,"We looooooove Israel so much. ",-1,0.111,0,0
222," @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? ",-1,0.111,0,0
223,"Twitter hype ranks down GOP 60min:1 Kasich -32 Santorum -13 Bush -1#GOPDebatehttps://t.co/F687D6Objl#potus2016",-1,0.111,0,0
224," @ThePatriot143: Hey @Foxnews can you let us Rep digest the ",-1,0.111,0,0
225,"People promote &amp; encourage an 8-year-old boy to be in a gay pride parade, but Trump can't say the word ""disgusting animal."" #GOPDebate #PC",-1,0.111,0.333,-0.238
226,"After last night's #GOPDebate, I think it's clear that #JohnMcCain is the Aegon Targaryen of the #Republican Party.#GameofThrones",-1,0.333,0,0.382
227," @MonsterandBoy: Just because I'm not 35 and this is past my bed time doesn't mean I shouldn't be allowed to debate! ",-1,0.111,1,0
228," @0787: alyssaphucker:  HuffingtonPost: The real winner of the #GOPDebate? MegynKellyhttps://t.co/KmRn9BV2fM http://t.co/AuhlNZa3Ww",-1,1,0,0.586
229," @SalMasekela: That moment you realize you're watching Fox News and your not in handcuffs. ",-1,0.111,0,0
230," @theyentareport: What? You want to know if any of the candidates hear strange voices in their head?  ",-1,0.111,-1,-0.217
231,"@FoxNews fumbles the ",-1,0.111,-1,0
232," @Just_JDreaming: ""Listen...I AM REAGEN YOU FOOLS""  - Donald Trump #GOPDebates",-1,-0.333,-1,-0.604
233," @WhineNot: Rush: ""Not one of the 9 other candidates on the stage joined Megan Kelly in going after Donald Trump"" #GOPDebate",-1,0.111,1,0
234," @HayesBrown: Fact: Before Jeb was governor, Florida was run by a death cult. #GOPDebate",-1,-0.333,-1,-0.599
235," @Bipartisanism: When watching the #GOPDebate remember that ""Jose didn't take your job, Goldman Sachs did. http://t.co/ChHZB49T0W",-1,0.111,0,0
236," @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]#NoAmnestyhttp://t.co/hImScrVikr#GOPDebates",-1,0.556,0,0.691
237," @Popehat: #GOPDebates Paul: ""I want to collect more records from terrorists and fewer from Americans.""",-1,0.333,-1,-0.62
238," @PunkHistory: Congratulations to anyone who watched tonight's ",-1,0.556,1,0.599
239,"Now America understands why DC has brunches with bottomless mimosas ",-1,0.111,1,0
240,"#GOPDebate asks candidates whether or not God has told them what to do as President.  #Imbeciles",-1,0.333,0,-0.206
241,"Call @FoxNews! Demand a 2-minute routine segment in all future ",-1,-0.111,0,-0.2
242," @b140tweet: Rip  ",-1,0.111,-1,0
243," @OhioBATs: yes we need to listen to this ",-1,0.333,0,0.402
244,"#Trump lowered the bar for #Jeb, who smacked his head into it  #GOPClownCar #GOPDebate",-1,0.111,-1,-0.128
245," @ericstonestreet: Trump has Cam hands. ",-1,0.111,0,0
246," @BernardGoldberg: Does Donald EVER answer a direct question? ",-1,0.111,0,0
247," @P0TUS: .@realDonaldTrump &lt;--- ""Pay no attention to those pesky facts behind the curtain""#GOPDebate http://t.co/hxCUBSvTGL",-1,-0.185,-1,-0.586
248," @mydaughtersarmy: 4 different pictures. 4 different subjects. 1 very obvious similarity. #GOPDebate http://t.co/N2yIXEoKoW",-1,0.111,0,0
249," @scrowder: Talking all things #GOPDebate. Specifically, the complete massacre that happened at the hands of Carly Fiorina. #LwC",-1,0.111,-1,0
250,"#GOPDebate Final Statement: Please Pander to Religious Nutjobs and Illiterates. Go!##FOXNEWSDEBATE#GOP#GOPDebates #RWNJ",-1,0.333,-1,0.38
251,"FTW Ron. You nailed it he came close to telling Megyn to shut up. ",-1,0.778,0,0.577
252,"Wow look at all the diversity in the GOP!  ",-1,1,0,0.624
253,"Since @FoxNews wants to talk about campaign donations, let's talk.@rupertmurdoch @realDonaldTrump#GOPDebate http://t.co/7n0VLjf2sN",-1,0.111,0,0
254,"Advice to ",-1,0.111,0,0
255," @stevenoh88: So sad that today is Jon Stewart's last day on @TheDailyShow. I would love to see his take on ",-1,0.222,0,0.204
256,".@CorrectRecordCancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush#GOPDebates #CantTrustABush http://t.co/bgzYsySfSU",-1,0.111,0,0.402
257," @brock_a_r: I wonder which candidate is going to be the first to accidentally call Ben Carson ""the help"" #GOPDebates",-1,0.111,0,0.077
258," @dhniels: You know who @ChrisChristie was giving hugs to? THE FAMILIES OF PEARL HARBOR VICTIMS ",-1,0,0,0.375
259,"A very cool #dataviz shared by @kennethsilber about the #GOPDebate last nighthttp://t.co/FACtlsxf4g http://t.co/PSYNbUelhy",-1,0.333,0,0.644
260,".@instagram and @facebook need to free the @Dreamdefenders acct. ",-1,0.333,1,0.511
261," @pfikac: .@JebBush 'We are on the verge of the greatest time to be alive in this world but Washington is holding us back' ",-1,0.556,1,0.527
262,"@RickSantorum eugenics? And you are in the side of Racist Nativists who want to restrict LEGAL immigrants like me. U lost 5votes ",-1,-0.037,-0.5,-0.595
263,"WFIE 14 NEWS ARE U GOING TO REPO NEWS AFFECT'N OUR NATION? https://t.co/bdXB2VkyQw via @YouTube @RealAlexJones ",-1,0.111,0,0
264," @mikandynothem: Carly Fiorina may have just won this debate with one video clip.#GOPDebate",-1,0.778,1,0.572
