"id","text","rating","afinn","lsd","vader"
31,"i was afraid this would be a bob shea rip - off, but it wasn't at all. i won't spoil it for people, but this book i sup cute! i love it! i guess i could have study the cover a bit close... the spread with the rainbow and ball i probably my favorite. it a sweet little book.",0,0.28,0.143,0.966
32,"awesome",0,0.8,1,0.625
33,"have add a vip post script!!! see below. once i have read the two complete of jane austen's finished "" sanditon "" - i've already read "" rebecca's tale "", sally beauman's sequel to daphne du maurier's classic "" rebecca "", ( good!!! was that whirring sound dear daphne spinning in h grave??? ) - i think i will get stuck to this sequel to "" wind in the willow "". and william horwood ha written not on one sequel but several!! a regular feast for the desperate love of the original. ( i may well be one of those!! ) then i have this feel - call it "" inspiration "" - that i might be then ready to seize my p and scribe a sequel to....... the bible!!! in particular the new testament. but first i've got to get my paw on this willow in winter. shall be fun to be unite with rat, moley, badge and... mmm, was never over fond of the deceitful toad. a shame kenneth won't be there. but i'm sure he too busy spinning. and not thread!!! ps. just remember that beatrix potter, no less, wrote a prequel to "" the owl and the pussy - cat "" by edward lear. the book, much large than h familiar pocket size classic, ( this one ha eight chapter ), was publish in 1930. but beatrix was original inspired in 1883 when age on 17 while on a family seaside holiday at ilfracombe in devon where the long flight of stair lead down to the harbour gave h the idea for a story. that story was "" the tale of little pig robinson "", and she was still develop it idea in 1901 and 1902!! she sketch a numb of seaside town for h tale include lyme regis in dorset where jane austen holiday and set a dramatic scene for h novel "" persuasion "" and the high shed for dry net came from hastings in sussex where inspector foyle made hi contribute to wwii. the story explain exact how that pig from lear end up on a tropical island and the pussy - cat who help him to seek refuge there may well be the one whose marriage ceremony he perform there 18 months aft hi arrival.",0,0.133,0.407,0.991
34,"menyenangkan jika mampu menghadirkan pendidikan ala sekolah toto di indonesia",0,0,0,0
35,"an excellent read for teenage girl, jacqueline wilson capture the problem and worry of teen girl well and i able to portray them in an amuse and entertain way. a very enjoy read and one of my favourite book from when i was a teenage.",0,0.12,0.5,0.827
36,"finish read the first part. it i very different from how i know the story from movie and children book. more about h grow longer and small.",0,0,0,0
37,"this i my numb one favorite book!",0,0.1,0,0.224
38,"anything with balloon make me smile",0,0.4,1,0.361
39,"it was awesome what i like b i the front cover",0,0.6,1,0.765
40,"must reread: )",0,0,0,0
41,"interesting. i like how it name lot of part of a book without bee too overbear.",0,0.4,0.333,0.637
42,"sm",0,0,0,0
43,"view pend...",0,0,0,0
44,"sm",0,0,0,0
45,"sm",0,0,0,0
46,"i member read all of these book and i love them!",0,0.6,1,0.67
47,"what can you do with on one mitt? use your imagination! award - winning poet kristine o'connell george show that the simple object can be a springboard to playful exploration. spare rhyme text and bright, lively illustrate celebrate a small child joyful discovery of many the she can do, be, and play with a single mitt. and when she final find the mitten miss mate, two mitt open up a whole new realm of possibility. once again, the creator of book! look at the world through a young child eye, reveal the fun that hidden in everyday the. subject: lost article - - juvenile fiction rhyme - - juvenile fiction mitt - - juvenile fiction. clothe and dress - - juvenile fiction",0,0.327,0.692,0.981
48,"this caldecott honor book ( 1983 ) i a story told through simple vignette of the life of a young girl live with h grandparent in the appalachian mountain. the love of family shine through the child voice. a beautiful pair of text and illustrate.",0,0.533,0.5,0.906
49,"check this out for my boy base on view. have check it, so we've had it for 6 week and never peek inside. he just not interest.",0,0.2,0,-0.357
50,"1 ) "" can you imagine a world alone? what would you do? would you be happy? ( student response ) think about your favorite the to do. ( g the student time to think ) i it more fun to do that activity by yourself or with a friend? ( student response ). this book i about a boy and a penguin. while i read this book, i want you to think about what the author i try to tell you. "" 2 ) lay groundwork for help children understand the theme, invite personal connection, raise question in the readers' mind 3 ) i chose this book because it show the journey of friendship. the penguin decide that he want to try to fly on hi own, but soon realize that it i much more fun to share moment with hi friend. the penguin learn to appreciate hi friendship with the boy. this book, similar to other book in my text set, show that friend are always there for each other. in the lion of little rock, marlee risk everything to protect liz and h family from re.",0,0.277,0.875,0.99
51,"a aster threat dovella's world of edlena, all hope rest on the shoulder of one determine young woman. sixteen - year - old apprentice engineer dovella i eager await the moment that will bring h heart sire: in four day she will undergo the once - in - a - lifetime rite of the heal and become a fully - fledged member of the healer guild. but when there i trouble with the sacred machine that provide power for the village, an evil regime, threat to overthrow the council. i the power failure a sign of the disfavour of the god, or are there dark human force at work? dovella i the on one who can make the journey to the faraway source lake to find out, but to get there in time she would have to miss the all - important rite...",0,-0.127,-0.143,-0.952
52,"i love this book. a lion end up in the library and the are fine until he break the rule but to be fair lion had a good reason for break the rule. read this wonderful book to learn why lion broke the rule and what happen.",0,0.433,0.667,0.903
53,"o",0,0,0,0
54,"i thought this was a cute read, my eight year old daughter read it with me and she enjoy it a well. we thought the description of suit for children of all age was a little off i do not think my 4 year old would have understood some of the word. also it seem a little fuse i think a read through and edit i need to help sort through some of the tail. other than that real cute story.",0,0.4,1,0.919
55,"i love this hilarious book... until the last chapter.",0,0.5,1,0.785
56,"perfect for little one steppe out on their own and form try to maintain posit relationship. high commend! a great book for spring! www. abitofliteracy. com",0,0.533,1,0.906
57,"o",0,0,0,0
58,"can't believe i never read this before!!",0,0,0,0
59,"tassa tuuli selittaa lyhyesti joka aukeamalla, mita tekee missakin kuussa ( tyyliin: "" huhtikuussa lennattelen leijoja leppoisasti taivaalla "" ( leppoisasti?? ) ja "" toukokuussa huiskin teralehtia sinne tanne "" ( teralehtia?? ) ) ja siihen sitten tietysti kuva. kuvat ovat ihan hienoja ( jos tykkaa tosi minimalistisesta ilmaisusta ), mutta jotain enemman tahan nyt olisi kaivannut... vaikkapa riimeja tai muuta kielella leikittelya. tai jotain jota voisi etsia joka sivulta ( aika monessa kuvassa oli tupsupipo, muttei kuitenkaan kaikissa ). jotain.",0,0,1,0
60,"fun picture how animal inside machine make them work. - - monty k.",0,0.8,1,0.511
61,"funny quick read",0,0.8,1,0.44
62,"3.5 star. create and interesting, with a surprising dark sense of humor. wasn't quite a fun a i'd hop, but a cute read.",0,0.5,0.714,0.761
63,"one of the many easter egg in kraken. most recruit at the magical police squad train cent f to it a "" hogwarts "". but a few call it "" miss cackle "" and look superior when the other don't get the reference.",0,0,1,0.593
64,"never move to kansas the could be a tornado......",0,0,-1,0
65,"excellent done - - open the book and enter a land where fairy tale are true...",0,0.5,1,0.758
66,"have audio verse",0,0,0,0
67,"such a fun series. my kid love it!",0,0.7,1,0.831
68,"somewhat satisfy, not because it actual original, but because if you're someone who read these book a a kid, you'll recognize bit from the "" sup special "" and the "" [ name's ] book "" edition, and it cute. so yeah.",0,0.3,1,0.923
69,"e",0,0,0,0
70,"aft have read ( and love ) all the ivy + bean book with my 6yo, i found this real appoint! the writ i stilt and just - odd.",0,0.1,0,0.493
71,"# nc own in paperback. fs: "" mary lennox was a sour little girl. "" l: "" everything she had hop for them had at last come true. """,0,0.4,0,0.674
72,"katie's neighbor mrs. muddle declare more holiday than anyone else, and she celebrate them in style. in march, she make peanut - butter - and - birdseed cookie for the bird to enjoy on first robin day. the next month, she and katie dance in the rain during first show of april. a the year goes on, mrs. muddle create a unique holiday for each month, and all of katie's friend get in on the fun. then katie come up with a special holiday of h own, and mrs. muddle day i the biggest celebrate h neighborhood ha ever seen! the particular joy of each season are brought to life in lively, entertain watercolor - and - ink illustrate by thomas f. yezerski. subject: holiday - - juvenile fiction. neighborliness - - juvenile fiction.",0,0.543,0.684,0.992
73,"i don't real love the human - like animal story, so i knew this one was probably not go to be a favorite. that bee said, i was actual rather enjoy this one. a little ridiculous, but charm. i was on board up until the bird leave, and then i felt like the book complete rail and total lost me. a solid round of wtf, serious?! until the end...: /",0,0.091,0.556,-0.31
74,"the illustrate in this are precious. the text i sweet and comfort",0,0.4,1,0.848
75,"sm",0,0,0,0
76,"a true and beautiful story / memoir.",0,0.5,1,0.772
77,"it not essential but i love the film so it was fun!",0,0.7,0.333,0.918
78,"read i with my daughter and she love it",0,0.6,1,0.637
79,"podcast search re - read",0,0,0,0
80,"this i such a heart warm story. i just love it?",0,0.4,1,0.727
81,"i receive a copy of this book from macmillan children publish group via netgalley in exchange for an hon view.",0,0,0,0
82,"read for storytime september 14th and 15th theme: dog",0,0,0,0
83,"sm",0,0,0,0
84,"my broth got this book a a present when he was a baby. we had the first edition ( apparent ) because the illustrate on the cover ha three kid snuggle under the cover and the first page illustrate i a little different than the 198os verse. this i basically the b ever children book. the illustrate are wonderful and bizarre. apparent there i a verse with quentin blake a the illustrator. hi illustrate are also wonderful and bizarre but in an utter different way. a few year ago when i went look for a copy of this book ( because a the first sibling to have a kid, i got my brother copy. now that he ha a kid i need to send this book on ) and they were above $200. now the price are much low ( more people look to sell them? ) so you should make sure you get your kid ( or your adult who like poetry and sleep and whimsy ) a copy.",0,0.286,0.556,0.867
85,"i like this book, and i show the weston wood film of it at least once a year, and my library even ha the matching stamp to stamp the kids' hand / paper, but i have to admit i don't entire "" get "" it. i mean, what i go on with this bear live situate? he seem like a child, yet he out and about in the middle of the night, canoeing across the lake and climb mountain in the dark. where are this bear parent? why doesn't he wear a life jacket? so many answered question.",0,0.25,0.5,0.86
86,"e",0,0,0,0
87,"i've read the first two in this series and am very excite for the next book!",0,0.6,1,0.57
88,"mini me corn view will be post on the blog late this week.",0,0,0,0
89,"i didn't love this one, though i will be interest to see what my kid think and how it fare on a second read, or outloud. i just couldn't get in the groove of the poetry or figure out if it was all one poem, or four, or each page on it own. the imagery was love, and the illustrate complement the language nice, but i found the highlight of the color word distract.",0,0.333,0.667,0.56
90,"i love it!!",0,0.6,1,0.699
91,"to read: during first grade and second grade school visit.",0,0,0,0
92,"los lectores de juvenil de nuestro pais no parecen muy predispuestos a lee libros de relatos. suelen preferir encontrar novelas que los atrapen en una historia lineal que los lleve a devorar pagina tras pagina en busca de un final inesperado. y eso e algo de lo que las editoriales espanolas son conscientes. por ello, que una de ellas publique como una de las apuestas de cara a la campana navidena un libro de este tipo no ha llamado la atencion. no ha parecido un movimiento arriesgado digno de detenerse a leerlo... aunque solo sea durante medio minuto. seguir leyendo: http: / / www. eltemplodelasmilpuertas. co...",0,0.04,0,-0.645
93,"i am not sure what to do with this one. i definite like the end. i think i need to re - read it. felt more like a tale for adult than for kid.",0,0.4,1,0.663
94,"this i a great story for kid, and a work of art!",0,0.6,1,0.659
95,"my biggest beef i with the f chord in the music at the end...",0,0,0,0
96,"my boy and i love read / listen to kate dicamillo book together, but this one was for a young kid.",0,0.6,1,0.382
97,"o",0,0,0,0
98,"i just couldn't get to this book. there wasn't enough tense to make me feel like i had to know the outcome. i didn't even skip to the end. i could see the similarity to wizard of oz and pet pan and narnia, but perhaps i'm just too old to read this now for the first time.",0,0,-0.333,0.311
99,"read this view on kk's book and view my daughter and i read this together and neither one of u real like it. it a dnf for u both. that bee said, a lot of what i didn't care for was the author voice. my daughter was bore with it. she didn't want to read it aft the first chapter. so i start to read to h, which we do every night aft silent read. even that didn't entice h. since neither of u enjoy it, we decide to move on. i'd like to say she too young for this book, but she enjoy julie kagawa's winter passage which i for an old audience. i'm not real sure why this didn't work for h, unless like me, the writ and author voice didn't work for h. in fact, she actual didn't feel comfortable writ a less - than - favorable view, which i why i am. * * * arc courtesy of random house children via netgalley",0,0.3,0.538,0.849
100,"o",0,0,0,0
101,"there real i a book for everyone!",0,0,0,0
102,"beautiful illustrate, fun and funny. and i don't get it. the fog just need people to notice it for it to go? isn't there a mobilization step in there? if i understood it, this would be very high rate, but i can't g a high rate for a kid book that i don't understand. ahhhhh maybe i'm just stunned.",0,0.45,0.333,0.65
103,"cute, entertain read. another great book by neil gaiman.: )",0,0.5,1,0.856
104,"hnwzm yn khtbw b jwn dl my khwnm b yn tfwt khh wsh y khw hrzdh y glm ( hwr ) khh 7 slshh. khd mhdy adhr yzdy rw ngh drh wsh y bchh hy khwb dyrwz w mrwz",0,0,0,0
105,"this book i a delightful introduction to impressionism. my kid were not a interest in it a i was, though. maybe when they're old?",0,0.2,1,0.48
106,"little kid action: my children love this book, especial learn about the animal. the story was written in a way that was high accessible to the kid. they understood that pollute i not good for the animal, and why they could not cross a busy highway. they love the illustrate. i did not delve much to the fun wildlife learn at the end. that i probably better for 6 - 10 year - olds ( a high ratio of text to illustrate ). big kid action: i love this book. i have a soft heart for endanger specie, and this book real bring aware to the plight of animal at the hand of human develop. i love that we get to know the animal through their conversation, and they tell u "" in their own word "" what they are go through, first - hand. the illustrate are colorful and fun, and help bring the story to life with a rich and biological accuracy. this i a great start point for even the young children to learn about and appreciate environmental conservation and respect for the world outside of the human population. to read our full view, go to the read tub ( r ).",0,0.4,0.714,0.992
107,"senora y senores, put your hand together for the fantastic, spectacular, one of a kind... nino! fwap! slish! bloop! krunch! he take down hi competition in a single move! no opponent i too big a challenge for the cunning skill of nino - - popsicle eat, toy love, somersault expert, and world champion lucha libre competitor! subject: wrestle - - juvenile fiction. monster - - juvenile fiction broth and sister - - juvenile fiction imagination - - juvenile fiction",0,0.267,0.167,0.962
108,"when i was a child i like it",0,0.4,1,0.361
109,"this i not, a you might expect, the story of saint george and the dragon. nope, george here i a little mouse, timid and clumsy. but when a dragon roar onto the scene, george brave run against him, and thankful, the dragon i afraid of mice! told with spare word ( one line p page ) and gorgeous painter image, this i one i'll probably introduce my 18 - month - old to relative soon.",0,0,0,0.952
110,"o",0,0,0,0
111,"e",0,0,0,0
112,"i don't know if i read this a a child or not - it certain didn't re any bell, or produce any vivid flashback, a i suspect "" midnight i a place "" will. enjoy, some interesting jump in the story though - like in a film where you sit there go "" hang on, did i miss something? "".",0,0.133,0.6,0.584
113,"e",0,0,0,0
114,"this book didn't quite do it for me. i still love stead writ style: clean, straightforward, witty, with the occasional state that make you go, "" that i so true! "" but... the big reveal about mr. x didn't real blow me away, a i hop it was go to. i guess the big reveal in "" when you reach me "" i pretty hard to follow - probably everyone was expect something a mindblowing. also, i was total not satisfy with the fact that georges was such a wreck over hi mom bee in the hospital for an infection, which they knew from the beginning was go to clear up. i know that when you're a kid, it scary any time a parent i sick - but i just didn't think the mom level of sick warrant georges' level of tress. this one won't be one of the go - to book that i commend to any kid, but i might commend it a bibliotherapy to kid who worry a lot or have a sick parent.",0,0.024,-0.176,-0.894
115,"love love love! current read a friend's copy but i've flagged so many page to copy that i'm gonna have to buy it for myself. i actual gave the book back so will finish read when i've got my own copy.",0,0.6,1,0.796
116,"essentially a short story, but still enjoy.",0,0.4,1,0.649
117,"a fracture tale base on the little re h. cute illustrate!",0,0.4,0,0.464
118,"jin, s. l. ( 2016 ). mine! new york, ny: simon & schuster children publish division. a day of play and fun turn to squabble when a group of rabbit spot a carrot. who should get the carrot? can they share it? i it truly their? i would have student write a short story of a time they had to share.",0,0.4,0,0.942
119,"although hopsctoch i a brave bunny, he doe not like bee home without hi mom and dad. but, hi new baby sitter mrs. honeybunch got everything wrong. now, it i up to him to correct it all.",0,0.133,0,-0.543
120,"medal winner 1982",0,0.7,1,0.785
121,"book i've read",0,0,0,0
122,"amaze book for children, love it a a child. the movie i excellent also.",0,0.533,1,0.908
123,"awesome! the first one this book isn't a good book but aft i read all, this book i real cool. the main character in this book i clader, tomy and petra. they want to investigate mysterious murder in robie house.",0,0.28,0.333,-0.557
124,"i actual prefer the video to the book, a i think the book i too long for a room of toddle, but the video put the text to music and i extreme catchy. ( be warn: the song will get stuck in your head for hour... )",0,-0.4,-0.5,-0.477
125,"i love the sweet simplicity of life in deep valley. just the b children book series ever!",0,0.5,1,0.817
126,"love antiscipating the interaction between laura and almanzo. so sweet and simple. and feel laura's sad to leave h family knowing how much she love them and all the story of why ( even though she would be neighbor with them )! i also love how she scribe h wardrobe and how simple it was. think through what she had and planned on make with h ma she say, "" what more could a woman need? """,0,0.267,0.6,0.931
127,"i real like this book and it made me cry.",0,0.1,0,-0.153
128,"baseball and japan.",0,0,0,0
129,"sm",0,0,0,0
130,"can we all agree the concept for this one i epic?",0,0.2,1,0.361
131,"love it.",0,0.6,1,0.637
132,"* commend by bug vickery",0,0.4,0,0.44
133,"me llamo tom gate y, como no para de nevar, hoy no hay cole.! vivaaaa! lastima que me haya tocado pasar el dia con marcus ( que e un plasta ). al tio kevin se le ha ocurrido la brillante idea de hacernos un retrato de familia para las de oro de los fosiles ( o sea, los abuelos ). a mi me parece un regalo un poco penoso, y a mi hermana delia tampoco le entusiasma la idea y se pasa el dia de morros ( como siempre, vamos ).",0,0,0,-0.379
134,"cute! invent!",0,0.4,1,0.555
135,"dr. seuss i great",0,0.6,1,0.625
136,"a boy who "" charves "" cheese, an amaze book about discover your self and allow yourself to be who you are.",0,0.3,1,0.66
137,"ooooh, i'm go to have to member this one... to read to my heath.: p",0,0,0,0
138,"it bear very first day of school! he want to be grown up, so he leave hi stuff bunny floppy at home along with all hi familiar the. but bee away from hi b friend i hard - - and the first day doesn't turn out quite how like bear want it to. bear learn that the first day of school might not always be perfect, and bee grown up doesn't have to mean give up the the he love. this third book in the bear and bunny series from beloved, bestselling author - illustrator salina yoon tackle big theme like start school and bee dependent, even in scary new situate. first day of school - - juvenile fiction. bear - - juvenile fiction. school - - juvenile fiction. toy - - juvenile fiction.",0,0.218,0.273,0.935
139,"um livro tao grandalhao em maos tao pequenininhas... encontrei - o todo amassado na biblioteca, o que prova o seu sucesso. e mesmo grande, mesmo para maos maiores. a ilustracoes sao enormes e fantasticas e fiquei com curiosidade para conhecer o texto original e o resto da serie.",0,0,1,0.318
140,"sm",0,0,0,0
141,"popsugar challenge 2017: a book by an author who use a psyudonym",0,-0.2,-1,0.077
142,"a",0,0,0,0
143,"o",0,0,0,0
144,"a friendship story between a girl and the rare of bird: a doughnut - love dodo! martha i absolute cuckoo for bird! she identify every single bird in the wood behind h house. but one day she see a bird unlike any other... can that real be a dodo? it turn out that dodo make very good friend ( and are crazy about doughnut! ). but when martha's secret get out and the whole town want to see h new friend, will martha have to say good - bye to mr. dodo? subject: dodo - - juvenile fiction. extinct bird - - juvenile fiction. human - animal relationship - - juvenile fiction. secrecy - - juvenile fiction. friendship - - juvenile fiction. dodo - - fiction. extinct animal - - fiction. human - animal relationship - - fiction. secret - - fiction. friendship - - fiction. dodo. extinct bird. friendship. human - animal relationship. nature & the natural world. social theme / friendship.",0,0.3,0.429,0.991
145,"it i a great book once you get past the first like 3 chapter.: )",0,0.5,1,0.765
146,"hadiah kuis dari serambi",0,0,0,0
147,"i am so excite to read this! chris i extreme talent, and i think this story will be great.",0,0.6,0.5,0.897
148,"zoo - ology by jo",0,0,0,0
149,"have final read the one and on ivan, it no surprise katherine applegate snagged a newbery for this book. ivan, a carefree gorilla, ha spent almost hi entire life on play at the exit 8 big top mall and video arcade. human watch him through hi glass window. hi draw - ivan i quite the artist - are purchase in the gift shop. he doesn't miss the jungle much, because he rare think about it. and while he doesn't have any gorilla friend, he doe have stella ( a wise, elder elephant ), and bob ( a blunt, stray dog who roam the mall ). but when baby elephan ruby join their show, everything change. i can't do this book justice. it just need to be read - by children and adult alike. the b i can do i liken it to charlotte's web. each animal ha a distinct personality and voice. they work together to try and carve out a better life for a newcomer. human are portray a both the enemy and the savor, but in many case, something in between. i bawl read this one - both happy and sad tear. read it, read it, read it. original post here.",0,0.157,0.273,0.968
150,"sm",0,0,0,0
151,"a 1001 cbymrbygu. a little story of the frog of the savannah ( una rana de la sabana ) and the dog of the hill ( un perro del cerro ). the frog and the dog have a test to see who i the brave. the story i told with rhyme. "" dijo el perro del cerro: - - - hare mazapan con los dientes del caiman! que tal? y la rana de la sabana: - - - ah, pues. le arrancare la piel a la culebra cascabel. """,0,0.4,1,0.571
152,"i love book about halloween! this i a new book from sourcebook that will be lease late this month. a children picture / story book, it i written in the same vein a the 12 day of christmas.",0,0.6,1,0.67
153,"cute illustrate.",0,0.4,1,0.459
154,"cute story",0,0.4,1,0.459
155,"i've read this out loud at least f time. most middle school age boy seem to enjoy it the most. it very believable.",0,0.4,1,0.494
156,"inhaltlich geht e hier um ein madchen namens melody. sie lebt mit ihrer oma zusammen, die eine pension fuhrt. leider haben sie geldprobleme und ein schmieriger grossunternehmer will sie zwingen ihnen die pension zu verkaufen. als wenn das nicht schlimm genug ware, so macht auch die tochter dieses unternehmens melody in der schule ihr leben schwer. melody ist wirklich ein toller charakter fur kind, um sich mit ihr zu identifizieren. allerdings hat sie keine ecken und kanten, aber fur ein kinderbuch ist das okay. sie hat nur einen besten freund, aber der ist dafur mehr wert als tausend andere. die beiden finden ein ei und aus dem schlupft ein greif. das wird sup suss beschrieben und man merkt die bindung die melody und der greif eingehen. schnell wird klar, dass auch der greif in gefahr schwebt und nun mussen die drei zusammenhalten. das ganze wird fur kind recht spannend, aber doch eher gefuhlsbetont, beschrieben. allerdings ist e kein all - age - buch. dafur wird alles zu leicht aufgelost und ist zu einfach strukturiert. allerdings wird auch nirgends behauptet e sein ein all - age - buch und daher ist das vollig in ordnung. e gibt keine zu brutalen szenen, also vollig in ordnung fur ein kinderbuch. das cover stellt eine szene aus dem buch dar und ist daher wirklich gut gewahlt. ich finde, dass sogar die tiefe verbindung zwischen melody und agravain darauf perfekt zur geltung kommt. helge vogt hat mich mit dieser zeichnung so beeindruckt, dass ich uberlege mir doch die gedruckten bucher der reihe zuzulegen. der horbuchsprecher stefan kaminsky ist ja eh einer der besten und auch hier machte er seine arbeit wieder unglaublich gut. seine stimme passte perfekt. man konnte die einzelnen personen gut auseinander halten und emotionen wurden gut vermittelt. etwas gestort hat mich, dass einige fragen total offen blieben, ohne das e sinn ergab. vielleicht lag e an der kurzung. also ich habe keinen direkten hinweis darauf gefunden, dass das buch fur die horbuchfassung gekurzt wurde, aber ich vermute e sehr stark. so wurde das verschwinden einer person uberhaupt nicht erklart, was ich sehr merkwurdig fand. * fazit: * 4, 6 von 5 sternen die ist ein wirklich tolles kinderbuch mit sympathischen charakteren. fur kind ist die handlung sicher auch sehr spannend, aber vor allem konnen sie sich mit d charakteren identifizieren. das buch ist kein all - age - buch, aber ein fantasyreiches kinderbuch.",0,-0.4,-0.765,-0.992
157,"http: / / www. nytimes. com / 2011 / 11 / 09 / boo...",0,0,-1,0
158,"love the illustrate",0,0.6,1,0.637
159,"i register a book at bookcrossing. com! http: / / www. bookcrossing. com / journal / 14245904",0,0,0,0
